盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,2.3,0,2.3,0,0,0,2.3,235,0,-,-,-,-,2018,55,49.05,51.5,4.47,0,4.47,2017,5.19,44.3,0,44.3
2017,2,0,2,0,0,0,2,205,0,-,-,-,-,2017,53.4,45.7,48.6,4.12,0,4.12,2016,4.73,42.3,0,42.3
2016,2,0,2,0,0,0,2,205,0,-,-,-,-,2016,53.7,34.7,41.9,4.77,0,4.77,2015,6.21,32.2,0,32.2
2015,3,0,3,0,0,0,3,307,0,73,0.12,0.1,0,2015,69,44.35,55.7,5.39,0,5.39,2014,5.89,50.9,0,50.9
2014,1.5,0,1.5,0,0,0,1.5,154,0,43.5,0.13,0.06,0,2014,51.9,38.85,45.4,3.31,0,3.31,2013,3.31,45.3,0,45.3
2013,1,0,1,0,0,0,1,95.4,0,36,0.12,0.05,0,2013,44.25,34.85,40.7,2.46,0,2.46,2012,3.05,32.8,0,32.8
2012,1,0,1,0.5,0,0.5,1.5,90.6,453,45,0.15,0.06,0,2012,36.15,27.6,31.6,3.16,1.58,4.74,2011,3.39,29.5,14.7,44.2
2011,1,0,1,0.5,0,0.5,1.5,85.7,429,36,0.18,0.04,0,2011,48.8,28,38.5,2.6,1.3,3.89,2010,2.33,42.9,21.4,64.3
2010,2,0,2,0.5,0,0.5,2.5,163,407,26,0.13,0.04,0,2010,41.65,31.2,37.8,5.29,1.32,6.61,2009,2.47,80.9,20.2,101
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,40.45,16.6,30.3,0,0,0,2008,1.41,0,0,0
2008,1.5,0,1.5,0,0,0,1.5,-,-,12.7,0.09,0.03,0,2008,37.9,15.95,28.5,5.27,0,5.27,2007,1.87,80.2,0,80.2
2007,1,0,1,0,0,0,1,-,-,7.4,0.09,0.02,-,2007,34.75,26.15,29.5,3.39,0,3.39,2006,1.09,91.7,0,91.7
2006,1.15,0,1.15,0,0,0,1.15,-,-,9.5,0.09,0.02,-,2006,33,24.25,28,4.11,0,4.11,2005,1.39,82.7,0,82.7
2005,1.7,0,1.7,0,0,0,1.7,-,-,13.1,0.09,0.03,-,2005,32.9,26.35,30,5.66,0,5.66,2004,2.02,84.2,0,84.2
2004,1.6,0,1.6,0,0,0,1.6,-,-,12.6,0.09,0.03,-,2004,38.7,26.2,32,4.99,0,4.99,2003,1.91,83.5,0,83.5
2003,1.2,0,1.2,0,0,0,1.2,-,-,7.93,0.08,0.02,-,2003,36.5,23.2,29.2,4.1,0,4.1,2002,1.25,95.8,0,95.8
2002,1,0,1,0,0,0,1,-,-,0,0,0,-,2002,37.8,26.5,32,3.13,0,3.13,2001,0.1,1000,0,1000
2001,-,-,-,-,-,-,-,-,-,-,-,-,-,2001,39.5,19.9,28.5,-,-,-,-,-,-,-,-
2000,-,-,-,-,-,-,-,-,-,-,-,-,-,2000,39.5,16.7,25.7,-,-,-,-,-,-,-,-
1999,-,-,-,-,-,-,-,-,-,-,-,-,-,1999,42.2,23.9,31.2,-,-,-,-,-,-,-,-
1998,-,-,-,-,-,-,-,-,-,-,-,-,-,1998,74,32.5,52.4,-,-,-,-,-,-,-,-
1997,-,-,-,-,-,-,-,-,-,-,-,-,-,1997,91,60,73.5,-,-,-,-,-,-,-,-
1996,-,-,-,-,-,-,-,-,-,-,-,-,-,1996,112,65,79.4,-,-,-,-,-,-,-,-
1995,-,-,-,-,-,-,-,-,-,-,-,-,-,1995,152,70,96.2,-,-,-,-,-,-,-,-
1994,-,-,-,-,-,-,-,-,-,-,-,-,-,1994,253,135.5,189,-,-,-,-,-,-,-,-
1993,-,-,-,-,-,-,-,-,-,-,-,-,-,1993,243,96,136,-,-,-,-,-,-,-,-
平均,0.96,0,0.96,0.06,0,0.06,1.02,,,,,,,平均,68.9,40,51.7,3.9,0.2,4.1,平均,2.8,113,3.3,116
累計,24.9,0,24.9,1.5,0,1.5,26.4,,,,,,,累計,,,,,,,累計,47.6,,,
