盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,3.3,0,3.3,0,0,0,3.3,26.6,0,-,-,-,-,2018,80.3,58.7,68.3,4.83,0,4.83,2017,6.43,51.3,0,51.3
2017,2.2,0,2.2,0,0,0,2.2,17.7,0,-,-,-,-,2017,79.6,59.5,70.5,3.12,0,3.12,2016,4.29,51.3,0,51.3
2016,4.5,0,4.5,0,0,0,4.5,36.2,0,-,-,-,-,2016,83.9,51.9,66.3,6.78,0,6.78,2015,9.8,45.9,0,45.9
2015,3.67,0,3.67,0,0,0,3.67,29.5,0,10.5,0.16,4.85,0,2015,119.5,74.4,97.6,3.76,0,3.76,2014,9.12,40.3,0,40.3
2014,3,0,3,0,0,0,3,22.2,0,10.5,0.19,3.94,0,2014,102,71.4,85.7,3.5,0,3.5,2013,7.41,40.5,0,40.5
2013,2,0,2,0.5,0,0.5,2.5,14.1,35.2,10.5,-,2.98,0,2013,81.2,64.3,70.8,2.82,0.71,3.53,2012,-,-,-,-
2012,1,0,1,0.5,0,0.5,1.5,6.7,33.5,10.6,-,1.06,0,2012,112,49.5,88.2,1.13,0.57,1.7,2011,-,-,-,-
2011,0,0,0,0,0,0,0,0,0,0,-,0,0,2011,52.4,48,51.5,0,0,0,2010,-,-,-,-
平均,2.46,0,2.46,0.12,0,0.12,2.58,,,,,,,平均,88.9,59.7,74.9,3.2,0.2,3.4,平均,7.41,45.9,0,45.9
累計,19.7,0,19.7,1,0,1,20.7,,,,,,,累計,,,,,,,累計,37,,,
