盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,2.5,0,2.5,0,0,0,2.5,20.9,0,-,-,-,-,2018,34.7,30.25,32.4,7.71,0,7.71,2017,2.4,104,0,104
2017,3.8,0,3.8,0,0,0,3.8,31.7,0,-,-,-,-,2017,43.5,30.2,37.2,10.2,0,10.2,2016,4.19,90.7,0,90.7
2016,3.5,0,3.5,0,0,0,3.5,29.2,0,-,-,-,-,2016,40.8,30.3,36.2,9.68,0,9.68,2015,7.74,45.2,0,45.2
2015,3.8,0,3.8,0,0,0,3.8,31.7,0,32.7,0.65,0.65,0,2015,40.8,26.6,34.9,10.9,0,10.9,2014,5.99,63.4,0,63.4
2014,1.5,0,1.5,0,0,0,1.5,12.5,0,12.9,0.19,0.26,0,2014,53.2,29.5,42.8,3.5,0,3.5,2013,8.66,17.3,0,17.3
2013,3.5,0,3.5,0,0,0,3.5,27,0,27.8,0.58,0.56,0,2013,59.6,50,54.5,6.42,0,6.42,2012,6.23,56.2,0,56.2
2012,4.8,0,4.8,0,0,0,4.8,37,0,10.6,0.18,0.76,0,2012,64.4,45.15,53.1,9.04,0,9.04,2011,7.67,62.6,0,62.6
2011,6,0,6,0,0,0,6,46.3,0,13.3,0.2,0.95,0,2011,85.6,41.85,61.9,9.7,0,9.7,2010,9.48,63.3,0,63.3
2010,6,0,6,0,0,0,6,42.4,0,13,0.2,0.87,0,2010,84,57.1,70.1,8.56,0,8.56,2009,9.02,66.5,0,66.5
2009,2.5,0,2.5,0,0,0,2.5,17.7,0,9.06,0.21,0.36,0,2009,93.7,18.35,58.9,4.25,0,4.25,2008,6.03,41.5,0,41.5
2008,4,0,4,0,0,0,4,-,-,14.3,0.32,0.57,0,2008,124.5,15.7,70.9,5.64,0,5.64,2007,6.37,62.8,0,62.8
2007,3,0,3,0,0,0,3,-,-,21.5,0.62,0.43,-,2007,83.5,45.5,62,4.84,0,4.84,2006,5.19,57.8,0,57.8
2006,0.94,0,0.94,0,0,0,0.94,-,-,6.72,0.51,0.13,-,2006,63.4,17.1,34.3,2.75,0,2.75,2005,2.02,46.7,0,46.7
2005,1,0,1,0,0,0,1,-,-,6.72,1.34,0.13,-,2005,26.9,19.5,23.7,4.21,0,4.21,2004,0.78,128,0,128
2004,0.6,0,0.6,0.4,0,0.4,1,-,-,6.37,1.67,0.13,-,2004,32.2,17.3,26,2.31,1.54,3.84,2003,0.62,96.5,64.4,161
2003,0,0,0,0,0,0,0,-,-,0,0,0,-,2003,18.8,10.5,13.2,0,0,0,2002,1.02,0,0,0
2002,1,0,1,0,0,0,1,-,-,0,0,0,-,2002,25,9.05,15,6.66,0,6.66,2001,2.08,48.1,0,48.1
2001,2.5,0,2.5,0,0,0,2.5,-,-,0,0,0,-,2001,40.5,12.05,25.8,9.68,0,9.68,2000,3.09,80.9,0,80.9
2000,1.5,0,1.5,1.5,0,1.5,3,-,-,0,0,0,-,2000,62.5,34.4,46.4,3.23,3.23,6.47,1999,3.63,41.3,41.3,82.6
1999,0.3,0,0.3,2.1,1,3.1,3.4,-,-,0,0,0,-,1999,36,31.8,34.7,0.87,8.94,9.81,1998,3.3,9.1,93.9,103
1998,0,0,0,2.4,0.6,3,3,-,-,0,0,0,-,-,-,-,-,-,-,-,1997,3.56,0,84.3,84.3
1997,0,0,0,0.9,0.1,1,1,-,-,0,-,0,-,-,-,-,-,-,-,-,1996,-,-,-,-
平均,2.4,0,2.4,0.33,0.08,0.41,2.81,,,,,,,平均,55.7,28.6,41.7,6,0.7,6.7,平均,4.72,56.3,13.5,69.8
累計,52.7,0,52.7,7.3,1.7,9,61.7,,,,,,,累計,,,,,,,累計,99.1,,,
