盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.35,0,0.35,0,0,0,0.35,2,0,-,-,-,-,2018,18.25,10.95,13.9,2.53,0,2.53,2017,0.83,42.2,0,42.2
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,15.4,5.45,7.76,0,0,0,2016,0.05,0,0,0
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,5.84,4.11,4.73,0,0,0,2015,-0.97,0,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,6.76,3.88,5.49,0,0,0,2014,0.04,0,0,0
2014,0.2,0,0.2,0,0,0,0.2,1.16,0,3.85,2.7,0.01,0,2014,7.81,6.1,7.01,2.89,0,2.89,2013,0.25,81.1,0,81.1
2013,0.2,0,0.2,0,0,0,0.2,1.16,0,3.32,2.7,0.01,0,2013,7.65,6.53,6.98,2.9,0,2.9,2012,0.22,92.2,0,92.2
2012,0.25,0,0.25,0,0,0,0.25,1.45,0,7.97,2.7,0.03,0,2012,9.19,6.61,7.51,3.38,0,3.38,2011,0.51,49.7,0,49.7
2011,0.35,0,0.35,0.1,0,0.1,0.45,2.01,5.74,11,2.7,0.04,0,2011,9.78,7.3,8.54,4.1,1.17,5.27,2010,0.71,49.3,14.1,63.4
2010,0.14,0,0.14,0,0,0,0.14,0.8,0,2.7,2.7,0.01,0,2010,10.6,6.91,8.59,1.62,0,1.62,2009,0.18,77.4,0,77.4
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,8.74,4.72,6.52,0,0,0,2008,-1.5,0,0,0
2008,0.15,0,0.15,0,0.15,0.15,0.3,-,-,2.58,2.7,0.01,0,2008,11.6,4.61,8.02,1.9,1.9,3.8,2007,0.16,95.2,95.2,190
2007,0.2,0,0.2,0.15,0.15,0.3,0.49,-,-,9.51,2.33,0.03,-,2007,16.5,8,12.6,1.57,2.36,3.93,2006,0.88,22.5,33.7,56.2
2006,0.19,0,0.19,0.19,0.19,0.38,0.56,-,-,-,-,-,-,2006,16.85,7.7,10.1,1.83,3.75,5.57,2005,0.86,21.5,44.1,65.6
2005,0.3,0,0.3,0.3,0,0.3,0.6,-,-,9.21,1.66,0.03,-,2005,12.55,6.43,9.33,3.21,3.21,6.43,2004,1.27,23.6,23.6,47.2
2004,0.2,0,0.2,0.2,0.4,0.6,0.8,-,-,8.56,2.26,0.03,-,2004,19.2,9.3,12.6,1.59,4.76,6.35,2003,0.92,21.7,65.2,87
2003,0.8,0,0.8,0,0,0,0.8,-,-,11.4,2.55,0.04,-,2003,15.2,8.1,10,8,0,8,2002,1.04,76.9,0,76.9
2002,0.2,0,0.2,0,0,0,0.2,-,-,0,0,0,-,2002,14.3,3.89,9.41,2.13,0,2.13,2001,0.13,154,0,154
2001,0,0,0,0,0,0,0,-,-,0,0,0,-,2001,7.2,3,4.49,0,0,0,2000,0.04,0,0,0
2000,0.35,0,0.35,0,0.2,0.2,0.55,-,-,0,0,0,-,2000,16,4.82,9.34,3.75,2.14,5.89,1999,0.48,72.9,41.7,115
1999,0.5,0,0.5,0,0,0,0.5,-,-,-,-,-,-,1999,16.1,7.3,10.4,4.83,0,4.83,1998,0.33,152,0,152
1998,0,0,0,0.6,0.6,1.2,1.2,-,-,-,-,-,-,1998,20,10.05,14.9,0,8.08,8.08,1997,0.82,0,147,147
1997,0,0,0,0.4,1,1.4,1.4,-,-,0,0,0,-,1997,27.2,15.3,20.2,0,6.94,6.94,1996,0.54,0,259,259
1996,0,0,0,0.3,1,1.3,1.3,-,-,0,0,0,-,1996,22.3,16.89,19,0,6.83,6.83,1995,0.56,0,232,232
1995,0,0,0,0.62,0.78,1.4,1.4,-,-,0,0,0,-,1995,29.2,15,21.2,0,6.62,6.62,1994,1.05,0,133,133
1994,0,0,0,1.2,1.61,2.81,2.81,-,-,0,0,0,-,1994,44,26.7,33.9,0,8.27,8.27,1993,1.06,0,265,265
1993,0,0,0,0.6,1,1.6,1.6,-,-,0,0,0,-,1993,43.6,19.6,30.4,0,5.26,5.26,1992,0.94,0,171,171
1992,0,0,0,0.5,0.5,1,1,-,-,0,0,0,-,1992,40.5,21.7,31.4,0,3.18,3.18,1991,0.82,0,121,121
1991,0,0,0,0,1,1,1,-,-,0,0,0,-,1991,49.4,21.3,38.3,0,2.61,2.61,1990,-2.12,0,-47.1,-47.1
1990,1,0,1,0,1,1,2,-,-,0,-,0,-,-,-,-,-,-,-,-,1989,-,-,-,-
1989,1.5,0,1.5,1.5,0,1.5,3,-,-,-,-,-,-,-,-,-,-,-,-,-,1988,-,-,-,-
1987,0.85,0,0.85,1,0,1,1.85,-,-,-,-,-,-,-,-,-,-,-,-,-,1986,-,-,-,-
1984,0,0,0,2.85,0,2.85,2.85,-,-,-,-,-,-,-,-,-,-,-,-,-,1983,-,-,-,-
平均,0.24,0,0.24,0.33,0.3,0.63,0.87,,,,,,,平均,18.6,9.72,13.7,1.7,2.4,4,平均,0.36,36.8,57.1,94
累計,7.73,0,7.73,10.5,9.58,20.1,27.8,,,,,,,累計,,,,,,,累計,10.1,,,
