盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,6.5,6.5,0,0.5,0.5,7,1.08,0.83,-,-,-,-,2018,204.5,109,146,4.45,0.34,4.79,2017,9.37,69.4,5.3,74.7
2017,0.07,2.43,2.5,0,0.5,0.5,3,0.39,0.79,-,-,-,-,2017,346,92,183,1.37,0.27,1.64,2016,2.9,86.2,17.2,103
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,109,12.5,42.9,0,0,0,2015,-0.64,0,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,17.05,6.28,8.36,0,0,0,2014,-2.32,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,8.23,4.61,6.87,0,0,0,2013,-0.69,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,10.9,5.78,8.75,0,0,0,2012,0.56,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,12.45,4,9.1,0,0,0,2011,-1.72,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,10.45,3.37,5.4,0,0,0,2010,-1.55,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,22.3,2.8,8.11,0,0,0,2009,-0.21,0,0,0
2009,0,0,0,0,0,0,0,0,0,0.1,-0.03,0,0,2009,3.69,1.34,2.21,0,0,0,2008,-1.96,0,0,0
2008,0,0,0,0,0,0,0,-,-,0,0,0,0,2008,3.47,1.24,2.13,0,0,0,2007,-3.21,0,0,0
2007,0,0,0,0,0,0,0,-,-,-,-,-,-,2007,8.2,1.95,4.15,0,0,0,2006,-2.41,0,0,0
2006,0,0,0,0,0,0,0,-,-,0,0,0,-,2006,2.74,0.7,1.63,0,0,0,2005,-3.49,0,0,0
2005,0,0,0,0,0,0,0,-,-,0,0,0,-,2005,7.34,1.29,3.77,0,0,0,2004,-4.23,0,0,0
2004,0,0,0,0,0,0,0,-,-,0,0,0,-,2004,10.6,2.61,5.73,0,0,0,2003,-2.96,0,0,0
2003,0,0,0,0,0,0,0,-,-,0,0,0,-,2003,15.9,6.65,9.78,0,0,0,2002,-2.26,0,0,0
2002,0,0,0,1.5,0,1.5,1.5,-,-,0,0,0,-,2002,43.9,10.1,18.7,0,8.04,8.04,2001,3.87,0,38.8,38.8
2001,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,2000,-,-,-,-
2000,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1999,-,-,-,-
1999,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1998,-,-,-,-
平均,0,0.45,0.45,0.08,0.05,0.12,0.57,,,,,,,平均,49.2,15.7,27.4,0.3,0.5,0.9,平均,-0.64,9.2,3.6,12.8
累計,0.07,8.93,9,1.5,1,2.5,11.5,,,,,,,累計,,,,,,,累計,-11,,,
