盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1.2,0,1.2,0,0,0,1.2,2.22,0,-,-,-,-,2018,18.85,14.85,16.7,7.17,0,7.17,2017,1.13,106,0,106
2017,3,0,3,0,0,0,3,6.18,0,-,-,-,-,2017,30.2,16.05,24.4,12.3,0,12.3,2016,4.69,64,0,64
2016,1.3,0,1.3,0,0,0,1.3,3.43,0,-,-,-,-,2016,26.95,16.8,20.8,6.25,0,6.25,2015,-0.13,-1000,0,-1000
2015,0.3,0,0.3,0,0,0,0.3,0.88,0,0.94,0.19,0.05,0,2015,19.7,14.3,17.2,1.74,0,1.74,2014,1.68,17.9,0,17.9
2014,2.31,0,2.31,0,0,0,2.31,6.77,0,0.86,1.37,0.04,0,2014,21.4,16.1,18.5,12.5,0,12.5,2013,0.19,1215,0,1215
2013,1,0,1,0,0,0,1,3.85,0,2.75,0.25,0.14,0,2013,23.2,15.35,17.4,5.74,0,5.74,2012,3.11,32.2,0,32.2
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,19.9,9.9,14.5,0,0,0,2011,0.67,0,0,0
2011,0.5,0,0.5,0,0,0,0.5,1.92,0,1.68,0.75,0.08,0,2011,15.8,8.3,11.6,4.3,0,4.3,2010,0.63,79.4,0,79.4
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,15.6,7.16,10.3,0,0,0,2009,0.1,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,12.3,3.66,6.75,0,0,0,2008,-0.45,0,0,0
2008,0,0,0,0,0,0,0,-,-,0,0,0,0,2008,13.05,3.4,7.78,0,0,0,2007,0.07,0,0,0
2007,0,0,0,0,0,0,0,-,-,0,0,0,-,2007,14.25,6.37,9.95,0,0,0,2006,0.15,0,0,0
2006,0,0,0,0,0,0,0,-,-,0,0,0,-,2006,11.3,3.23,4.89,0,0,0,2005,-0.45,0,0,0
2005,0,0,0,0,0,0,0,-,-,0,0,0,-,2005,5.4,2.85,3.78,0,0,0,2004,-0.15,0,0,0
2004,0,0,0,0,0,0,0,-,-,0,0,0,-,2004,6.8,3.4,4.41,0,0,0,2003,-0.74,0,0,0
2003,0,0,0,0,0,0,0,-,-,0,0,0,-,2003,5.5,2.23,3.38,0,0,0,2002,-0.72,0,0,0
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,7.5,2.12,3.97,0,0,0,2001,-1.39,0,0,0
2001,0,0,0,0,0,0,0,-,-,-,-,-,-,2001,4.17,1.74,2.52,0,0,0,2000,-2.09,0,0,0
2000,0,0,0,0,0,0,0,-,-,-,-,-,-,2000,10.9,1.57,5.47,0,0,0,1999,-1.64,0,0,0
1999,0,0,0,0,0,0,0,-,-,-,-,-,-,1999,15.5,5.6,9.62,0,0,0,1998,-1.68,0,0,0
1998,0,0,0,1.9,0.6,2.5,2.5,-,-,-,-,-,-,1998,49,9.3,27.6,0,9.05,9.05,1997,2.8,0,89.3,89.3
1997,0,0,0,0,1,1,1,-,-,-,-,-,-,1997,58,21.6,42.5,0,2.35,2.35,1996,0.68,0,147,147
1996,0,0,0,0,0,0,0,-,-,-,-,-,-,1996,22.6,15.6,18.3,0,0,0,1995,-1.25,0,0,0
1995,0,0,0,0,1.5,1.5,1.5,-,-,0,0,0,-,1995,30,13.8,20.8,0,7.21,7.21,1994,1.15,0,131,131
1994,0,0,0,0,0,0,0,-,-,0,0,0,-,1994,33.1,20.1,25.7,0,0,0,1993,-1.09,0,0,0
1993,0,0,0,0,0,0,0,-,-,0,0,0,-,1993,29.9,16.1,21.6,0,0,0,1992,-0.49,0,0,0
1992,0,0,0,0,1,1,1,-,-,-,-,-,-,1992,36.29,18.89,28.1,0,3.55,3.55,1991,0.4,0,248,248
1991,0,0,0,0,0,0,0,-,-,-,-,-,-,1991,42,14.7,30.7,0,0,0,1990,0.68,0,0,0
1990,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1989,-,-,-,-
1989,0,0,0,0,1,1,1,-,-,0,-,0,-,-,-,-,-,-,-,-,1988,-,-,-,-
1988,0,0,0,2,0,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1987,-,-,-,-
1987,0,0,0,1.2,0,1.2,1.2,-,-,-,-,-,-,-,-,-,-,-,-,-,1986,-,-,-,-
平均,0.3,0,0.3,0.16,0.16,0.32,0.62,,,,,,,平均,21.4,10.2,15.3,1.8,0.8,2.6,平均,0.21,18.4,22,40.4
累計,9.61,0,9.61,5.1,5.1,10.2,19.8,,,,,,,累計,,,,,,,累計,5.86,,,
