盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,19.65,4.6,9.47,0,0,0,2017,-1.4,0,0,0
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,6.63,4.48,5.24,0,0,0,2016,-1.28,0,0,0
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,6.6,2.2,3.63,0,0,0,2015,-0.84,0,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,4.13,2.5,3.15,0,0,0,2014,-1.29,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,5.8,3.03,4.36,0,0,0,2013,-1.22,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,6.7,3.4,4.72,0,0,0,2012,-0.86,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,6.11,2.62,4.17,0,0,0,2011,-0.87,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,9.47,3.9,7,0,0,0,2010,-0.51,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,9.92,7.3,8.47,0,0,0,2009,-1.54,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,10.1,4.26,7.41,0,0,0,2008,-2.68,0,0,0
2008,0,0,0,0,0,0,0,-,-,0,0,0,0,2008,8.95,3.45,6.24,0,0,0,2007,0.01,0,0,0
2007,0,0,0,0,0,0,0,-,-,0,0,0,-,2007,12.4,6.51,8.9,0,0,0,2006,-5.76,0,0,0
2006,0,0,0,0,0,0,0,-,-,0,0,0,-,2006,11.85,6.75,8.95,0,0,0,2005,-1.12,0,0,0
2005,0,0,0,0,0,0,0,-,-,-,-,-,-,2005,14.2,8.75,11.1,0,0,0,2004,-3.2,0,0,0
2004,0.26,0,0.26,0.26,0,0.26,0.51,-,-,43,3.3,0.02,-,2004,25.9,10.75,16.7,1.53,1.53,3.06,2003,0.64,39.9,39.9,79.8
2003,0,0,0,0,0,0,0,-,-,-,-,-,-,2003,28.4,13.8,20.3,0,0,0,2002,-1.85,0,0,0
2002,0.1,0,0.1,1.5,1,2.5,2.6,-,-,0,0,0,-,2002,43.2,13,26.6,0.38,9.4,9.77,2001,1.71,5.8,146,152
2001,0.5,0,0.5,3,0,3,3.5,-,-,0,0,0,-,2001,89.5,24,55.9,0.89,5.37,6.26,2000,7.35,6.8,40.8,47.6
2000,0,0,0,6.5,0,6.5,6.5,-,-,0,0,0,-,2000,330,47.6,155,0,4.19,4.19,1999,10.31,0,63,63
1999,0,0,0,3.5,1.5,5,5,-,-,0,0,0,-,1999,355,91.5,174,0,2.87,2.87,1998,5.4,0,92.6,92.6
1998,0,0,0,3,2,5,5,-,-,0,0,0,-,1998,202,88.5,143,0,3.49,3.49,1997,5.75,0,87,87
1997,0,0,0,2,1,3,3,-,-,0,0,0,-,1997,335,71.5,158,0,1.9,1.9,1996,2.43,0,124,124
1996,0,0,0,1.5,0.5,2,2,-,-,0,0,0,-,1996,78.5,32.1,48.8,0,4.1,4.1,1995,2.76,0,72.5,72.5
1995,0,0,0,1.5,1,2.5,2.5,-,-,0,0,0,-,-,-,-,-,-,-,-,1994,2.06,0,122,122
1994,0,0,0,1,0,1,1,-,-,0,0,0,-,-,-,-,-,-,-,-,1993,1.94,0,51.4,51.4
1993,0,0,0,1,1,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1992,-,-,-,-
平均,0.03,0,0.03,0.95,0.31,1.26,1.29,,,,,,,平均,70.4,19.8,38.7,0.1,1.4,1.5,平均,0.64,2.1,33.5,35.6
累計,0.86,0,0.86,24.8,8,32.8,33.6,,,,,,,累計,,,,,,,累計,15.9,,,
