盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,4,0,4,0,0,0,4,9.02,0,-,-,-,-,2018,89.5,74.8,82.1,4.87,0,4.87,2017,5.44,73.5,0,73.5
2017,3.5,0.2,3.7,0,0,0,3.7,8.34,0,-,-,-,-,2017,92.2,67.2,75.8,4.88,0,4.88,2016,5.15,71.8,0,71.8
2016,3.1,0,3.1,0,0.3,0.3,3.4,6.75,6.54,-,-,-,-,2016,80.9,54.5,69.3,4.47,0.43,4.9,2015,4.53,68.4,6.6,75
2015,2.75,0,2.75,0,0.2,0.2,2.95,5.81,4.15,11.5,1.45,0.16,0,2015,67.5,43.65,53.8,5.11,0.37,5.48,2014,3.82,72,5.1,77.2
2014,2.2,0.3,2.5,0,0,0,2.5,5.19,0,10,1.51,0.12,0,2014,50.5,34.7,43.1,5.8,0,5.8,2013,3.2,78.1,0,78.1
2013,1.7,0.3,2,0,0,0,2,4.15,0,8,1.46,0.08,0,2013,42.05,25.8,30.5,6.55,0,6.55,2012,2.92,68.5,0,68.5
2012,1.69,0,1.69,0,0,0,1.69,3.05,0,6,1.34,0.1,0,2012,27.45,18.7,24.1,7.01,0,7.01,2011,2.49,67.7,0,67.7
2011,1.7,0,1.7,0,0,0,1.7,3.05,180,6.23,1.55,0.16,0,2011,25.45,16.55,21.3,7.99,0,7.99,2010,2.25,75.6,0,75.6
2010,1,0,1,0,0,0,1,1.79,0,3.9,2.04,0.09,0,2010,27.5,19.2,23.5,4.25,0,4.25,2009,1.07,93.5,0,93.5
2009,1.1,0,1.1,0,0,0,1.1,1.97,0,0,0,0.02,0,2009,23.85,7.45,15.9,6.94,0,6.94,2008,0.01,11000,0,11000
2008,1.01,0,1.01,0.5,0,0.5,1.51,-,-,9.33,1.48,0.47,0,2008,30.2,7.14,18.8,5.36,2.68,8.04,2007,3.56,28.3,14.1,42.4
2007,2.3,0,2.3,1,0.2,1.2,3.5,-,-,13.1,2.03,0.6,-,2007,46.3,27.6,36.7,6.26,3.27,9.53,2006,4.16,55.3,28.8,84.1
2006,2.8,0,2.8,0,0.5,0.5,3.3,-,-,17.1,3.24,0.59,-,2006,41,30,35.4,7.9,1.41,9.32,2005,3.99,70.2,12.5,82.7
2005,0.55,0,0.55,2.35,0.2,2.55,3.1,-,-,13.2,3.27,0.49,-,2005,37.6,27.4,30.9,1.78,8.24,10,2004,4.15,13.3,61.4,74.7
2004,2,0,2,0.5,0,0.5,2.5,-,-,10.1,3.43,0.29,-,2004,40.8,26.8,31.8,6.28,1.57,7.85,2003,3.03,66,16.5,82.5
2003,1.5,0,1.5,0.2,0.8,1,2.5,-,-,7.14,3.07,0.13,-,2003,41.5,28.5,33,4.55,3.03,7.58,2002,2.72,55.1,36.8,91.9
2002,0.5,0,0.5,2,0,2,2.5,-,-,0,0,0,-,2002,93,31.5,55.5,0.9,3.6,4.5,2001,3.83,13.1,52.2,65.3
2001,0.4,0,0.4,2,0,2,2.4,-,-,-,-,-,-,2001,74,27.2,45.6,0.88,4.39,5.26,2000,3.45,11.6,58,69.6
2000,0.3,0,0.3,1.1,0.4,1.5,1.8,-,-,0,0,0,-,-,-,-,-,-,-,-,1999,1.98,15.2,75.8,90.9
1999,0,0,0,1,1,2,2,-,-,0,-,0,-,-,-,-,-,-,-,-,1998,-,-,-,-
平均,1.7,0.04,1.74,0.53,0.18,0.71,2.46,,,,,,,平均,51.7,31.6,40.4,5.1,1.6,6.7,平均,3.25,631,19.4,651
累計,34.1,0.8,34.9,10.7,3.6,14.2,49.1,,,,,,,累計,,,,,,,累計,61.8,,,
