盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.85,0,0.85,0,0,0,0.85,4.43,0,-,-,-,-,2018,16.6,11.8,14.1,6.02,0,6.02,2017,1.39,61.2,0,61.2
2017,0.25,0,0.25,0,0,0,0.25,1.18,0,-,-,-,-,2017,18.5,11.65,14.3,1.74,0,1.74,2016,0.93,26.9,0,26.9
2016,0.21,0,0.21,0,0,0,0.21,1.01,0,-,-,-,-,2016,12.75,7.65,9.57,2.24,0,2.24,2015,0.29,74,0,74
2015,0.35,0,0.35,0,0,0,0.35,1.75,0,3.89,0.44,0.16,0,2015,14.75,6.12,10.5,3.34,0,3.34,2014,1.76,19.9,0,19.9
2014,0.13,0,0.13,0,0,0,0.13,0.63,0,1.39,0.43,0.06,0,2014,15.8,10.2,13.1,0.96,0,0.96,2013,0.65,19.3,0,19.3
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,12,8.4,10.1,0,0,0,2012,-0.46,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,12.75,6.79,9.17,0,0,0,2011,0.22,0,0,0
2011,0.46,0,0.46,0,0,0,0.46,2.32,0,5.16,0.54,0.21,0,2011,18.95,8.9,13.1,3.53,0,3.53,2010,1.91,24.3,0,24.3
2010,0.12,0,0.12,0.2,0,0.2,0.32,0.57,9.98,3.49,1.57,0.14,0,2010,18.4,12.8,15.2,0.77,1.34,2.11,2009,0.45,26,45.3,71.3
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,18,3.75,8.11,0,0,0,2008,0.15,0,0,0
2008,0.29,0,0.29,0.87,0,0.87,1.16,-,-,11.9,1.33,0.38,0.95,2008,13.8,3.08,9.19,3.16,9.47,12.6,2007,1.94,15,44.9,59.8
2007,0.87,0,0.87,0.1,0,0.1,0.97,-,-,9.81,1.2,0.27,-,2007,26.2,11.5,19.7,4.42,0.51,4.93,2006,1.83,47.5,5.5,53
2006,0,0,0,0,0,0,0,-,-,0,0,0,-,2006,27.25,16,19.4,0,0,0,2005,1.29,0,0,0
2005,0,0,0,0,0,0,0,-,-,0,0,0,-,-,-,-,-,-,-,-,2004,0.46,0,0,0
2004,0,0,0,0,0,0,0,-,-,0,0,0,-,-,-,-,-,-,-,-,2003,0.03,0,0,0
2003,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,2002,-2.07,0,0,0
2001,0,0,0,1,0,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,2000,-,-,-,-
平均,0.21,0,0.21,0.13,0,0.13,0.34,,,,,,,平均,17.4,9.13,12.7,2,0.9,2.9,平均,0.67,19.6,6,25.6
累計,3.53,0,3.53,2.17,0,2.17,5.71,,,,,,,累計,,,,,,,累計,10.8,,,
