盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,21.35,11.85,15.4,0,0,0,2017,-0.01,0,0,0
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,15.65,10.05,12.5,0,0,0,2016,0.27,0,0,0
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,12.45,7.85,9.39,0,0,0,2015,-0.24,0,0,0
2015,0.2,0,0.2,0,0,0,0.2,0.34,0,2.1,2.39,0.04,0,2015,13.4,7.02,10.5,1.9,0,1.9,2014,0.51,39.2,0,39.2
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,15.4,11.2,12.9,0,0,0,2013,0.09,0,0,0
2013,0.23,0,0.23,0,0,0,0.23,0.39,0,2.1,2.47,0.04,0,2013,13.2,10.6,11.7,1.96,0,1.96,2012,0.5,46,0,46
2012,0.8,0,0.8,0,0,0,0.8,1.37,0,2.1,1.13,0.08,0,2012,15.8,11.2,13.3,6.03,0,6.03,2011,1.08,74.1,0,74.1
2011,1.2,0,1.2,0,0,0,1.2,2.06,0,2.4,0.75,0.1,0,2011,22.75,12.95,18.3,6.57,0,6.57,2010,1.87,64.2,0,64.2
2010,1.5,0,1.5,0,0,0,1.5,2.57,0,2.4,0.61,0.12,0,2010,33.2,20.6,25.3,5.92,0,5.92,2009,2.29,65.5,0,65.5
2009,1.2,0,1.2,0.3,0,0.3,1.5,2,5,2.4,0.67,0.14,0,2009,28.2,11.2,19.5,6.15,1.54,7.68,2008,2.15,55.8,14,69.8
2008,1.2,0,1.2,1.7,0,1.7,2.9,-,-,2.4,0.5,0,1.49,2008,36.2,11.55,24.3,4.94,6.99,11.9,2007,3.48,34.5,48.9,83.3
2007,1.63,0,1.63,1.87,0,1.87,3.5,-,-,2.4,0.5,0,-,2007,60,26.45,42.3,3.87,4.42,8.28,2006,4.37,37.4,42.8,80.2
2006,0.14,0,0.14,1.14,0,1.14,1.28,-,-,1.92,1.61,0,-,2006,53.9,13.5,25.4,0.54,4.49,5.04,2005,1.24,11.1,92,103
2005,1,0,1,1,0,1,2,-,-,1.92,0.84,0,-,2005,28.1,13,18.6,5.37,5.37,10.8,2004,2.66,37.6,37.6,75.2
2004,0.7,0,0.7,2,0,2,2.7,-,-,0.96,0.44,0.08,-,2004,38.3,22.5,29.7,2.36,6.74,9.09,2003,3.07,22.8,65.1,87.9
2003,0.4,0,0.4,1.6,0,1.6,2,-,-,0.58,0.38,0,-,2003,45,24,33.3,1.2,4.8,6,2002,2.5,16,64,80
2002,0.27,0,0.27,0.68,0.67,1.35,1.62,-,-,0,0,0,-,2002,41.8,20,29.2,0.92,4.62,5.54,2001,0.98,27.6,138,165
2001,0.25,0,0.25,1.15,0.85,2,2.25,-,-,0,0,0,-,2001,35.9,10.65,20.5,1.22,9.77,11,2000,1.8,13.9,111,125
2000,0,0,0,1,0.5,1.5,1.5,-,-,0,0,0,-,2000,80.5,13.55,37.9,0,3.96,3.96,1999,1.37,0,110,110
1999,0,0,0,1,0.5,1.5,1.5,-,-,0,0,0,-,-,-,-,-,-,-,-,1998,0.56,0,268,268
1998,0,0,0,0.5,1.08,1.58,1.58,-,-,-,-,-,-,-,-,-,-,-,-,-,1997,-,-,-,-
1997,0,0,0,0.22,0.18,0.4,0.4,-,-,-,-,-,-,-,-,-,-,-,-,-,1996,-,-,-,-
1996,0,0,0,2,0,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1995,-,-,-,-
1995,0,0,0,5.5,0,5.5,5.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1994,-,-,-,-
平均,0.45,0,0.45,0.9,0.16,1.06,1.51,,,,,,,平均,32.2,14.2,21.6,2.6,2.8,5.3,平均,1.53,27.3,49.5,76.8
累計,10.7,0,10.7,21.7,3.78,25.4,36.2,,,,,,,累計,,,,,,,累計,30.5,,,
