盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,8.78,7.27,8.15,0,0,0,2017,0.04,0,0,0
2017,0.3,0,0.3,0,0,0,0.3,0.71,0,-,-,-,-,2017,9.44,8,8.79,3.41,0,3.41,2016,0.47,63.8,0,63.8
2016,0.31,0,0.31,0,0,0,0.31,0.73,0,-,-,-,-,2016,11,7.5,9.3,3.29,0,3.29,2015,0.49,62.4,0,62.4
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,12,7.65,9.58,0,0,0,2014,1.31,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,12.05,7.6,9.25,0,0,0,2013,1.47,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,9,6.16,8.04,0,0,0,2012,0.13,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,7.2,5.13,5.79,0,0,0,2011,0.42,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,8.34,5.2,6.76,0,0,0,2010,-1.35,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,9.06,5.69,6.54,0,0,0,2009,-2.08,0,0,0
2009,0,0,0,0,0,0,0,0,0,1.97,2.7,0.02,0,2009,8.05,3.9,6.1,0,0,0,2008,0.4,0,0,0
2008,0,0,0,0.55,0,0.55,0.55,-,-,3.04,2.7,0.03,0,2008,13.6,3.31,7.52,0,7.31,7.31,2007,0.67,0,82.1,82.1
2007,0,0,0,0.97,0,0.97,0.97,-,-,5,2.7,0.05,-,2007,17.25,7.3,12,0,8.08,8.08,2006,1.35,0,72.1,72.1
2006,0,0,0,0.87,0.1,0.97,0.97,-,-,3.65,2.7,0.04,-,2006,15.3,7,9.41,0,10.3,10.3,2005,1.14,0,84.8,84.8
2005,0,0,0,0.76,0.09,0.85,0.85,-,-,2.92,2.7,0,-,2005,12.8,6.54,9.94,0,8.57,8.57,2004,1.07,0,79.6,79.6
2004,0,0,0,1.5,0,1.5,1.5,-,-,2.62,2.7,0,-,2004,18,9.3,13.3,0,11.3,11.3,2003,1.12,0,134,134
2003,0.2,0,0.2,0,0,0,0.2,-,-,0.73,2.7,0.01,-,2003,14.65,4.83,8.15,2.45,0,2.45,2002,0.31,64.5,0,64.5
2002,0.5,0,0.5,0,0,0,0.5,-,-,0,0,0,-,2002,11.1,4.47,7.09,7.05,0,7.05,2001,0.56,89.3,0,89.3
2001,0.5,0,0.5,0,0,0,0.5,-,-,0,0,0,-,2001,7.45,2.66,4.53,11,0,11,2000,0.99,50.5,0,50.5
2000,0,0,0,1.5,0,1.5,1.5,-,-,-,-,-,-,2000,19.3,4.16,11,0,13.7,13.7,1999,2.02,0,74.3,74.3
1999,0.5,0,0.5,1,0.8,1.8,2.3,-,-,0,0,0,-,1999,18,12.5,14.7,3.4,12.2,15.6,1998,1.98,25.3,90.9,116
1998,0,0,0,1.8,0.7,2.5,2.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1997,2.43,0,103,103
1997,0,0,0,2,0,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1996,-,-,-,-
1996,0,0,0,1.68,0,1.68,1.68,-,-,-,-,-,-,-,-,-,-,-,-,-,1995,-,-,-,-
平均,0.1,0,0.1,0.55,0.07,0.62,0.72,,,,,,,平均,12.1,6.31,8.8,1.5,3.6,5.1,平均,0.71,16.9,34.3,51.3
累計,2.31,0,2.31,12.6,1.69,14.3,16.6,,,,,,,累計,,,,,,,累計,14.9,,,
