盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1.6,0,1.6,0,0,0,1.6,4.5,0,-,-,-,-,2018,126.5,76.8,96.5,1.66,0,1.66,2017,2.21,72.4,0,72.4
2017,1,0,1,0,0,0,1,2.81,0,-,-,-,-,2017,143,30.45,77.9,1.28,0,1.28,2016,1.2,83.3,0,83.3
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,32.75,23,28.4,0,0,0,2015,0.37,0,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,47,22,35.3,0,0,0,2014,-1.19,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,53.2,28.65,37.4,0,0,0,2013,-3.05,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,35.9,26.8,30.2,0,0,0,2012,-1.54,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,38.9,22.55,29.2,0,0,0,2011,-7.39,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,78.5,20.95,46.2,0,0,0,2010,-3.76,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,78,43.5,55.6,0,0,0,2009,-1.73,0,0,0
2009,0.9,0,0.9,0.1,0,0.1,1,2.28,2.54,10,0.98,1.1,0,2009,72.8,34.1,49,1.84,0.2,2.04,2008,3.98,22.6,2.5,25.1
2008,4,0,4,0.1,0,0.1,4.1,-,-,32.1,1.48,0.1,4.86,2008,94.6,29.05,61.8,6.47,0.16,6.64,2007,8.56,46.7,1.2,47.9
2007,4.4,0,4.4,0.1,0,0.1,4.5,-,-,40,1.8,0.1,-,2007,163,75.5,131,3.36,0.08,3.43,2006,9.04,48.6,1.1,49.7
2006,5,0,5,0.5,0,0.5,5.5,-,-,53,1.9,0.16,-,2006,233,128.5,155,3.23,0.32,3.55,2005,12.31,40.6,4.1,44.7
2005,4.49,0,4.49,1,0,1,5.49,-,-,41.1,1.69,0.12,-,2005,251,155,205,2.18,0.49,2.67,2004,12.62,35.6,7.9,43.5
2004,3.97,0,3.97,1.49,0,1.49,5.45,-,-,35.3,1.8,0,-,2004,331,124,214,1.85,0.69,2.54,2003,12.78,31,11.6,42.7
2003,3,0,3,2,0,2,5,-,-,22.9,1.8,0,-,2003,250,151,193,1.55,1.04,2.59,2002,10.32,29.1,19.4,48.4
2002,1,0,1,4,0,4,5,-,-,0,0,0,-,2002,380,120,221,0.45,1.81,2.26,2001,9.57,10.4,41.8,52.2
2001,1,0,1,3,1,4,5,-,-,0,0,0,-,2001,347,145,249,0.4,1.61,2.01,2000,9.52,10.5,42,52.5
2000,1,0,1,3.5,1,4.5,5.5,-,-,0,0,0,-,2000,208,141,176,0.57,2.55,3.12,1999,8.16,12.3,55.1,67.4
1999,0,0,0,2,0,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1998,3,0,66.7,66.7
1998,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1997,-,-,-,-
平均,1.49,0,1.49,0.85,0.1,0.94,2.43,,,,,,,平均,156,73.6,110,1.3,0.5,1.8,平均,4.25,22.2,12.7,34.8
累計,31.4,0,31.4,17.8,2,19.8,51.1,,,,,,,累計,,,,,,,累計,85,,,
