盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1.2,0.9,2.1,0,0,0,2.1,20.6,0,-,-,-,-,2018,45.2,37.65,40.8,5.14,0,5.14,2017,1.65,127,0,127
2017,2.1,0,2.1,0,0,0,2.1,20.6,0,-,-,-,-,2017,43.9,37.45,40.4,5.2,0,5.2,2016,-0.13,-1615,0,-1615
2016,2.1,0,2.1,0,0,0,2.1,20.6,0,-,-,-,-,2016,48.9,39.8,43,4.88,0,4.88,2015,2.48,84.7,0,84.7
2015,2.2,0,2.2,0,0,0,2.2,21.6,0,45.4,1.48,0.68,0,2015,58.2,35.7,48.1,4.58,0,4.58,2014,3.13,70.3,0,70.3
2014,2,0,2,0,0,0,2,19.6,0,41.3,1.63,0.62,0,2014,67.8,49.3,58.3,3.43,0,3.43,2013,2.59,77.2,0,77.2
2013,2.7,0,2.7,0,0,0,2.7,26.5,0,55.7,1.67,0.84,0,2013,78.4,66,71.5,3.77,0,3.77,2012,3.41,79.2,0,79.2
2012,2.3,0,2.3,0,0,0,2.3,22.5,0,47.5,1.58,0.71,0,2012,84.7,63.4,73.2,3.14,0,3.14,2011,3.07,74.9,0,74.9
2011,2.2,0,2.2,0,0,0,2.2,21.6,0,45.4,2.63,0.68,0,2011,117.5,63.3,88.6,2.48,0,2.48,2010,1.76,125,0,125
2010,1.4,0,1.4,0,0,0,1.4,13.7,0,28.9,2.28,0.43,0,2010,126.5,82.1,101,1.38,0,1.38,2009,1.29,108,0,108
2009,1.8,0,1.8,0,0,0,1.8,17.6,0,37.1,1.69,0.56,0,2009,122.5,49,91.3,1.97,0,1.97,2008,2.24,80.4,0,80.4
2008,3.4,0,3.4,0,0,0,3.4,-,-,70.1,1.86,1.05,0,2008,161.5,35.3,98.1,3.47,0,3.47,2007,3.91,87,0,87
2007,3,0,3,0,0,0,3,-,-,61.9,1.7,0.93,-,2007,86,53,67.7,4.43,0,4.43,2006,3.88,77.3,0,77.3
2006,2.2,0,2.2,0,0,0,2.2,-,-,45.4,1.54,0.68,-,2006,69,34.75,50.8,4.33,0,4.33,2005,3.14,70.1,0,70.1
2005,1.7,0,1.7,0,0,0,1.7,-,-,35.6,1.8,0.53,-,2005,45.4,30.4,37.6,4.52,0,4.52,2004,2.11,80.6,0,80.6
2004,1,0,1,0,0,0,1,-,-,2.41,0.27,0.04,-,2004,37.6,20.8,29.3,3.41,0,3.41,2003,0.95,105,0,105
2003,1,0,1,0,0,0,1,-,-,13.7,1.34,0.21,-,2003,23.7,15.3,18.5,5.39,0,5.39,2002,1.09,91.7,0,91.7
2002,0.3,0,0.3,0,0,0,0.3,-,-,0,0,0,-,2002,24.3,13.9,18.1,1.66,0,1.66,2001,0.87,34.5,0,34.5
2001,0,0,0,0,0,0,0,-,-,0,0,0,-,2001,20.3,10.1,14.7,0,0,0,2000,-1.18,0,0,0
2000,0.7,0,0.7,0,4,4,4.7,-,-,0,0,0,-,2000,49.6,11.4,29.5,2.38,13.6,16,1999,0.85,82.4,471,553
1999,0,0,0,0,0,0,0,-,-,0,0,0,-,1999,68.5,37.3,48.9,0,0,0,1998,6.82,0,0,0
1998,0,0,0,0,0,0,0,-,-,-,-,-,-,1998,85.5,48.6,64.9,0,0,0,1997,1.49,0,0,0
1997,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1996,0.01,0,0,0
1996,0,0,0,1,6.5,7.5,7.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1995,-,-,-,-
1995,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1994,-,-,-,-
1994,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1993,-,-,-,-
平均,1.33,0.04,1.37,0.04,0.42,0.46,1.83,,,,,,,平均,69.8,39.7,54,3.1,0.6,3.8,平均,2.06,-7.2,21.4,14.2
累計,33.3,0.9,34.2,1,10.5,11.5,45.7,,,,,,,累計,,,,,,,累計,45.4,,,
