盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,2.5,0,2.5,0,0,0,2.5,1.71,0,-,-,-,-,2018,80,55,64,3.91,0,3.91,2017,3.81,65.6,0,65.6
2017,3,0,3,0,0,0,3,2.05,0,-,-,-,-,2017,134,58.4,86.8,3.46,0,3.46,2016,3.45,87,0,87
2016,0.5,0,0.5,0,0,0,0.5,0.3,0,-,-,-,-,2016,62.9,46,57.8,0.87,0,0.87,2015,1.27,39.4,0,39.4
2015,0.3,0,0.3,0,0,0,0.3,0.17,0,0.71,0.9,0.05,0,-,-,-,-,-,-,-,2014,1.43,21,0,21
2014,0.3,0,0.3,0,0,0,0.3,0.17,0,0.66,0.9,0.05,0,-,-,-,-,-,-,-,2013,1.46,20.5,0,20.5
2013,0.2,0,0.2,0,0,0,0.2,0.1,0,0,0,0.02,0,-,-,-,-,-,-,-,2012,0.53,37.7,0,37.7
2012,0.3,0,0.3,0.2,0,0.2,0.5,-,-,-,-,-,-,-,-,-,-,-,-,-,2011,0.98,30.6,20.4,51
2007,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2006,-6.74,-,-,-
2006,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,2005,-0.5,0,0,0
2005,0.12,0,0.12,0.88,0,0.88,1,-,-,-,-,-,-,-,-,-,-,-,-,-,2004,1.77,6.8,49.7,56.5
2004,0.3,0,0.3,1.98,0.72,2.7,3,-,-,-,-,-,-,-,-,-,-,-,-,-,2003,3.16,9.5,85.4,94.9
平均,0.68,0,0.68,0.28,0.07,0.34,1.03,,,,,,,平均,92.3,53.1,69.5,2.7,0,2.7,平均,0.97,31.8,15.6,47.4
累計,7.52,0,7.52,3.06,0.72,3.78,11.3,,,,,,,累計,,,,,,,累計,10.6,,,
