盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1.2,0.8,2,0,0,0,2,5.6,0,-,-,-,-,2018,95.8,27.5,47.6,4.2,0,4.2,2017,2.07,96.6,0,96.6
2017,1.51,0.49,2,0,0,0,2,5.6,0,-,-,-,-,2017,33,19.85,25.7,7.79,0,7.79,2016,1.58,127,0,127
2016,2,0,2,0,0,0,2,5.96,0,-,-,-,-,2016,22.55,16.8,19.2,10.4,0,10.4,2015,2,100,0,100
2015,0.3,0,0.3,0,0,0,0.3,0.96,0,0.7,0.9,0.09,0,2015,20.4,11.75,17.4,1.72,0,1.72,2014,0.24,125,0,125
2014,0.2,0,0.2,0,0,0,0.2,0.64,0,2.02,79.8,0.27,0,2014,24.4,15.1,20.2,0.99,0,0.99,2013,0.01,2000,0,2000
2013,0.6,0,0.6,0,0,0,0.6,1.91,0,0.41,0.18,0.08,0,2013,30.2,17.9,21.8,2.75,0,2.75,2012,0.7,85.7,0,85.7
2012,0.5,0,0.5,0,0,0,0.5,1.59,0,4.34,2.69,0.43,0,2012,27.9,14.3,20.6,2.43,0,2.43,2011,0.51,98,0,98
2011,1.5,0,1.5,0,0,0,1.5,4.78,0,2.15,0.36,0.43,0,2011,41.9,13.3,27.6,5.43,0,5.43,2010,1.81,82.9,0,82.9
2010,1.2,0,1.2,0.5,0,0.5,1.7,3.8,15.8,7.8,0.9,0.5,2.31,2010,61.3,33,41.1,2.92,1.22,4.13,2009,2.74,43.8,18.2,62
2009,1.5,0,1.5,0.5,0,0.5,2,4.49,15,6.79,0.9,0.43,2.16,2009,56.2,20.6,41.1,3.65,1.22,4.87,2008,2.5,60,20,80
2008,2.5,0,2.5,1,0,1,3.5,-,-,15.5,0.9,0.49,7.76,2008,92,17.5,57.8,4.32,1.73,6.05,2007,7.27,34.4,13.8,48.1
2007,1.73,0,1.73,1.73,0,1.73,3.46,-,-,11.3,0.9,0.34,-,2007,100,79,90.9,1.9,1.9,3.81,2006,6.85,25.3,25.3,50.6
2006,0.5,0,0.5,2,0,2,2.5,-,-,4.25,0.9,0.08,-,-,-,-,-,-,-,-,2005,3.16,15.8,63.3,79.1
2005,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,2004,0.07,0,0,0
2004,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2003,-2.88,-,-,-
2003,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2002,-0.04,-,-,-
2002,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,2001,-,-,-,-
2001,0,0,0,1.5,0.5,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,2000,-,-,-,-
2000,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1999,-,-,-,-
1999,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1998,-,-,-,-
平均,0.76,0.06,0.83,0.36,0.02,0.39,1.21,,,,,,,平均,50.5,23.9,35.9,4,0.5,4.5,平均,1.79,207,10,217
累計,15.2,1.29,16.5,7.23,0.5,7.73,24.3,,,,,,,累計,,,,,,,累計,28.6,,,
