盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,18.15,11.3,14.1,0,0,0,2017,1.53,0,0,0
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,15.8,8.76,10.9,0,0,0,2016,0.37,0,0,0
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,11.7,6.7,7.92,0,0,0,2015,0.21,0,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,10.2,6.79,8.66,0,0,0,2014,-1.93,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,12.85,7.88,10.1,0,0,0,2013,0.05,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,14.4,8.93,11,0,0,0,2012,-0.19,0,0,0
2012,0.2,0,0.2,0.5,0,0.5,0.7,0.62,15.6,0,0,0.02,0,2012,15.25,8.5,11.1,1.8,4.51,6.31,2011,0.87,23,57.5,80.5
2011,0.5,0,0.5,1.2,0,1.2,1.7,1.39,33.4,0,0,0.05,0,2011,22.9,10,14.8,3.37,8.09,11.5,2010,1.89,26.5,63.5,89.9
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,15.1,9.95,12.4,0,0,0,2009,1.93,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,14.7,4.65,9.41,0,0,0,2008,-5.53,0,0,0
2008,0.2,0,0.2,0.3,0,0.3,0.5,-,-,0,0,0.02,0,2008,13,4.2,8.89,2.25,3.38,5.63,2007,0.78,25.6,38.5,64.1
2007,0,0,0,0,0,0,0,-,-,0,0,0,-,2007,14.5,8.02,10,0,0,0,2006,0.4,0,0,0
2006,0,0,0,0,0,0,0,-,-,0,0,0,-,2006,9.55,6.59,7.72,0,0,0,2005,0.23,0,0,0
2005,0.2,0,0.2,0.2,0.1,0.3,0.5,-,-,0,0,0.02,-,2005,12.7,6.9,9.26,2.16,3.24,5.4,2004,0.71,28.2,42.3,70.4
2004,0,0,0,0,0,0,0,-,-,-,-,-,-,2004,15,8.6,12,0,0,0,2003,-0.29,0,0,0
2003,0,0,0,0,0,0,0,-,-,0,0,0,-,2003,15,6.45,11,0,0,0,2002,0.09,0,0,0
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,17,6.75,10.7,0,0,0,2001,-0.57,0,0,0
2001,0,0,0,0,0,0,0,-,-,0,0,0,-,2001,11.05,4.01,6.42,0,0,0,2000,0.13,0,0,0
2000,0,0,0,0.6,0,0.6,0.6,-,-,0,0,0,-,2000,32.1,5.25,16.6,0,3.62,3.62,1999,0.81,0,74.1,74.1
1999,0,0,0,1,0,1,1,-,-,0,0,0,-,1999,38.79,19,27.8,0,3.6,3.6,1998,1.08,0,92.6,92.6
1998,0,0,0,0.5,0,0.5,0.5,-,-,0,0,0,-,1998,36.4,19.6,27.6,0,1.81,1.81,1997,0.64,0,78.1,78.1
1997,0,0,0,0,0,0,0,-,-,-,-,-,-,1997,45.2,19,29.7,0,0,0,1996,-0.16,0,0,0
1996,1.1,0,1.1,0,0,0,1.1,-,-,0,0,0,-,1996,40,26.9,32.8,3.35,0,3.35,1995,0.81,136,0,136
1995,1.5,0,1.5,0,0,0,1.5,-,-,0,0,0,-,1995,70,22.8,41.5,3.61,0,3.61,1994,1.49,100,0,100
1994,0.5,0,0.5,0,0,0,0.5,-,-,0,0,0,-,1994,80.5,29.5,46.8,1.07,0,1.07,1993,0.16,320,0,320
1993,0.5,0,0.5,0,0,0,0.5,-,-,0,0,0,-,1993,36.2,18.89,29.1,1.72,0,1.72,1992,0.34,147,0,147
1992,0.5,0,0.5,0,0,0,0.5,-,-,0,0,0,-,1992,36.9,19.6,29.5,1.69,0,1.69,1991,0.38,132,0,132
1991,2,0,2,1,0,1,3,-,-,0,0,0,-,1991,54,25,38.5,5.19,2.6,7.79,1990,1.19,168,84.2,253
1990,2.5,0,2.5,1,0,1,3.5,-,-,0,-,0,-,-,-,-,-,-,-,-,1989,-,-,-,-
1989,20,0,20,7,0,7,27,-,-,-,-,-,-,-,-,-,-,-,-,-,1988,-,-,-,-
1988,3,0,3,2,0,2,5,-,-,-,-,-,-,-,-,-,-,-,-,-,1987,-,-,-,-
1987,1.5,0,1.5,1.5,0,1.5,3,-,-,-,-,-,-,-,-,-,-,-,-,-,1986,-,-,-,-
1985,1,0,1,0,0,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1984,-,-,-,-
1984,1,0,1,1.2,0,1.2,2.2,-,-,-,-,-,-,-,-,-,-,-,-,-,1983,-,-,-,-
平均,1.06,0,1.06,0.53,0,0.53,1.6,,,,,,,平均,26,12.2,18.1,0.9,1.1,2,平均,0.26,39.5,19,58.5
累計,36.2,0,36.2,18,0.1,18.1,54.3,,,,,,,累計,,,,,,,累計,7.42,,,
