盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,2.5,0,2.5,0,0,0,2.5,314,0,-,-,-,-,2018,56.8,50.5,53.5,4.68,0,4.68,2017,4.47,55.9,0,55.9
2017,2,0,2,0,0,0,2,251,0,-,-,-,-,2017,56.2,46.05,49.4,4.05,0,4.05,2016,3.79,52.8,0,52.8
2016,2,0,2,0,0,0,2,251,0,-,-,-,-,2016,50.5,33.6,39.2,5.11,0,5.11,2015,4.58,43.7,0,43.7
2015,2,0,2,0,0,0,2,251,0,2.1,0,0.03,0,2015,56.5,38.6,48.5,4.13,0,4.13,2014,3.94,50.8,0,50.8
2014,1.5,0,1.5,0.5,0,0.5,2,179,598,3.3,0.01,0.02,0,2014,54.1,42.1,47.3,3.17,1.06,4.23,2013,2.5,60,20,80
2013,0.7,0,0.7,0.68,0,0.68,1.38,74.7,747,5.4,0.03,0.01,0,2013,48.85,31.15,41,1.71,1.65,3.36,2012,1.6,43.8,42.3,86.1
2012,0.5,0,0.5,0.5,0,0.5,1,50.8,508,5.4,0.05,0.01,0,2012,37,27.8,31,1.62,1.62,3.23,2011,1.1,45.5,45.5,90.9
2011,0.6,0,0.6,0.2,0,0.2,0.8,60.9,203,5.4,0.12,0.01,0,2011,55.4,28,41.6,1.44,0.48,1.92,2010,0.42,143,47.6,190
2010,0.5,0,0.5,0.5,0,0.5,1,48.4,484,5.4,0.05,0.01,0,2010,61.2,42.75,50,1,1,2,2009,1.12,44.6,44.6,89.3
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,62.4,24,46.3,0,0,0,2008,0.2,0,0,0
2008,2.5,0,2.5,0.5,0,0.5,3,-,-,5.4,0.02,0.03,0,2008,87.6,28.1,61.8,4.05,0.81,4.86,2007,3.34,74.9,15,89.8
2007,1.5,0,1.5,0,0,0,1.5,-,-,5.7,0.05,0.01,-,2007,94.3,63.5,74.3,2.02,0,2.02,2006,1.19,126,0,126
2006,1.49,0,1.49,0.5,0,0.5,1.99,-,-,5.7,0.03,0.02,-,2006,78.5,57.1,66.4,2.25,0.75,3,2005,2.57,58.1,19.3,77.5
2005,2.5,0,2.5,0,0,0,2.5,-,-,5.7,0.02,0.02,-,2005,65,55.5,60.8,4.11,0,4.11,2004,3.7,67.6,0,67.6
2004,2,0,2,0,0,0,2,-,-,5.7,0.03,0.02,-,2004,68.5,51,60.6,3.3,0,3.3,2003,2.69,74.3,0,74.3
2003,1.5,0,1.5,0,0,0,1.5,-,-,5.4,0.14,0.01,-,2003,58.5,36.3,43.9,3.41,0,3.41,2002,2.23,67.3,0,67.3
2002,1.5,0,1.5,0,0,0,1.5,-,-,-,-,-,-,2002,58.5,34.5,45.1,3.33,0,3.33,2001,0.02,7500,0,7500
2001,-,-,-,-,-,-,-,-,-,-,-,-,-,2001,71.5,29,46.6,-,-,-,-,-,-,-,-
2000,-,-,-,-,-,-,-,-,-,-,-,-,-,2000,97,47,73.2,-,-,-,-,-,-,-,-
1999,-,-,-,-,-,-,-,-,-,-,-,-,-,1999,128.5,71,98.4,-,-,-,-,-,-,-,-
1998,-,-,-,-,-,-,-,-,-,-,-,-,-,1998,147.5,90,118,-,-,-,-,-,-,-,-
1997,-,-,-,-,-,-,-,-,-,-,-,-,-,1997,190,112,152,-,-,-,-,-,-,-,-
1996,-,-,-,-,-,-,-,-,-,-,-,-,-,1996,200,112,160,-,-,-,-,-,-,-,-
1995,-,-,-,-,-,-,-,-,-,-,-,-,-,1995,203,107,140,-,-,-,-,-,-,-,-
1994,-,-,-,-,-,-,-,-,-,-,-,-,-,1994,288,184,227,-,-,-,-,-,-,-,-
1993,-,-,-,-,-,-,-,-,-,-,-,-,-,1993,249,100.5,157,-,-,-,-,-,-,-,-
1992,-,-,-,-,-,-,-,-,-,-,-,-,-,1992,266,106,173,-,-,-,-,-,-,-,-
1991,-,-,-,-,-,-,-,-,-,-,-,-,-,1991,487,207,333,-,-,-,-,-,-,-,-
平均,0.9,0,0.9,0.12,0,0.12,1.02,,,,,,,平均,121,66.3,90.7,2.9,0.4,3.3,平均,2.32,500,13.8,514
累計,25.3,0,25.3,3.37,0,3.37,28.7,,,,,,,累計,,,,,,,累計,39.5,,,
