盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,14.15,4.04,6.81,0,0,0,2017,-0.61,0,0,0
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,4.89,3.45,4.04,0,0,0,2016,-1.17,0,0,0
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,4.1,3,3.6,0,0,0,2015,-1.31,0,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,4.66,2.38,3.74,0,0,0,2014,-0.67,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,5.3,4.02,4.67,0,0,0,2013,-1.31,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,6.32,4.5,5.08,0,0,0,2012,-0.23,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,6.15,3.98,4.92,0,0,0,2011,-0.61,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,8.24,4.16,6.22,0,0,0,2010,-2.1,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,10.05,7.42,8.28,0,0,0,2009,-1.08,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,9.2,4.43,7.12,0,0,0,2008,-2.19,0,0,0
2008,0,0,0,0,0,0,0,-,-,0,0,0,0,2008,11.95,3.7,8.22,0,0,0,2007,-0.69,0,0,0
2007,0,0,0,0,0,0,0,-,-,0,0,0,-,2007,19.9,8.98,12,0,0,0,2006,0.1,0,0,0
2006,0,0,0,0,0,0,0,-,-,0,0,0,-,2006,12.2,7.85,9.9,0,0,0,2005,-0.13,0,0,0
2005,0,0,0,0,0,0,0,-,-,0,0,0,-,2005,17.3,10.35,13.3,0,0,0,2004,-0.25,0,0,0
2004,1,0,1,0,0,0,1,-,-,63.2,0.94,0.32,-,2004,32.7,13.6,20.7,4.84,0,4.84,2003,2.54,39.3,0,39.3
2003,0,0,0,0,0,0,0,-,-,0,0,0,-,2003,29.3,13.95,22.2,0,0,0,2002,-0.08,0,0,0
2002,0.4,0,0.4,1,1,2,2.4,-,-,0,0,0,-,2002,31.6,11.25,21,1.9,9.5,11.4,2001,1.55,25.8,129,155
2001,0.3,0,0.3,1.5,1,2.5,2.8,-,-,0,0,0,-,2001,47.8,18.7,32.5,0.92,7.69,8.62,2000,2.49,12,100,112
2000,0,0,0,6,0,6,6,-,-,0,0,0,-,2000,216,23.9,101,0,5.94,5.94,1999,7.8,0,76.9,76.9
1999,0,0,0,2.5,1.5,4,4,-,-,0,0,0,-,1999,169,58,109,0,3.66,3.66,1998,3.47,0,115,115
1998,0,0,0,3.3,1,4.3,4.3,-,-,0,0,0,-,1998,110,50,73.8,0,5.83,5.83,1997,4.48,0,96,96
1997,0,0,0,1.5,1,2.5,2.5,-,-,0,0,0,-,1997,115.5,45.5,79.5,0,3.14,3.14,1996,2,0,125,125
1996,0,0,0,0.5,1,1.5,1.5,-,-,0,0,0,-,1996,49,27.5,34.8,0,4.32,4.32,1995,0.95,0,158,158
1995,0,0,0,0.5,1,1.5,1.5,-,-,-,-,-,-,1995,62,29,40.1,0,3.74,3.74,1994,0.7,0,215,215
1994,0,0,0,3,2,5,5,-,-,0,0,0,-,1994,97,49.8,64.6,0,7.74,7.74,1993,3.69,0,136,136
1993,0,0,0,2,2,4,4,-,-,0,0,0,-,1993,95.5,47.8,65.4,0,6.12,6.12,1992,2.44,0,164,164
1992,0,0,0,1.2,0,1.2,1.2,-,-,0,0,0,-,1992,88,40.6,65,0,1.85,1.85,1991,1.63,0,73.8,73.8
1991,0,0,0,0.6,0,0.6,0.6,-,-,0,0,0,-,-,-,-,-,-,-,-,1990,0.71,0,84.5,84.5
1990,0,0,0,1.1,0,1.1,1.1,-,-,0,-,0,-,-,-,-,-,-,-,-,1989,-,-,-,-
1989,0,0,0,0.6,0,0.6,0.6,-,-,-,-,-,-,-,-,-,-,-,-,-,1988,-,-,-,-
1988,0,0,0,1.8,0,1.8,1.8,-,-,-,-,-,-,-,-,-,-,-,-,-,1987,-,-,-,-
1987,1.3,0,1.3,3,0,3,4.3,-,-,-,-,-,-,-,-,-,-,-,-,-,1986,-,-,-,-
平均,0.09,0,0.09,0.94,0.36,1.3,1.39,,,,,,,平均,47.3,18.6,30.6,0.3,2.2,2.5,平均,0.79,2.8,52.6,55.4
累計,3,0,3,30.1,11.5,41.6,44.6,,,,,,,累計,,,,,,,累計,22.1,,,
