盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,2.15,0,2.15,0,0,0,2.15,1.71,0,-,-,-,-,2018,75.3,55.4,64.3,3.34,0,3.34,2017,2.41,89.2,0,89.2
2017,4.2,0,4.2,0,0,0,4.2,3.33,0,-,-,-,-,2017,80.3,56,67.4,6.23,0,6.23,2016,5.34,78.7,0,78.7
2016,3.84,0,3.84,0,0,0,3.84,3.04,0,-,-,-,-,2016,101,70.1,82.5,4.66,0,4.66,2015,5.17,74.3,0,74.3
2015,3.11,0,3.11,0,0,0,3.11,2.29,0,4.77,1.8,0.33,0,2015,116.5,60.3,75.1,4.14,0,4.14,2014,3.83,81.2,0,81.2
2014,1.8,0,1.8,0.5,0,0.5,2.3,1.18,3.29,2.88,1.8,0.05,0.27,2014,77.5,57.8,65.5,2.75,0.76,3.51,2013,2.78,64.7,18,82.7
2013,2.68,0,2.68,0.8,0,0.8,3.47,1.32,3.95,3.44,1.77,0.06,0.36,2013,81.6,58.2,69.9,3.83,1.14,4.97,2012,3.95,67.7,20.2,88
2012,1.58,0,1.58,0,0,0,1.58,0.78,0,1.56,1.73,0.13,0,2012,77.2,48.4,58.4,2.71,0,2.71,2011,1.84,85.9,0,85.9
2011,2.6,0,2.6,0.76,0,0.76,3.36,1.18,3.44,3.05,1.78,0.05,0.32,2011,77,46.8,60.7,4.28,1.25,5.53,2010,3.82,68,19.9,87.9
2010,2.59,0,2.59,1,0,1,3.59,1.05,4.05,2.93,1.76,0.05,0.36,2010,77.7,60.8,67.2,3.86,1.48,5.34,2009,4.16,62.3,24,86.3
2009,2.68,0,2.68,0.99,0,0.99,3.68,0.98,3.62,2.73,1.74,0.05,0.34,2009,92,53,70.9,3.79,1.4,5.19,2008,4.33,62,23,84.9
2008,2.9,0,2.9,1,0,1,3.9,-,-,2.71,1.8,0.01,0.4,2008,92.5,41.15,63.4,4.57,1.58,6.15,2007,4.63,62.6,21.6,84.2
2007,1.2,0,1.2,0,0,0,1.2,-,-,0.83,1.8,0.02,-,2007,89.9,19.3,46.8,2.57,0,2.57,2006,1.41,85.1,0,85.1
2006,1.04,0,1.04,0,0,0,1.04,-,-,0.72,1.8,0.01,-,2006,20.5,15.8,17.6,5.95,0,5.95,2005,1.22,85.7,0,85.7
2005,1.18,0,1.18,0,0,0,1.18,-,-,0.75,1.8,0.01,-,2005,22.2,15,18.4,6.38,0,6.38,2004,1.29,91.1,0,91.1
2004,0.75,0,0.75,0.75,0,0.75,1.5,-,-,1.57,1.8,0.01,-,2004,47,19,28.2,2.66,2.66,5.32,2003,2.99,25.1,25.1,50.2
2003,0,0,0,1.2,0,1.2,1.2,-,-,1.5,1.8,0.01,-,-,-,-,-,-,-,-,2002,3.69,0,32.5,32.5
2002,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2001,1.88,-,-,-
平均,2.02,0,2.02,0.41,0,0.41,2.43,,,,,,,平均,75.2,45.1,57.1,4.1,0.7,4.8,平均,3.22,67.7,11.5,79.2
累計,34.3,0,34.3,7,0,7,41.3,,,,,,,累計,,,,,,,累計,54.7,,,
