盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,2,0,2,0,0,0,2,10.2,0,-,-,-,-,2018,50.4,27.05,37.9,5.28,0,5.28,2017,2.6,76.9,0,76.9
2017,1.5,0,1.5,0,0,0,1.5,7.68,0,-,-,-,-,2017,54.6,36.1,42.7,3.51,0,3.51,2016,1.55,96.8,0,96.8
2016,2,0,2,0,0,0,2,10.2,0,-,-,-,-,2016,46.05,33.9,40.7,4.91,0,4.91,2015,3.22,62.1,0,62.1
2015,2,0,2,0,0,0,2,10.2,0,1.2,0.07,1.79,0,2015,62.5,40.8,51.7,3.87,0,3.87,2014,3.5,57.1,0,57.1
2014,3,0,3,0,0,0,3,15.2,0,1.79,0.09,2.68,0,2014,67.7,45.85,57.6,5.2,0,5.2,2013,4.19,71.5,0,71.5
2013,2.5,0,2.5,0,0,0,2.5,12.4,0,1.44,0.07,1.99,0,2013,64.7,54,58.9,4.24,0,4.24,2012,3.96,63.1,0,63.1
2012,2.5,0,2.5,0.1,0,0.1,2.6,12,4.81,1.5,0.07,0.75,2.95,2012,76.7,52.3,64.1,3.9,0.16,4.06,2011,4.58,54.6,2.2,56.7
2011,2.49,0,2.49,0.1,0,0.1,2.59,11.6,4.66,1.41,0.08,0,2.9,2011,91,52,66.8,3.73,0.15,3.88,2010,3.75,66.4,2.7,69
2010,2.4,0,2.4,0.1,0,0.1,2.5,11,4.57,1.24,0.09,0,2.14,2010,75.5,46.6,59.9,4.01,0.17,4.18,2009,3.08,77.9,3.2,81.2
2009,2.8,0,2.8,0.2,0,0.2,3,12.2,8.75,1.66,0.09,0,7.76,2009,75.8,31.5,55.1,5.09,0.36,5.45,2008,4.33,64.7,4.6,69.3
2008,2.5,0,2.5,0.5,0,0.5,3,-,-,1.37,0.06,0.06,15.8,2008,73.6,27.6,57.9,4.32,0.86,5.18,2007,5.74,43.6,8.7,52.3
2007,3,0,3,0.5,0,0.5,3.5,-,-,1.49,0.06,0.81,-,2007,145,59.3,98.4,3.05,0.51,3.56,2006,6.57,45.7,7.6,53.3
2006,1.16,0,1.16,0.97,0,0.97,2.13,-,-,0.81,0.05,0.23,-,2006,155,101,119,0.97,0.81,1.78,2005,5.39,21.5,17.9,39.4
2005,1.5,0,1.5,1,0,1,2.5,-,-,0.74,0.06,0.08,-,2005,115,62,89.4,1.68,1.12,2.8,2004,5.01,29.9,20,49.9
2004,1.5,0,1.5,1,0,1,2.5,-,-,0.65,0.08,0.01,-,2004,72,40.6,60.2,2.49,1.66,4.15,2003,3.51,42.7,28.5,71.2
2003,1.5,0,1.5,1,0,1,2.5,-,-,0.57,0.07,0.01,-,2003,81,51.5,66.5,2.26,1.5,3.76,2002,4.17,36,24,60
2002,1,0,1,1.5,0,1.5,2.5,-,-,0,0,0,-,2002,172,61,102,0.98,1.46,2.44,2001,3.59,27.9,41.8,69.6
2001,0,0,0,2,0,2,2,-,-,0,0,0,-,2001,123,44,77.5,0,2.58,2.58,2000,3.27,0,61.2,61.2
2000,0,0,0,1.5,0,1.5,1.5,-,-,0,0,0,-,2000,169,64,104,0,1.44,1.44,1999,2.6,0,57.7,57.7
1999,0,0,0,1.26,0,1.26,1.26,-,-,0,0,0,-,1999,136.5,56,108,0,1.17,1.17,1998,2.45,0,51.4,51.4
1998,0,0,0,2,0,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1997,-,-,-,-
1997,0,0,0,1.5,0,1.5,1.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1996,-,-,-,-
平均,1.61,0,1.61,0.69,0,0.69,2.3,,,,,,,平均,95.4,49.4,70.9,3,0.7,3.7,平均,3.85,46.9,16.6,63.5
累計,35.3,0,35.3,15.2,0,15.2,50.6,,,,,,,累計,,,,,,,累計,77.1,,,
