盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.3,0,0.3,0,0,0,0.3,1.11,0,-,-,-,-,2018,10.25,8.8,9.49,3.16,0,3.16,2017,0.46,65.2,0,65.2
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,10.55,8.81,9.47,0,0,0,2016,0.81,0,0,0
2016,0.2,0,0.2,0,0,0,0.2,0.74,0,-,-,-,-,2016,9.54,7.27,8.15,2.45,0,2.45,2015,0.35,57.1,0,57.1
2015,0.3,0,0.3,0,0,0,0.3,1.11,0,3.91,2.15,0.05,0,2015,10.95,6.61,9.03,3.32,0,3.32,2014,0.49,61.2,0,61.2
2014,0.33,0,0.33,0,0,0,0.33,1.22,0,3.69,2.06,0.05,0,2014,12.1,9.78,10.5,3.14,0,3.14,2013,0.49,67.3,0,67.3
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,12.1,8.58,9.69,0,0,0,2012,0.12,0,0,0
2012,0.11,0.34,0.45,0,0,0,0.45,1.66,0,1.22,2.7,0.02,0,2012,10.9,6.91,8.66,5.2,0,5.2,2011,0.12,375,0,375
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,12.7,6.56,10.2,0,0,0,2010,0.07,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,13.4,10,11.3,0,0,0,2009,-0.66,0,0,0
2009,0,0,0,0,0,0,0,-,-,-,-,-,-,2009,12,6.03,8.62,0,0,0,2008,-0.33,0,0,0
2008,0,0,0,0,0,0,0,-,-,-,-,-,-,2008,17.6,5.5,9.82,0,0,0,2007,-0.77,0,0,0
2007,0,0,0,0,0,0,0,-,-,-,-,-,-,2007,21.25,8.8,13.9,0,0,0,2006,0.49,0,0,0
2006,0,0,0,0,0,0,0,-,-,-,-,-,-,2006,15.7,6.2,7.97,0,0,0,2005,0.14,0,0,0
2005,0,0,0,0,0,0,0,-,-,-,-,-,-,2005,11.5,6.16,8.1,0,0,0,2004,-1.71,0,0,0
2004,0,0,0,0,0,0,0,-,-,0,0,0,-,2004,16.1,7.6,10.4,0,0,0,2003,0.07,0,0,0
2003,0,0,0,0,0,0,0,-,-,0,0,0,-,2003,11.8,5.3,8.23,0,0,0,2002,-0.98,0,0,0
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,10.1,5,7.39,0,0,0,2001,-0.24,0,0,0
2001,0,0,0,0,0,0,0,-,-,0,0,0,-,2001,14.5,5.2,9.36,0,0,0,2000,-0.09,0,0,0
2000,0.5,0,0.5,0,0,0,0.5,-,-,-,-,-,-,2000,18.1,4.78,11,4.56,0,4.56,1999,0.71,70.4,0,70.4
1999,0,0,0,0,0,0,0,-,-,0,0,0,-,1999,19.39,10.5,14,0,0,0,1998,0.15,0,0,0
1998,1,0,1,0,0,0,1,-,-,0,0,0,-,1998,40.79,16,27.7,3.61,0,3.61,1997,0.6,167,0,167
1997,1,0,1,0.5,0,0.5,1.5,-,-,0,0,0,-,1997,57,29.4,41.9,2.39,1.19,3.58,1996,1.36,73.5,36.8,110
1996,0.5,0,0.5,0.8,0.7,1.5,2,-,-,0,0,0,-,1996,63,42.9,49.7,1.01,3.02,4.03,1995,2.79,17.9,53.8,71.7
1995,1.5,0,1.5,1.6,0.9,2.5,4,-,-,0,0,0,-,1995,126,37,71.2,2.11,3.51,5.61,1994,4.87,30.8,51.3,82.2
1994,0,0,0,4,0,4,4,-,-,0,0,0,-,1994,196,112,132,0,3.02,3.02,1993,5.54,0,72.2,72.2
1993,0,0,0,1.55,1.7,3.25,3.25,-,-,0,0,0,-,1993,128,83,102,0,3.19,3.19,1992,5.41,0,60.1,60.1
1992,0,0,0,3,0,3,3,-,-,0,0,0,-,1992,158,92,122,0,2.45,2.45,1991,6.51,0,46.1,46.1
1991,2.5,0,2.5,0,0,0,2.5,-,-,-,-,-,-,1991,126.5,69.5,110,2.26,0,2.26,1990,4.99,50.1,0,50.1
1990,0,0,0,33.67,0,33.67,33.67,-,-,0,-,0,-,-,-,-,-,-,-,-,1989,-,-,-,-
1985,0,0,0,0.9,0.1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1984,-,-,-,-
平均,0.27,0.01,0.29,1.53,0.11,1.65,1.93,,,,,,,平均,41.6,22.4,30.4,1.2,0.6,1.8,平均,1.13,37,11.4,48.4
累計,8.24,0.34,8.58,46,3.4,49.4,58,,,,,,,累計,,,,,,,累計,31.8,,,
