盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1.3,0,1.3,0,0,0,1.3,2.58,0,-,-,-,-,2018,37,19.3,26.3,4.95,0,4.95,2017,1.6,81.2,0,81.2
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,36.5,16.75,23.9,0,0,0,2016,1.49,0,0,0
2016,1.1,0,1.1,0,0,0,1.1,2.63,0,-,-,-,-,2016,19,10.75,13.7,8,0,8,2015,1.22,90.2,0,90.2
2015,1,0,1,0,0,0,1,2.39,0,0,0,0,0,2015,16.05,9.18,12.7,7.87,0,7.87,2014,-0.76,-132,0,-132
2014,3,0,3,0,0,0,3,7.16,0,19.7,1.8,0.2,0,2014,23.8,10.8,16.7,17.9,0,17.9,2013,4.58,65.5,0,65.5
2013,0.6,0,0.6,0,0,0,0.6,1.43,0,3.1,1.8,0.09,0,2013,23.8,11.25,15.1,3.96,0,3.96,2012,0.67,89.6,0,89.6
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,13.35,7.36,10.3,0,0,0,2011,-1.17,0,0,0
2011,0.8,0,0.8,0,0,0,0.8,2.1,0,4.13,1.56,0.08,0,2011,17.25,9.72,13.7,5.85,0,5.85,2010,1.01,79.2,0,79.2
2010,0.25,0,0.25,0,0,0,0.25,0.66,0,0.63,1.8,0.02,0,2010,22.4,11.1,14.6,1.71,0,1.71,2009,0.13,192,0,192
2009,0.25,0,0.25,0,0,0,0.25,0.66,0,0,0,0,0,2009,15.45,6.41,10.1,2.48,0,2.48,2008,-0.12,-208,0,-208
2008,1.32,0,1.32,0.2,0,0.2,1.52,-,-,11.6,1.8,0,3.49,2008,24.8,5.99,14.4,9.16,1.41,10.6,2007,2.51,52.5,8.1,60.6
2007,0.8,0,0.8,0.2,0,0.2,1,-,-,6.24,2.22,0,-,2007,45.6,19.45,30.1,2.66,0.67,3.33,2006,1.12,71.4,17.9,89.3
2006,0.6,0,0.6,0.2,0,0.2,0.8,-,-,5,1.8,0,-,2006,26.1,15.6,19.8,3.04,1.01,4.05,2005,1.14,52.6,17.5,70.2
2005,0.75,0,0.75,0.75,0,0.75,1.5,-,-,5.21,1.24,0,-,2005,30.15,13.25,20.8,3.6,3.6,7.2,2004,1.86,40.3,40.3,80.6
2004,1.8,0,1.8,1.93,0.27,2.2,4,-,-,13.8,1.8,0,-,2004,51,22.5,37.9,4.75,5.81,10.6,2003,4.2,42.9,52.4,95.2
2003,1,0,1,3,0.5,3.5,4.5,-,-,11.7,1.8,0.02,-,2003,70,41.2,53.2,1.88,6.58,8.46,2002,4.85,20.6,72.2,92.8
2002,1.2,0,1.2,3,0,3,4.2,-,-,0,0,0,-,2002,98.5,51.5,74,1.62,4.06,5.68,2001,4.62,26,64.9,90.9
2001,1.5,0,1.5,3.5,0,3.5,5,-,-,0,0,0,-,2001,115,33.2,69.4,2.16,5.04,7.21,2000,6.03,24.9,58,82.9
2000,1.5,0,1.5,2.5,1.5,4,5.5,-,-,0,0,0,-,2000,285,58,143,1.05,2.79,3.83,1999,6.63,22.6,60.3,83
1999,0,0,0,1.5,1.5,3,3,-,-,0,0,0,-,-,-,-,-,-,-,-,1998,9.35,0,32.1,32.1
1998,0,0,0,2,1,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,1997,-,-,-,-
平均,0.89,0,0.89,0.89,0.23,1.12,2.02,,,,,,,平均,51.1,19.6,32.6,4.4,1.6,6,平均,2.55,30.6,21.2,51.8
累計,18.8,0,18.8,18.8,4.77,23.6,42.3,,,,,,,累計,,,,,,,累計,51,,,
