盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,3,0,3,0,0,0,3,8.94,0,-,-,-,-,2018,133,55.3,79.1,3.79,0,3.79,2017,5.44,55.1,0,55.1
2017,3,0,3,0,0,0,3,8.94,0,-,-,-,-,2017,141,90.6,113,2.66,0,2.66,2016,5,60,0,60
2016,2,0,2,0,0,0,2,5.96,0,-,-,-,-,2016,125.5,66,93,2.15,0,2.15,2015,3.83,52.2,0,52.2
2015,2,0,2,0,0,0,2,5.96,0,11.1,1.13,0.17,0,2015,99.7,42.5,73.7,2.72,0,2.72,2014,3.29,60.8,0,60.8
2014,1.5,0,1.5,0,0,0,1.5,4.47,0,8,1.13,0.12,0,2014,45.9,29.8,39,3.84,0,3.84,2013,2.37,63.3,0,63.3
2013,1,0,1,0,0,0,1,2.98,0,5.15,1.13,0.08,0,2013,44.8,15.95,28,3.58,0,3.58,2012,1.52,65.8,0,65.8
2012,0.3,0,0.3,0.7,0,0.7,1,0.84,19.5,5.57,0.95,0.09,0,2012,25.9,15.25,20.4,1.47,3.44,4.91,2011,1.99,15.1,35.2,50.3
2011,3,0,3,0,0,0,3,8.8,0,6.91,0.59,0.11,0,2011,37.3,19.5,28.4,10.6,0,10.6,2010,4.02,74.6,0,74.6
2010,0.5,0,0.5,0.5,0,0.5,1,1.4,14,3.22,1.47,0.05,0,2010,35.2,21.2,28.5,1.75,1.75,3.51,2009,0.78,64.1,64.1,128
2009,0.5,0,0.5,0,0,0,0.5,1.4,0,0,0,0.03,0,2009,27.5,7.9,15.5,3.22,0,3.22,2008,0.4,125,0,125
2008,0.8,0,0.8,1,0,1,1.8,-,-,9.75,1.48,0,1.51,2008,37.5,9.22,22.8,3.52,4.39,7.91,2007,2.55,31.4,39.2,70.6
2007,0.8,0,0.8,1,0,1,1.8,-,-,7.44,1.53,0,-,2007,52.1,27.35,36.9,2.17,2.71,4.88,2006,2.23,35.9,44.9,80.7
2006,0.4,0,0.4,1.1,0,1.1,1.5,-,-,6,1.53,0,-,2006,30.1,18.3,22.3,1.79,4.93,6.73,2005,2.07,19.3,53.1,72.4
2005,0.36,0,0.36,0.9,0,0.9,1.27,-,-,0,0,0,-,2005,24,18.2,20.6,1.76,4.39,6.15,2004,2.12,17.1,42.7,59.7
2004,0.18,0,0.18,0.91,0,0.91,1.09,-,-,0,0,0,-,2004,28.3,16.5,22.5,0.8,4.02,4.82,2003,1.58,11.5,57.3,68.7
2003,0.48,0,0.48,1.93,0,1.93,2.41,-,-,0,0,0,-,2003,42.4,24.7,31.6,1.52,6.11,7.63,2002,2.24,21.4,86.2,108
2002,0.3,0,0.3,1.7,0,1.7,2,-,-,0,0,0,-,2002,44.4,21.2,34.7,0.86,4.9,5.76,2001,1.83,16.4,92.9,109
2001,0.5,0,0.5,1.5,0,1.5,2,-,-,0,0,0,-,2001,47.7,15.2,27.5,1.82,5.45,7.26,2000,3.03,16.5,49.5,66
2000,1.3,0,1.3,2.5,0,2.5,3.8,-,-,0,0,0,-,-,-,-,-,-,-,-,1999,4.18,31.1,59.8,90.9
1999,0.5,0,0.5,1.5,0,1.5,2,-,-,0,-,0,-,-,-,-,-,-,-,-,1998,-,-,-,-
平均,1.12,0,1.12,0.76,0,0.76,1.88,,,,,,,平均,56.8,28.6,41,2.8,2.3,5.1,平均,2.66,44,32.9,76.9
累計,22.4,0,22.4,15.2,0,15.2,37.7,,,,,,,累計,,,,,,,累計,50.5,,,
