盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.2,0,0.2,0,0,0,0.2,0.34,0,-,-,-,-,2018,25.4,20.2,22,0.91,0,0.91,2017,0.22,90.9,0,90.9
2017,0.1,0,0.1,0,0,0,0.1,0.17,0,-,-,-,-,2017,26,20.65,22.7,0.44,0,0.44,2016,0.1,100,0,100
2016,0.2,0,0.2,0.4,0,0.4,0.6,0.32,6.45,-,-,-,-,2016,32.1,23.5,26.9,0.74,1.49,2.23,2015,0.09,222,444,667
2015,0.8,0,0.8,0,0,0,0.8,1.29,0,2.65,1.62,0.05,0,2015,42.2,19.7,32.3,2.48,0,2.48,2014,1.01,79.2,0,79.2
2014,0.8,0,0.8,0.8,0,0.8,1.6,1.19,11.9,4.72,1.57,0.09,0,2014,58.3,39.5,48.1,1.66,1.66,3.33,2013,2.01,39.8,39.8,79.6
2013,0.6,0,0.6,0,0,0,0.6,0.9,0,1.97,1.62,0.03,0,2013,57.2,29.7,42.1,1.42,0,1.42,2012,0.81,74.1,0,74.1
2012,0.35,0,0.35,0,0,0,0.35,0.52,0,0.83,1.15,0.02,0,2012,34.4,22,26.6,1.31,0,1.31,2011,0.55,63.6,0,63.6
2011,0.65,0,0.65,0,0,0,0.65,0.83,0,1.45,1.31,0.03,0,2011,35.9,19.9,29.3,2.22,0,2.22,2010,0.88,73.8,0,73.8
2010,0.55,0,0.55,0.35,0,0.35,0.9,0.67,42.3,1.89,1.44,0.04,0,2010,42.25,24,33.9,1.62,1.03,2.64,2009,1.16,47.2,30,77.3
2009,0.33,0,0.33,0,0,0,0.33,0.37,0,0.67,1.44,0.01,0,2009,34,18.2,27.3,1.21,0,1.21,2008,0.43,76.8,0,76.8
2008,0.64,0,0.64,0,0,0,0.64,-,-,1.1,1.36,0.02,0,2008,35,16.5,25,2.57,0,2.57,2007,0.76,84.6,0,84.6
2007,0.5,0,0.5,0,0,0,0.5,-,-,1,1.93,0.02,-,2007,51.7,16.5,26.1,1.91,0,1.91,2006,0.41,122,0,122
2006,0.5,0,0.5,0.8,0,0.8,1.3,-,-,2.45,1.57,0.03,-,2006,22.7,16,18.3,2.74,4.38,7.11,2005,1.72,29.1,46.5,75.6
2005,0.45,0,0.45,0.7,0,0.7,1.15,-,-,1.4,1.15,0.03,-,2005,26.25,17.9,20.9,2.15,3.35,5.5,2004,1.53,29.4,45.8,75.2
2004,0.3,0,0.3,0.6,0,0.6,0.9,-,-,0.95,1.34,0.02,-,2004,21,15.5,17.1,1.76,3.52,5.28,2003,1.05,28.6,57.1,85.7
2003,0.3,0,0.3,0.5,0,0.5,0.8,-,-,0.67,1.08,0.01,-,2003,20,15.8,17.2,1.75,2.91,4.66,2002,1.04,28.8,48.1,76.9
2002,0.2,0,0.2,0.55,0.05,0.6,0.8,-,-,0,0,0,-,2002,26.5,15.1,18.5,1.08,3.24,4.32,2001,1.1,18.2,54.5,72.7
2001,0,0,0,0.6,0,0.6,0.6,-,-,0,0,0,-,2001,24.8,14.35,18.6,0,3.22,3.22,2000,1.07,0,56.1,56.1
2000,0,0,0,1.1,0,1.1,1.1,-,-,0,0,0,-,2000,22.2,16.5,19.2,0,5.74,5.74,1999,1.31,0,84,84
1999,0,0,0,0.6,0.9,1.5,1.5,-,-,0,0,0,-,-,-,-,-,-,-,-,1998,0.64,0,234,234
1998,0.5,0,0.5,1,0,1,1.5,-,-,0,-,0,-,-,-,-,-,-,-,-,1997,-,-,-,-
平均,0.38,0,0.38,0.38,0.05,0.43,0.81,,,,,,,平均,33.6,20.1,25.9,1.5,1.6,3.1,平均,0.89,60.4,57,118
累計,7.97,0,7.97,8,0.95,8.95,16.9,,,,,,,累計,,,,,,,累計,17.9,,,
