盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,14.95,13.3,13.8,0,0,0,2017,-0.37,0,0,0
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,15.55,13.35,14.1,0,0,0,2016,0.47,0,0,0
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,19.4,13.85,15.1,0,0,0,2015,0.1,0,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,22.6,11.75,17.2,0,0,0,2014,-1.09,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,26.6,17.7,21.5,0,0,0,2013,-0.54,0,0,0
2013,1,0,1,0,0,0,1,0.67,0,1.5,1.56,0.02,0,2013,25.85,21.5,23.5,4.26,0,4.26,2012,1.43,69.9,0,69.9
2012,1.99,0.01,2,0,0,0,2,1.35,0,2,1.44,0.02,0,2012,31.2,23.2,25.8,7.76,0,7.76,2011,2.05,97.6,0,97.6
2011,0.85,0,0.85,0,0.15,0.15,1,0.57,1,1.2,1.86,0.01,0,2011,34.85,21.4,27.5,3.09,0.54,3.63,2010,0.97,87.6,15.5,103
2010,0.1,0,0.1,0,0.4,0.4,0.5,0.06,0,0.3,3.86,0.01,0,2010,38.8,20.4,29.5,0.34,1.35,1.69,2009,0.12,83.3,333,417
2009,1.1,0,1.1,0,0.4,0.4,1.5,0.68,0,1.92,2.35,0.04,0,2009,32.2,18.5,23,4.78,1.74,6.52,2008,1.4,78.6,28.6,107
2008,0,0,0,1.23,0.26,1.5,1.5,-,-,0.96,1.28,0.01,0,2008,38,14.45,24.7,0,6.05,6.05,2007,1.59,0,94.1,94.1
2007,1.1,0,1.1,0,0.4,0.4,1.5,-,-,1,1.71,0.01,-,2007,35.7,21.15,28.1,3.91,1.42,5.33,2006,1.29,85.3,31,116
2006,1.5,0,1.5,0.3,0.2,0.5,2,-,-,0.96,1.06,0.01,-,2006,37.75,17.5,24,6.24,2.08,8.32,2005,2.1,71.4,23.8,95.2
2005,1,0,1,0.4,0.1,0.5,1.5,-,-,0.96,1.46,0.01,-,2005,20.5,17,18.6,5.37,2.69,8.06,2004,1.6,62.5,31.3,93.8
2004,1,0,1,0.5,0,0.5,1.5,-,-,0.96,1.39,0.01,-,2004,27,15,20.5,4.87,2.44,7.31,2003,1.77,56.5,28.2,84.7
2003,1.4,0,1.4,0.6,0,0.6,2,-,-,0.96,1.18,0.01,-,2003,27,17.7,21.1,6.63,2.84,9.48,2002,2.21,63.3,27.1,90.5
2002,0.5,0,0.5,1.5,0,1.5,2,-,-,-,-,-,-,-,-,-,-,-,-,-,2001,2.21,22.6,67.9,90.5
2001,1.5,0,1.5,0,0,0,1.5,-,-,-,-,-,-,-,-,-,-,-,-,-,2000,-,-,-,-
2000,0,0,0,0.8,0.4,1.2,1.2,-,-,-,-,-,-,-,-,-,-,-,-,-,1999,-,-,-,-
1999,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1998,-,-,-,-
平均,0.65,0,0.65,0.27,0.12,0.38,1.03,,,,,,,平均,28,17.4,21.8,3,1.3,4.3,平均,1.02,45.8,40,85.9
累計,13,0.01,13,5.33,2.31,7.65,20.7,,,,,,,累計,,,,,,,累計,17.3,,,
