盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.4,0,0.4,0,0,0,0.4,0.4,0,-,-,-,-,2018,13.8,9.72,11.2,3.57,0,3.57,2017,0.37,108,0,108
2017,0.85,0,0.85,0,0,0,0.85,0.85,0,-,-,-,-,2017,15.95,11.8,13.7,6.21,0,6.21,2016,1.14,74.6,0,74.6
2016,0.54,0,0.54,0,0,0,0.54,0.59,0,-,-,-,-,2016,15.2,9,11.6,4.64,0,4.64,2015,0.45,120,0,120
2015,0.85,0,0.85,0,0,0,0.85,1.01,0,5.27,4,0.16,0,2015,17.65,8.4,12.6,6.72,0,6.72,2014,1.11,76.6,0,76.6
2014,1,0,1,0,0,0,1,1.18,0,5.51,3.5,0.19,0,2014,24.7,13.4,19.1,5.25,0,5.25,2013,1.33,75.2,0,75.2
2013,0.25,0.05,0.3,0,0,0,0.3,0.35,0,1.18,3.5,0.04,0,2013,20.9,11.2,16.3,1.84,0,1.84,2012,0.26,115,0,115
2012,0.04,0.46,0.5,0,0,0,0.5,0.64,0,1.63,3.5,0.06,0,2012,18.7,8.79,13.2,3.8,0,3.8,2011,0.37,135,0,135
2011,0.49,0,0.49,0.39,0,0.39,0.89,0.61,4.86,3.8,3.15,0.13,0,2011,33.55,12.6,21.7,2.27,1.81,4.08,2010,1.02,48.2,38.6,86.8
2010,0.5,0,0.5,0.35,0,0.35,0.85,0.57,3.99,3.32,3.15,0.11,0,2010,31.35,18.9,24.9,2,1.4,3.39,2009,0.92,54.1,37.9,91.9
2009,0.85,0,0.85,0,0,0,0.85,0.97,0,3.5,3.17,0.12,0,2009,32,10.8,20.4,4.17,0,4.17,2008,0.97,87.6,0,87.6
2008,0.4,0,0.4,1,0,1,1.4,-,-,5.93,3.1,0.04,1.52,2008,30.4,8.65,18.5,2.16,5.4,7.56,2007,1.88,21.3,53.2,74.5
2007,0.79,0,0.79,0.31,0.18,0.49,1.28,-,-,4.47,3.55,0.08,-,2007,52,21,32.3,2.44,1.52,3.96,2006,1.37,57.4,35.9,93.3
2006,0.58,0,0.58,0,0.19,0.19,0.77,-,-,1.95,2.93,0.06,-,2006,23.9,10.9,15.1,3.81,1.27,5.08,2005,0.79,73,24.3,97.4
2005,0.4,0,0.4,0,0,0,0.4,-,-,1.32,2.88,0.04,-,2005,16.45,6.6,10,4,0,4,2004,0.55,72.7,0,72.7
2004,0.27,0,0.27,0.24,0.14,0.38,0.66,-,-,1.93,6.84,0,-,2004,19.2,8,12.6,2.18,3.05,5.22,2003,0.37,74,104,178
2003,0.3,0,0.3,0.4,0.1,0.5,0.8,-,-,4,3.86,0,-,2003,17.7,10,12.6,2.38,3.96,6.34,2002,1.47,20.4,34,54.4
2002,0.2,0,0.2,0.65,0.15,0.8,1,-,-,0,0,0,-,2002,27.3,14.7,19.2,1.04,4.17,5.21,2001,0.82,24.4,97.6,122
2001,0,0,0,0.85,0.15,1,1,-,-,0,0,0,-,-,-,-,-,-,-,-,2000,1.58,0,63.3,63.3
2000,0,0,0,0,0,0,0,-,-,0,-,0,-,-,-,-,-,-,-,-,1999,-,-,-,-
1999,0,0,0,0.85,0.15,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1998,-,-,-,-
平均,0.44,0.03,0.46,0.25,0.05,0.31,0.77,,,,,,,平均,24.2,11.4,16.8,3.4,1.3,4.8,平均,0.93,68.8,27.1,95.9
累計,8.7,0.51,9.21,5.05,1.06,6.11,15.3,,,,,,,累計,,,,,,,累計,16.8,,,
