盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,2.3,0,2.3,0.2,0,0.2,2.5,1.47,1.28,-,-,-,-,2018,37.55,32,35.3,6.52,0.57,7.09,2017,2.57,89.5,7.8,97.3
2017,2.4,0,2.4,0.1,0,0.1,2.5,1.52,0.63,-,-,-,-,2017,38.9,28.75,33.5,7.15,0.3,7.45,2016,2.64,90.9,3.8,94.7
2016,2.3,0,2.3,0.2,0,0.2,2.5,1.42,1.23,-,-,-,-,2016,34.55,26.05,30.2,7.61,0.66,8.28,2015,3.41,67.4,5.9,73.3
2015,2.2,0,2.2,0.3,0,0.3,2.5,1.21,1.65,3.58,2.05,0.18,0,2015,46.3,23.75,34.1,6.46,0.88,7.34,2014,3.19,69,9.4,78.4
2014,2,0,2,0.3,0,0.3,2.3,1.07,1.6,3,2.05,0.15,0,2014,42.9,30.3,36.4,5.49,0.82,6.31,2013,2.79,71.7,10.8,82.4
2013,1.8,0,1.8,0.5,0,0.5,2.3,0.9,2.5,2.92,2.05,0.15,0,2013,31.5,26,28.4,6.33,1.76,8.09,2012,2.85,63.2,17.5,80.7
2012,1.8,0,1.8,0.8,0,0.8,2.6,0.83,3.71,2.44,1.8,0.14,0,2012,33.5,23.85,27.3,6.58,2.93,9.51,2011,3.03,59.4,26.4,85.8
2011,1.78,0,1.78,0.89,0,0.89,2.66,0.76,3.82,3.65,1.8,0.21,0,2011,46,24.1,32.8,5.41,2.71,8.12,2010,5.43,32.7,16.4,49.1
2010,2,0,2,0.5,0.5,1,3,0.68,1.69,1.7,1.8,0.05,0.3,-,-,-,-,-,-,-,2009,3.03,66,33,99
2009,2,0,2,0.5,0,0.5,2.5,0.58,1.45,2.56,2.75,0.08,0.3,-,-,-,-,-,-,-,2008,3.22,62.1,15.5,77.6
2008,2,0,2,1,0,1,3,-,-,4.56,4.5,0.06,0.35,-,-,-,-,-,-,-,2007,4.36,45.9,22.9,68.8
2007,0,0,0,1,0,1,1,-,-,2.96,4.5,0.04,-,-,-,-,-,-,-,-,2006,4.27,0,23.4,23.4
平均,1.88,0,1.88,0.52,0.04,0.57,2.45,,,,,,,平均,38.9,26.8,32.2,6.4,1.3,7.8,平均,3.4,59.8,16.1,75.9
累計,22.6,0,22.6,6.29,0.5,6.79,29.4,,,,,,,累計,,,,,,,累計,40.8,,,
