盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.13,0,0.13,0.2,0.17,0.37,0.5,1.3,37.1,-,-,-,-,2018,9.9,9.05,9.44,1.38,3.92,5.29,2017,0.47,27.7,78.7,106
2017,0.39,0.21,0.6,0,0,0,0.6,6.02,0,-,-,-,-,2017,10.4,8.97,9.57,6.27,0,6.27,2016,0.79,75.9,0,75.9
2016,0.03,0,0.03,0.52,0,0.52,0.55,0.23,40.5,-,-,-,-,2016,9.57,8.32,8.88,0.34,5.86,6.2,2015,0.76,3.9,68.4,72.4
2015,0.03,0,0.03,0.47,0,0.47,0.5,0.22,34.8,8.23,1.61,0,3.72,2015,10.2,7.83,9.04,0.33,5.2,5.53,2014,0.69,4.3,68.1,72.5
2014,0.02,0,0.02,0.06,0.2,0.26,0.28,0.14,18.7,1.28,0.31,0,0.55,2014,9.88,8.78,9.39,0.21,2.77,2.98,2013,0.58,3.4,44.8,48.3
2013,0.02,0,0.02,0.18,0,0.18,0.2,0.14,12.7,3.14,0.81,0,1.38,2013,9.93,9.01,9.49,0.21,1.9,2.11,2012,0.55,3.6,32.7,36.4
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,10.15,7.91,8.87,0,0,0,2011,-0.71,0,0,0
2011,0.02,0,0.02,0.15,1,1.15,1.17,0.11,60.5,1.99,1.56,0,0.68,2011,17,8.18,12,0.17,9.58,9.75,2010,0.24,8.3,479,488
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,16.4,9.6,11.8,0,0,0,2009,0.15,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,11.95,5.77,9.12,0,0,0,2008,-1.86,0,0,0
2008,0.1,0,0.1,0.4,0,0.4,0.5,-,-,5.59,3.94,0,2.24,2008,20.6,5.7,12.9,0.78,3.1,3.88,2007,0.28,35.7,143,179
2007,0.6,0,0.6,0,0,0,0.6,-,-,6.71,1.37,0.27,-,2007,24,15.05,18.3,3.28,0,3.28,2006,0.97,61.9,0,61.9
2006,0.5,0,0.5,0,0,0,0.5,-,-,5.59,1.43,0.22,-,2006,19.1,12.6,15,3.34,0,3.34,2005,0.78,64.1,0,64.1
2005,0.5,0,0.5,0,0,0,0.5,-,-,5.59,1.42,0.22,-,2005,25.7,17.65,21.1,2.37,0,2.37,2004,0.78,64.1,0,64.1
2004,0.5,0,0.5,0,1,1,1.5,-,-,5.09,0.99,0.2,-,2004,27.7,18.1,23.4,2.14,4.28,6.42,2003,1.12,44.6,89.3,134
2003,0.5,0,0.5,0,0,0,0.5,-,-,5.09,3.12,0.2,-,2003,23.3,14.1,16.8,2.98,0,2.98,2002,0.36,139,0,139
2002,1.3,0,1.3,0,0.2,0.2,1.5,-,-,0,0,0,-,2002,19.7,13,16.4,7.92,1.22,9.13,2001,1.74,74.7,11.5,86.2
2001,1.5,0,1.5,0,0,0,1.5,-,-,0,0,0,-,2001,19.3,9.05,13.8,10.8,0,10.8,2000,-1.26,-119,0,-119
2000,0,0,0,0,0,0,0,-,-,-,-,-,-,2000,19.4,6.1,12.4,0,0,0,1999,0.7,0,0,0
1999,0.6,0,0.6,1.6,0,1.6,2.2,-,-,-,-,-,-,1999,23.9,10.5,17,3.53,9.41,12.9,1998,1.68,35.7,95.2,131
1998,0,0,0,0,0,0,0,-,-,0,0,0,-,1998,31.9,17.6,25,0,0,0,1997,2.36,0,0,0
1997,0.6,0,0.6,0,0,0,0.6,-,-,-,-,-,-,-,-,-,-,-,-,-,1996,1.11,54,0,54
1996,0.6,0,0.6,0,0,0,0.6,-,-,0,-,0,-,-,-,-,-,-,-,-,1995,-,-,-,-
1995,0.6,0,0.6,0,0,0,0.6,-,-,0,-,0,-,-,-,-,-,-,-,-,1994,-,-,-,-
1994,0.6,0,0.6,1.81,0,1.81,2.41,-,-,0,-,0,-,-,-,-,-,-,-,-,1993,-,-,-,-
1993,0.6,0,0.6,0,0,0,0.6,-,-,0,-,0,-,-,-,-,-,-,-,-,1992,-,-,-,-
1992,0.6,0,0.6,0,0,0,0.6,-,-,0,-,0,-,-,-,-,-,-,-,-,1991,-,-,-,-
平均,0.38,0.01,0.39,0.2,0.1,0.29,0.69,,,,,,,平均,17.6,10.6,13.8,2.2,2.2,4.4,平均,0.56,26.5,50.5,77
累計,10.3,0.21,10.5,5.39,2.57,7.96,18.5,,,,,,,累計,,,,,,,累計,12.3,,,
