盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,2.4,0,2.4,0,0,0,2.4,43.8,0,-,-,-,-,2018,44.5,34.65,40.4,5.94,0,5.94,2017,4.1,58.5,0,58.5
2017,2.29,0,2.29,0,0,0,2.29,41.8,0,-,-,-,-,2017,46.55,36.8,40,5.73,0,5.73,2016,3.18,72,0,72
2016,2.4,0,2.4,0,0,0,2.4,39.7,0,-,-,-,-,2016,41.1,29.9,36.1,6.65,0,6.65,2015,3.27,73.4,0,73.4
2015,2.5,0,2.5,0,0,0,2.5,41.4,0,33.3,0.57,0.21,0,2015,41.4,27.25,35.9,6.95,0,6.95,2014,3.51,71.2,0,71.2
2014,2.3,0,2.3,0,0,0,2.3,38.1,0,37,0.78,0.57,0,2014,43.5,34.05,37.6,6.12,0,6.12,2013,2.87,80.1,0,80.1
2013,2.4,0,2.4,0,0,0,2.4,39.7,0,37,0.83,0.48,0,2013,40.15,32.6,35.2,6.83,0,6.83,2012,2.72,88.2,0,88.2
2012,2.6,0,2.6,0,0,0,2.6,43,0,36,0.71,0.41,0,2012,43.25,30,37.4,6.95,0,6.95,2011,3.21,81,0,81
2011,2.1,0,2.1,0,0.9,0.9,3,30.5,131,33,0.66,0.35,0,2011,59.4,28.9,45.4,4.62,1.98,6.61,2010,4.49,46.8,20,66.8
2010,2,0,2,1.8,0,1.8,3.8,17.9,161,27,0.78,0.2,0,2010,76.1,46.3,58.8,3.4,3.06,6.46,2009,3.94,50.7,45.7,96.4
2009,1.4,0,1.4,0,0,0,1.4,0,0,36,1.96,0.18,0,2009,56,15.8,34.9,4,0,4,2008,2.42,57.8,0,57.8
2008,2.08,0,2.08,0.3,0,0.3,2.38,-,-,55,2.15,0.18,7.8,2008,46.7,10.95,31.1,6.68,0.98,7.66,2007,3.75,55.5,8.1,63.6
2007,1.19,0,1.19,0.5,0,0.5,1.68,-,-,35,2.53,0.12,-,2007,56.9,16.45,29.9,3.97,1.65,5.62,2006,2.06,57.7,24,81.7
2006,0.16,0,0.16,0,0,0,0.16,-,-,0,0,0,-,2006,19.55,8.84,11.9,1.36,0,1.36,2005,-0.5,-32.4,0,-32.4
2005,-,-,-,-,-,-,-,-,-,-,-,-,-,2005,12.8,11.15,11.7,-,-,-,-,-,-,-,-
平均,1.84,0,1.84,0.19,0.06,0.25,2.09,,,,,,,平均,44.8,26,34.7,5.3,0.6,5.9,平均,3,58.5,7.5,66
累計,25.8,0,25.8,2.6,0.9,3.5,29.3,,,,,,,累計,,,,,,,累計,39,,,
