盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,8.58,5.01,6.08,0,0,0,2017,-1.79,0,0,0
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,6.86,4.31,5.78,0,0,0,2016,-1.34,0,0,0
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,5.6,4.12,4.88,0,0,0,2015,-0.89,0,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,7.27,4.19,5.77,0,0,0,2014,-1.51,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,9.42,5.63,7.48,0,0,0,2013,-0.61,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,10.5,4.76,6.65,0,0,0,2012,-2.29,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,6.7,3.88,5.03,0,0,0,2011,-1.5,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,6.88,3.02,4.39,0,0,0,2010,0.08,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,4.55,2.73,3.45,0,0,0,2009,-1.01,0,0,0
2009,0,0,0,0,0,0,0,-,-,-,-,-,-,2009,3.55,1.34,2.48,0,0,0,2008,-0.49,0,0,0
2008,0,0,0,0,0,0,0,-,-,-,-,-,-,2008,4.12,1.08,2.46,0,0,0,2007,-1.27,0,0,0
2007,0,0,0,0,0,0,0,-,-,-,-,-,-,2007,5.88,2.81,4.15,0,0,0,2006,-0.27,0,0,0
2006,0,0,0,0,0,0,0,-,-,-,-,-,-,2006,5.35,2.56,3.35,0,0,0,2005,-0.76,0,0,0
2005,0,0,0,0,0,0,0,-,-,-,-,-,-,2005,3.99,2.4,3.04,0,0,0,2004,-0.86,0,0,0
2004,0,0,0,0,0,0,0,-,-,-,-,-,-,2004,6.7,2.96,4.12,0,0,0,2003,-0.7,0,0,0
2003,0,0,0,0,0,0,0,-,-,0,0,0,-,2003,5.45,2.35,3.72,0,0,0,2002,-0.92,0,0,0
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,5.05,2.09,3.47,0,0,0,2001,-0.94,0,0,0
2001,0,0,0,0,0,0,0,-,-,0,0,0,-,2001,4.7,1.88,2.95,0,0,0,2000,-0.82,0,0,0
2000,0,0,0,0,0,0,0,-,-,-,-,-,-,2000,12.2,3.24,6.16,0,0,0,1999,-0.2,0,0,0
1999,0,0,0,0,0.5,0.5,0.5,-,-,0,0,0,-,1999,14.9,6.25,9.33,0,5.36,5.36,1998,0.84,0,59.5,59.5
1998,0,0,0,1.1,0,1.1,1.1,-,-,0,0,0,-,1998,24.7,11,17.3,0,6.35,6.35,1997,1.22,0,90.2,90.2
1997,0,0,0,0.5,0.5,1,1,-,-,0,0,0,-,1997,30.7,17.6,22.6,0,4.43,4.43,1996,0.88,0,114,114
1996,0,0,0,0,0.5,0.5,0.5,-,-,0,0,0,-,1996,23.7,13.85,18.3,0,2.73,2.73,1995,-0.57,0,-87.7,-87.7
1995,0,0,0,0.5,1,1.5,1.5,-,-,0,0,0,-,1995,32.6,13.6,20.5,0,7.33,7.33,1994,1.43,0,105,105
1994,0,0,0,0,1,1,1,-,-,0,0,0,-,1994,41,23.2,31.6,0,3.17,3.17,1993,0,0,41404,41404
1993,0,0,0,0.25,1,1.25,1.25,-,-,0,0,0,-,1993,28.9,17.5,21.4,0,5.85,5.85,1992,-0.68,0,-183,-183
1992,0,0,0,0.25,1,1.25,1.25,-,-,0,0,0,-,1992,47.4,19,31.6,0,3.96,3.96,1991,0.43,0,287,287
1991,0,0,0,0,1,1,1,-,-,0,0,0,-,1991,48.1,18.8,36.2,0,2.76,2.76,1990,-0.5,0,-199,-199
1990,0,0,0,0.73,1.07,1.8,1.8,-,-,0,-,0,-,-,-,-,-,-,-,-,1989,-,-,-,-
1989,0,0,0,1.45,0.11,1.56,1.56,-,-,-,-,-,-,-,-,-,-,-,-,-,1988,-,-,-,-
1988,0,0,0,8.86,0.14,9,9,-,-,-,-,-,-,-,-,-,-,-,-,-,1987,-,-,-,-
1987,0,0,0,5.32,0.22,5.54,5.54,-,-,-,-,-,-,-,-,-,-,-,-,-,1986,-,-,-,-
1985,0,0,0,0.96,0,0.96,0.96,-,-,-,-,-,-,-,-,-,-,-,-,-,1984,-,-,-,-
平均,0,0,0,0.6,0.24,0.85,0.85,,,,,,,平均,14.8,7.18,10.5,0,1.5,1.5,平均,-0.54,0,1485,1485
累計,0,0,0,19.9,8.04,28,28,,,,,,,累計,,,,,,,累計,-15,,,
