盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,2.5,0,2.5,0.7,0,0.7,3.2,4.17,11.7,-,-,-,-,2018,105,35.5,67.2,3.72,1.04,4.76,2017,3.5,71.4,20,91.4
2017,2,0,2,0,0,0,2,3.34,0,-,-,-,-,2017,36.5,24.1,28.3,7.07,0,7.07,2016,2.35,85.1,0,85.1
2016,2,0,2,0,0,0,2,3.29,0,-,-,-,-,2016,26,21.4,23.6,8.48,0,8.48,2015,2.23,89.7,0,89.7
2015,1.5,0,1.5,0.5,0,0.5,2,2.39,7.95,6.5,1.8,0.26,0,2015,29.35,17.35,24.8,6.05,2.02,8.07,2014,2.44,61.5,20.5,82
2014,1,0,1,1.2,0,1.2,2.2,1.29,15.5,5.77,1.8,0.23,0,2014,33.8,22,28.5,3.51,4.21,7.72,2013,2.52,39.7,47.6,87.3
2013,0.3,0,0.3,1.2,0,1.2,1.5,0.34,13.5,3.28,1.8,0.13,0,2013,28.25,20.15,24.5,1.22,4.9,6.12,2012,1.62,18.5,74.1,92.6
2012,1.4,0.2,1.6,1,0,1,2.6,1.43,10.2,4.85,1.8,0.19,0,2012,31,18.95,25,6.4,4,10.4,2011,2.59,61.8,38.6,100
2011,1.85,0,1.85,0.75,1,1.75,3.6,1.64,6.64,4.74,1.8,0.19,0,2011,38.1,23.05,30.2,6.13,5.8,11.9,2010,3.02,61.3,57.9,119
2010,1.75,0,1.75,0.68,0.97,1.65,3.41,1.33,5.16,3.98,1.8,0.26,0,2010,44.3,30,35.7,4.91,4.64,9.55,2009,3.07,57,53.9,111
2009,2.2,0,2.2,0,0,0,2.2,1.58,0,3.14,1.8,0.2,0,2009,40.6,13.4,24.1,9.13,0,9.13,2008,2.39,92.1,0,92.1
2008,2.88,0,2.88,0.72,0,0.72,3.6,-,-,5.35,1.95,0.05,1.61,2008,40.3,12,27.5,10.5,2.62,13.1,2007,3.99,72.3,18.1,90.3
2007,1.5,0,1.5,2,0,2,3.5,-,-,4.35,1.54,0,-,2007,75.4,34.45,56.1,2.67,3.56,6.24,2006,5.68,26.4,35.2,61.6
2006,1.5,0,1.5,1.5,0,1.5,3,-,-,2.71,1.45,0,-,2006,60,40.5,49.3,3.04,3.04,6.09,2005,5.18,29,29,57.9
2005,0.77,0,0.77,0.77,0,0.77,1.54,-,-,1.27,1.57,0,-,2005,54.2,17.3,38.2,2.01,2.01,4.03,2004,2.83,27.2,27.2,54.4
2004,0.5,0,0.5,1.3,0.2,1.5,2,-,-,0.98,2,0,-,2004,30.2,19.5,23.7,2.11,6.32,8.43,2003,2,25,75,100
2003,0.5,0,0.5,1.5,0,1.5,2,-,-,0.45,1.22,0,-,2003,33,27,28.1,1.78,5.33,7.11,2002,1.98,25.3,75.8,101
2002,1.5,0,1.5,0,0.5,0.5,2,-,-,-,-,-,-,-,-,-,-,-,-,-,2001,1.75,85.7,28.6,114
2001,5,0,5,4.6,15.4,20,25,-,-,-,-,-,-,-,-,-,-,-,-,-,2000,-,-,-,-
2000,0,0,0,2.22,0,2.22,2.22,-,-,-,-,-,-,-,-,-,-,-,-,-,1999,-,-,-,-
平均,1.61,0.01,1.62,1.09,0.95,2.04,3.66,,,,,,,平均,44.1,23.5,33.4,4.9,3.1,8,平均,2.89,54.6,35.4,90
累計,30.7,0.2,30.9,20.6,18.1,38.7,69.6,,,,,,,累計,,,,,,,累計,49.1,,,
