盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.5,0,0.5,0,0,0,0.5,0.99,0,-,-,-,-,2018,37.65,27.65,29.9,1.67,0,1.67,2017,0.5,100,0,100
2017,0.5,0,0.5,0,0,0,0.5,0.99,0,-,-,-,-,2017,36.45,26.25,28.9,1.73,0,1.73,2016,0.21,238,0,238
2016,0.2,0,0.2,0,0,0,0.2,0.51,0,-,-,-,-,2016,34.6,19.35,23.8,0.84,0,0.84,2015,1.3,15.4,0,15.4
2015,1.3,0,1.3,0,0,0,1.3,3.33,0,5.2,1.56,0.05,0,2015,36.2,18.55,27.7,4.69,0,4.69,2014,1.3,100,0,100
2014,1.5,0,1.5,0,0,0,1.5,3.85,0,5.77,1.46,0.06,0,2014,41,30.05,35.7,4.21,0,4.21,2013,1.55,96.8,0,96.8
2013,1,0,1,0,0,0,1,2.56,0,1.5,0.26,0.02,0,2013,44.45,30.4,36.3,2.76,0,2.76,2012,2.23,44.8,0,44.8
2012,2,0,2,0,0,0,2,5.13,0,9.04,0.9,0.09,0,2012,49.8,32.8,38.6,5.19,0,5.19,2011,3.92,51,0,51
2011,3.2,0,3.2,0,0,0,3.2,8.21,0,9.64,0.5,0.1,0,2011,68.4,39.3,52,6.16,0,6.16,2010,7.53,42.5,0,42.5
2010,6,0,6,0,0,0,6,15.4,0,25.8,0.9,0.13,0,2010,93,65.2,74.6,8.04,0,8.04,2009,11.2,53.6,0,53.6
2009,6.8,0,6.8,0,0,0,6.8,17.4,0,42.3,1,0.77,0,2009,105.5,51,81,8.4,0,8.4,2008,16.56,41.1,0,41.1
2008,6,0,6,0,0,0,6,-,-,21,0.91,0.42,0,2008,136,38.55,82,7.32,0,7.32,2007,9.01,66.6,0,66.6
2007,2,0,2,1,0,1,3,-,-,12.6,0.9,0.25,-,2007,158,38,76.1,2.63,1.31,3.94,2006,6.02,33.2,16.6,49.8
2006,1,0,1,1,0,1,2,-,-,9.45,1.75,0.1,-,2006,41.65,16.1,26.5,3.78,3.78,7.55,2005,2.55,39.2,39.2,78.4
2005,0.5,0,0.5,0.5,0,0.5,1,-,-,0.42,0.17,0.04,-,2005,28.6,15.2,20,2.5,2.5,4.99,2004,1.21,41.3,41.3,82.6
2004,1,0,1,0,0,0,1,-,-,4.2,1.5,0.05,-,2004,18.9,9.95,13.5,7.42,0,7.42,2003,1.39,71.9,0,71.9
2003,0.1,0,0.1,0,0,0,0.1,-,-,0.35,0.17,0,-,2003,13.5,5.75,8.54,1.17,0,1.17,2002,1,10,0,10
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,9,5.7,7.12,0,0,0,2001,-2.41,0,0,0
2001,0.96,0,0.96,0,0,0,0.96,-,-,0,0,0,-,2001,10.45,3.9,6.73,14.3,0,14.3,2000,1.1,87.3,0,87.3
2000,0.5,0,0.5,0.5,0.5,1,1.5,-,-,0,0,0,-,2000,16.4,6.35,10.5,4.75,9.49,14.2,1999,1.1,45.5,90.9,136
1999,0.9,0,0.9,1.1,0,1.1,2,-,-,0,0,0,-,1999,23.8,10.5,15.9,5.65,6.9,12.6,1998,1.92,46.9,57.3,104
1998,0,0,0,1.7,0.9,2.6,2.6,-,-,0,0,0,-,1998,37.79,19.6,27.6,0,9.42,9.42,1997,1.88,0,138,138
1997,0,0,0,1.2,0,1.2,1.2,-,-,0,0,0,-,1997,41.9,19.8,28.8,0,4.16,4.16,1996,1.27,0,94.5,94.5
1996,0,0,0,1.9,0.6,2.5,2.5,-,-,0,0,0,-,1996,53,20,28.3,0,8.82,8.82,1995,1.59,0,157,157
1995,0,0,0,1,1.4,2.4,2.4,-,-,-,-,-,-,1995,66.5,21,41.2,0,5.83,5.83,1994,2.85,0,84.1,84.1
1994,1.5,0,1.5,0,1,1,2.5,-,-,-,-,-,-,1994,69,46.5,50.2,2.99,1.99,4.98,1993,3.04,49.3,32.9,82.2
1993,1,0,1,1.5,0,1.5,2.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1992,3.38,29.6,44.4,74
平均,1.48,0,1.48,0.44,0.17,0.61,2.09,,,,,,,平均,50.9,24.7,34.9,3.8,2.2,6,平均,3.2,50.2,30.6,80.8
累計,38.5,0,38.5,11.4,4.4,15.8,54.3,,,,,,,累計,,,,,,,累計,83.2,,,
