盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,3,0,3,0,0,0,3,2.72,0,-,-,-,-,2018,97,79.7,85.7,3.5,0,3.5,2017,5.32,56.4,0,56.4
2017,6,0,6,0,0,0,6,5.45,0,-,-,-,-,2017,119,85.5,102,5.9,0,5.9,2016,8.58,69.9,0,69.9
2016,5,0,5,0,0,0,5,4.54,0,-,-,-,-,2016,133,92.2,106,4.72,0,4.72,2015,6.73,74.3,0,74.3
2015,4.5,0,4.5,0,0,0,4.5,4.09,0,14.9,2.7,0.24,0,2015,142,112.5,123,3.64,0,3.64,2014,6.07,74.1,0,74.1
2014,5,0,5,0,0,0,5,4.54,0,14.3,2.7,0.27,0,2014,176,99.1,148,3.38,0,3.38,2013,6.31,79.2,0,79.2
2013,3,0,3,0,0,0,3,2.46,0,12.2,2.7,0.25,0,2013,185.5,147,164,1.82,0,1.82,2012,5.51,54.4,0,54.4
2012,3,0,3,0,0,0,3,2.46,0,13.7,2.7,0.27,0,-,-,-,-,-,-,-,2011,6.18,48.5,0,48.5
2011,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2010,5.7,-,-,-
2010,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2009,0.61,-,-,-
平均,3.28,0,3.28,0,0,0,3.28,,,,,,,平均,142,103,121,3.8,0,3.8,平均,5.67,65.3,0,65.3
累計,29.5,0,29.5,0,0,0,29.5,,,,,,,累計,,,,,,,累計,51,,,
