盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.35,0,0.35,0,0,0,0.35,0.61,0,-,-,-,-,2018,26.2,13.3,20,1.75,0,1.75,2017,1.6,21.9,0,21.9
2017,0.35,0,0.35,1.07,0,1.07,1.42,0.55,17,-,-,-,-,2017,37.9,24.65,30.1,1.16,3.55,4.71,2016,2.84,12.3,37.7,50
2016,0.3,0,0.3,0.45,0,0.45,0.75,0.45,6.82,-,-,-,-,2016,36,24.3,27.4,1.1,1.64,2.74,2015,1.5,20,30,50
2015,0.84,0,0.84,0,0,0,0.84,1.27,0,1.91,0.9,0.02,0,2015,43.35,21.05,32.9,2.55,0,2.55,2014,1.4,59.9,0,59.9
2014,0.35,0,0.35,3.15,0,3.15,3.5,0.4,36.3,6.44,0.9,0.1,0,2014,88.7,31.6,59.7,0.59,5.28,5.86,2013,6.82,5.1,46.2,51.3
2013,0.35,0,0.35,3.15,0,3.15,3.5,0.27,24,4,-,0.06,0,2013,118,51.6,78,0.45,4.04,4.49,2012,-,-,-,-
2012,1,0,1,1.3,0,1.3,2.3,0.68,8.78,3.13,-,0.05,0,2012,75.6,42.55,55.6,1.8,2.34,4.14,2011,-,-,-,-
2011,1,0,1,0,0,0,1,0.6,0,5.02,-,0.1,0,2011,74.8,58.5,63.4,1.58,0,1.58,2010,-,-,-,-
2010,0.5,0,0.5,0,0,0,0.5,0.3,0,0,-,0,0,-,-,-,-,-,-,-,2009,-,-,-,-
平均,0.56,0,0.56,1.01,0,1.01,1.57,,,,,,,平均,62.6,33.4,45.9,1.4,2.1,3.5,平均,2.83,23.9,22.8,46.6
累計,5.04,0,5.04,9.12,0,9.12,14.2,,,,,,,累計,,,,,,,累計,14.2,,,
