盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,17.2,12.1,14.8,0,0,0,2017,-2.94,0,0,0
2017,0.2,0,0.2,0,0,0,0.2,0.66,0,-,-,-,-,2017,14,10.3,11.2,1.78,0,1.78,2016,0.13,154,0,154
2016,0.2,0,0.2,0.2,0,0.2,0.4,0.65,6.52,-,-,-,-,2016,13.6,9.42,11.3,1.77,1.77,3.55,2015,0.32,62.5,62.5,125
2015,1.2,0,1.2,0,0,0,1.2,3.91,0,12.7,1.61,0.21,0,2015,21.8,10.6,15.9,7.53,0,7.53,2014,2.36,50.8,0,50.8
2014,0.28,0,0.28,0,0,0,0.28,0.94,0,2.48,0.76,0.02,0,2014,25.3,19.2,21.9,1.28,0,1.28,2013,1.1,25.5,0,25.5
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,20.4,6,10.3,0,0,0,2012,-0.46,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,8.34,4.91,6.37,0,0,0,2011,-0.01,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,11.3,5.69,8.81,0,0,0,2010,-0.51,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,18.3,8.72,12.3,0,0,0,2009,0.49,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,18.65,7.69,11.7,0,0,0,2008,-0.19,0,0,0
2008,0,0,0,0.1,0,0.1,0.1,-,-,1,2.15,0,0,2008,12.95,4.47,8.35,0,1.2,1.2,2007,0.15,0,66.7,66.7
2007,0,0,0,0,0,0,0,-,-,-,-,-,-,2007,13.1,7.05,9.3,0,0,0,2006,-0.29,0,0,0
2006,0,0,0,0,0,0,0,-,-,0,0,0,-,2006,9.21,5.85,7.54,0,0,0,2005,-0.35,0,0,0
2005,0.22,0,0.22,0,0.15,0.15,0.37,-,-,2.16,1.36,0.01,-,2005,11.2,6.31,8.66,2.54,1.73,4.27,2004,0.55,40,27.3,67.3
2004,0,0,0,0.68,0,0.68,0.68,-,-,-,-,-,-,2004,18.1,9.8,12.8,0,5.32,5.32,2003,0.87,0,78.3,78.3
2003,0,0,0,0.75,0,0.75,0.75,-,-,5.66,3.14,0.02,-,2003,20.6,11.7,14.3,0,5.25,5.25,2002,0.83,0,90.4,90.4
2002,0.2,0,0.2,0.15,0,0.15,0.35,-,-,0,0,0,-,2002,18.3,6.15,11.7,1.71,1.28,2.99,2001,0.35,57.1,42.9,100
2001,0.3,0,0.3,0.1,0.3,0.4,0.7,-,-,-,-,-,-,2001,12.35,5.35,7.55,3.97,5.3,9.27,2000,0.65,46.2,61.5,108
2000,0,0,0,0.9,0.3,1.2,1.2,-,-,0,0,0,-,2000,22.3,6,12.2,0,9.8,9.8,1999,1.14,0,105,105
1999,0,0,0,1.6,0.4,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1998,2.05,0,97.6,97.6
1998,0,0,0,1.2,0,1.2,1.2,-,-,0,0,0,-,-,-,-,-,-,-,-,1997,1.18,0,101,101
1997,0,0,0,0.6,0.4,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1996,0.71,0,141,141
1996,0,0,0,1.2,0,1.2,1.2,-,-,-,-,-,-,-,-,-,-,-,-,-,1995,-,-,-,-
1995,0.2,0,0.2,1,0,1,1.2,-,-,-,-,-,-,-,-,-,-,-,-,-,1994,-,-,-,-
1994,0,0,0,1.25,0,1.25,1.25,-,-,-,-,-,-,-,-,-,-,-,-,-,1993,-,-,-,-
1993,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1992,-,-,-,-
1992,0,0,0,1.2,0,1.2,1.2,-,-,-,-,-,-,-,-,-,-,-,-,-,1991,-,-,-,-
1991,0,0,0,3,0,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,1990,-,-,-,-
1989,0,0,0,15.01,0,15.01,15.01,-,-,-,-,-,-,-,-,-,-,-,-,-,1988,-,-,-,-
1983,0,0,0,0.2,0,0.2,0.2,-,-,-,-,-,-,-,-,-,-,-,-,-,1982,-,-,-,-
1981,0,0,0,5.2,5.2,10.4,10.4,-,-,-,-,-,-,-,-,-,-,-,-,-,1980,-,-,-,-
1979,0,0,0,2,0,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1978,-,-,-,-
1976,0,0,0,1.64,4.61,6.25,6.25,-,-,-,-,-,-,-,-,-,-,-,-,-,1975,-,-,-,-
平均,0.08,0,0.08,1.15,0.34,1.5,1.58,,,,,,,平均,16.2,8.28,11.4,1.1,1.7,2.7,平均,0.37,19.8,39.8,59.6
累計,2.8,0,2.8,38,11.4,49.3,52.1,,,,,,,累計,,,,,,,累計,8.13,,,
