盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.7,0,0.7,0,0,0,0.7,2.92,0,-,-,-,-,2018,21.5,14.4,16.9,4.14,0,4.14,2017,1.12,62.5,0,62.5
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,18.45,12.3,14.3,0,0,0,2016,-0.22,0,0,0
2016,0.22,0,0.22,0,0,0,0.22,0.92,0,-,-,-,-,2016,16.5,11.3,12.7,1.73,0,1.73,2015,0.22,100,0,100
2015,0.65,0,0.65,0,0,0,0.65,2.71,0,4.19,1.37,0.04,0,2015,22.45,11.15,16.7,3.89,0,3.89,2014,0.73,89,0,89
2014,0.8,0,0.8,0,0,0,0.8,3.34,0,5.16,0.95,0.05,0,2014,28.3,20.05,22.6,3.54,0,3.54,2013,1.3,61.5,0,61.5
2013,0.8,0,0.8,0,0,0,0.8,3.34,0,5.16,0.82,0.05,0,2013,30.6,20.95,24.4,3.28,0,3.28,2012,1.51,53,0,53
2012,1.5,0,1.5,0,0,0,1.5,6.26,0,9.68,0.83,0.1,0,2012,34.6,22.25,28.3,5.31,0,5.31,2011,2.8,53.6,0,53.6
2011,2.2,0,2.2,0,0,0,2.2,9.18,0,14.2,1.01,0.14,0,2011,37.6,24.05,31.2,7.06,0,7.06,2010,3.35,65.7,0,65.7
2010,2.2,0,2.2,0,0,0,2.2,9.18,0,14.2,0.85,0.14,0,2010,49.4,35,39.3,5.59,0,5.59,2009,4.01,54.9,0,54.9
2009,4.25,0,4.25,0,0,0,4.25,17.7,0,27.4,0.82,0.27,0,2009,77.3,36.8,50.8,8.36,0,8.36,2008,8.02,53,0,53
2008,3,0,3,0,0,0,3,-,-,19.4,1.26,0.19,0,2008,93.4,26.6,53.4,5.62,0,5.62,2007,3.7,81.1,0,81.1
2007,1.8,0,1.8,0,0,0,1.8,-,-,11.6,1.09,0.12,-,2007,103,25.4,47.9,3.76,0,3.76,2006,2.62,68.7,0,68.7
2006,1.96,0,1.96,0.84,0,0.84,2.8,-,-,16.7,1.38,0.17,-,2006,25.35,16.25,20.1,9.73,4.17,13.9,2005,3.23,60.7,26,86.7
2005,1.75,0,1.75,0.9,0,0.9,2.65,-,-,14.5,1.34,0.14,-,2005,29.4,15.8,22.1,7.9,4.06,12,2004,3.15,55.6,28.6,84.1
2004,1.1,0,1.1,1.1,0,1.1,2.2,-,-,10.8,1.4,0.11,-,2004,33,19.4,26,4.23,4.23,8.47,2003,2.5,44,44,88
2003,0.8,0,0.8,0.8,0,0.8,1.6,-,-,9.27,1.82,0.09,-,2003,24.8,13.1,17.7,4.52,4.52,9.04,2002,1.79,44.7,44.7,89.4
2002,0.5,0,0.5,0.55,0,0.55,1.05,-,-,0,0,0,-,2002,16,10.2,12.7,3.93,4.33,8.26,2001,1.12,44.6,49.1,93.7
2001,0.26,0,0.26,0,0.35,0.35,0.61,-,-,0,0,0,-,2001,11.4,6.4,7.79,3.34,4.49,7.83,2000,0.63,41.3,55.6,96.8
2000,0,0,0,0,1.8,1.8,1.8,-,-,-,-,-,-,2000,19.8,5.6,12,0,15,15,1999,0.34,0,529,529
1999,0,0,0,0,0,0,0,-,-,-,-,-,-,1999,24.5,11.35,15.2,0,0,0,1998,0.62,0,0,0
1998,0,0,0,0,0,0,0,-,-,-,-,-,-,1998,24.3,14.4,18.1,0,0,0,1997,0.47,0,0,0
1997,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1996,-0.9,0,0,0
1996,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1995,-,-,-,-
1995,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1994,-,-,-,-
1994,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1993,-,-,-,-
平均,0.98,0,0.98,0.17,0.09,0.25,1.23,,,,,,,平均,35.3,17.8,24.3,4.1,1.9,6,平均,1.91,47,35.3,82.3
累計,24.5,0,24.5,4.19,2.15,6.34,30.8,,,,,,,累計,,,,,,,累計,42.1,,,
