盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.5,0,0.5,0,0,0,0.5,0.5,0,-,-,-,-,2018,19.55,13.3,16.2,3.09,0,3.09,2017,0.63,79.4,0,79.4
2017,0.5,0,0.5,0,0,0,0.5,0.5,0,-,-,-,-,2017,19.4,12.15,14.1,3.55,0,3.55,2016,0.74,67.6,0,67.6
2016,1,0,1,0,0,0,1,0.99,0,-,-,-,-,2016,16.1,11.5,12.6,7.91,0,7.91,2015,1.25,80,0,80
2015,0.6,0,0.6,0,0,0,0.6,0.6,0,1.34,1.8,0.03,0,2015,13.1,10.1,11.7,5.12,0,5.12,2014,0.75,80,0,80
2014,0.5,0,0.5,0,0,0,0.5,0.5,0,1.62,2.41,0.04,0,2014,13.9,10.15,12.1,4.15,0,4.15,2013,0.69,72.5,0,72.5
2013,0.6,0,0.6,0,0,0,0.6,0.6,0,1.2,1.34,0.03,0,2013,13.9,11.65,12.4,4.83,0,4.83,2012,1.01,59.4,0,59.4
2012,0.28,0,0.28,0,0,0,0.28,0.25,0,0.52,1.8,0.01,0,2012,12.8,9.5,11,2.55,0,2.55,2011,0.31,90.3,0,90.3
2011,0.5,0,0.5,0,0,0,0.5,0.46,0,0.9,1.8,0.02,0,2011,17.4,9.05,12.5,4.01,0,4.01,2010,0.54,92.6,0,92.6
2010,1.1,0,1.1,0,0,0,1.1,1.01,0,2.42,1.8,0.06,0,2010,23.5,13.65,17,6.48,0,6.48,2009,1.49,73.8,0,73.8
2009,0,0,0,0,0,0,0,-,-,-,-,-,-,2009,18.55,5.96,10.9,0,0,0,2008,-0.37,0,0,0
2008,0.4,0,0.4,0.4,0,0.4,0.8,-,-,0.72,0.8,0.02,0,2008,20.2,5.86,10.9,3.67,3.67,7.34,2007,1,40,40,80
2007,0.3,0,0.3,0,0,0,0.3,-,-,0,0,0,-,2007,18.6,11.1,14.7,2.04,0,2.04,2006,0.16,188,0,188
2006,0.7,0,0.7,0,0,0,0.7,-,-,0.39,0.73,0.01,-,2006,16.4,12.25,13.4,5.23,0,5.23,2005,0.67,104,0,104
2005,0.6,0,0.6,0.9,0,0.9,1.5,-,-,1.78,1.17,0.02,-,2005,19.5,12.8,16.2,3.7,5.55,9.25,2004,2.08,28.8,43.3,72.1
2004,1.4,0,1.4,0.7,0,0.7,2.1,-,-,2.25,1.38,0.03,-,2004,27.4,17.1,21.2,6.61,3.31,9.92,2003,2.4,58.3,29.2,87.5
2003,1,0,1,1.25,0,1.25,2.25,-,-,2.42,1.44,0.03,-,2003,37.5,23,27.8,3.6,4.5,8.09,2002,2.86,35,43.7,78.7
2002,0.6,0,0.6,1.6,0,1.6,2.2,-,-,0,0,0,-,2002,41.8,20.5,32.1,1.87,4.98,6.85,2001,2.68,22.4,59.7,82.1
2001,1.88,0,1.88,1.12,0,1.12,3,-,-,0,0,0,-,2001,33.3,16.9,22.4,8.38,5.01,13.4,2000,3.58,52.5,31.3,83.8
2000,1.25,0,1.25,1.25,0,1.25,2.5,-,-,0,0,0,-,2000,22.1,16.8,19,6.59,6.59,13.2,1999,3.52,35.5,35.5,71
1999,0.5,0,0.5,1.5,0,1.5,2,-,-,0,0,0,-,-,-,-,-,-,-,-,1998,2.29,21.8,65.5,87.3
1998,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1997,3.7,0,0,0
平均,0.68,0,0.68,0.42,0,0.42,1.09,,,,,,,平均,21.3,12.8,16.2,4.4,1.8,6.2,平均,1.52,61,16.6,77.6
累計,14.2,0,14.2,8.72,0,8.72,22.9,,,,,,,累計,,,,,,,累計,32,,,
