盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.53,0.07,0.6,0,0,0,0.6,0.51,0,-,-,-,-,2018,19.8,14.55,15.9,3.77,0,3.77,2017,0.54,111,0,111
2017,0.94,0.06,1,0,0,0,1,0.85,0,-,-,-,-,2017,16.3,12.7,15,6.67,0,6.67,2016,0.5,200,0,200
2016,1,0,1,0,0,0,1,0.85,0,-,-,-,-,2016,18.25,12.6,14.9,6.7,0,6.7,2015,0.73,137,0,137
2015,1.5,0,1.5,0,0,0,1.5,1.28,0,3.5,1.76,0.05,0,2015,26.15,14.1,20,7.51,0,7.51,2014,2.5,60,0,60
2014,1.3,0,1.3,0,0,0,1.3,1.11,0,2.01,1.71,0.03,0,2014,27.15,19.15,23,5.66,0,5.66,2013,1.48,87.8,0,87.8
2013,1,0,1,0,0,0,1,0.85,0,2.14,2.27,0.03,0,2013,21.3,16.9,18.1,5.52,0,5.52,2012,1.19,84,0,84
2012,1.5,0,1.5,0,0,0,1.5,1.28,0,2.17,1.6,0.03,0,2012,22.75,17.05,20.3,7.39,0,7.39,2011,1.71,87.7,0,87.7
2011,1.3,0,1.3,0,0,0,1.3,0,0,1.92,1.93,0.03,0,2011,24.9,16.5,20.8,6.26,0,6.26,2010,1.26,103,0,103
2010,2.5,0,2.5,0,0,0,2.5,2.14,0,4.67,1.85,0.07,0,2010,39,21.5,29,8.63,0,8.63,2009,3.19,78.4,0,78.4
2009,1.5,0,1.5,1.5,0,1.5,3,1.11,0,5,1.84,0.08,0,2009,34.1,15.55,27.2,5.51,5.51,11,2008,3.93,38.2,38.2,76.3
2008,3,0,3,0,0,0,3,-,-,4.46,1.56,0.07,0,2008,39.5,12.6,28.2,10.6,0,10.6,2007,4.16,72.1,0,72.1
2007,1,0,1,2,0,2,3,-,-,3.72,1.63,0.06,-,2007,47.5,31.8,39.2,2.55,5.11,7.66,2006,3.96,25.3,50.5,75.8
2006,1.5,0,1.5,0,0,0,1.5,-,-,2.32,2.05,0.02,-,2006,35.3,13.75,21.2,7.07,0,7.07,2005,1.97,76.1,0,76.1
2005,1.2,0,1.2,0,0,0,1.2,-,-,1.86,2.03,0.02,-,2005,16.5,13.3,14.4,8.34,0,8.34,2004,1.63,73.6,0,73.6
2004,0.5,0,0.5,0.5,0,0.5,1,-,-,1.47,2.29,0.01,-,2004,26.9,12.55,17.4,2.88,2.88,5.75,2003,1.24,40.3,40.3,80.6
2003,0.8,0,0.8,0.1,0,0.1,0.9,-,-,1.18,2.04,0.01,-,2003,33.2,11.1,15.9,5.03,0.63,5.66,2002,1.04,76.9,9.6,86.5
2002,0.5,0,0.5,0,0,0,0.5,-,-,0,0,0,-,2002,15.8,7.05,10.6,4.71,0,4.71,2001,0.73,68.5,0,68.5
2001,0,0,0,0,0,0,0,-,-,0,0,0,-,2001,9.95,4.9,6.44,0,0,0,2000,0.72,0,0,0
2000,0,0,0,0,0,0,0,-,-,0,0,0,-,2000,18.5,4.45,9.46,0,0,0,1999,-1.45,0,0,0
1999,0,0,0,3,0,3,3,-,-,0,0,0,-,1999,46.5,6.6,19.6,0,15.3,15.3,1998,4.06,0,73.9,73.9
1998,0,0,0,1.6,0,1.6,1.6,-,-,-,-,-,-,-,-,-,-,-,-,-,1997,2.13,0,75.1,75.1
1997,0,0,0,1.46,0,1.46,1.46,-,-,-,-,-,-,-,-,-,-,-,-,-,1996,-,-,-,-
1992,0,0,0,0.75,0,0.75,0.75,-,-,-,-,-,-,-,-,-,-,-,-,-,1991,-,-,-,-
1991,0,0,0,1.5,0,1.5,1.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1990,-,-,-,-
平均,0.9,0.01,0.9,0.52,0,0.52,1.42,,,,,,,平均,27,13.9,19.3,5.2,1.5,6.7,平均,1.77,67.6,13.7,81.3
累計,21.6,0.13,21.7,12.4,0,12.4,34.1,,,,,,,累計,,,,,,,累計,37.2,,,
