盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,2.62,0,2.62,0,0,0,2.62,2.79,0,-,-,-,-,2018,43.4,34.35,38.9,6.73,0,6.73,2017,2.56,102,0,102
2017,1.94,0.16,2.1,0,0,0,2.1,2.79,0,-,-,-,-,2017,36.4,27.35,31.9,6.57,0,6.57,2016,2.25,93.3,0,93.3
2016,1.8,0.2,2,0,0,0,2,2.66,0,-,-,-,-,2016,29.1,23.45,25.9,7.73,0,7.73,2015,2.02,99,0,99
2015,2,0,2,0,0,0,2,2.66,0,0,0,0.44,0,2015,30.9,20.15,27,7.4,0,7.4,2014,2.01,99.5,0,99.5
2014,2,0,2,0,0,0,2,2.66,0,0,0,0.44,0,2014,34.9,26.7,29.5,6.78,0,6.78,2013,2.01,99.5,0,99.5
2013,2,0,2,0,0,0,2,2.66,0,0,0,0.44,0,2013,32.95,23.8,26.3,7.61,0,7.61,2012,1.95,103,0,103
2012,1.9,0,1.9,0,0,0,1.9,2.53,0,0,0,0.44,0,2012,30.2,22.65,26.1,7.29,0,7.29,2011,2.08,91.3,0,91.3
2011,1.87,0,1.87,0,0,0,1.87,2.49,0,0,0,0.44,0,2011,37.6,21.7,28.1,6.65,0,6.65,2010,2.08,89.9,0,89.9
2010,1.8,0,1.8,0,0,0,1.8,2.39,0,0,0,0.38,0,2010,38.4,24,29.4,6.11,0,6.11,2009,2.01,89.6,0,89.6
2009,1.69,0,1.69,0,0,0,1.69,2.25,0,0,0,0.44,0,2009,33.1,10,17.6,9.59,0,9.59,2008,1.33,127,0,127
2008,1.2,0,1.2,0,0,0,1.2,-,-,3.4,1.05,0.6,0,2008,19.5,8.86,14.3,8.41,0,8.41,2007,1.46,82.2,0,82.2
2007,1.2,0,1.2,0,0,0,1.2,-,-,3.4,1.06,0.6,-,2007,24.3,13.6,18.2,6.61,0,6.61,2006,1.44,83.3,0,83.3
2006,1.07,0,1.07,0,0,0,1.07,-,-,3.4,1,0.6,-,2006,19,11.85,14,7.65,0,7.65,2005,1.53,69.9,0,69.9
2005,1.2,0,1.2,0,0,0,1.2,-,-,3.39,0.86,0.6,-,2005,17.75,12.4,14.8,8.09,0,8.09,2004,1.77,67.8,0,67.8
2004,1.52,0,1.52,0,0,0,1.52,-,-,0,0,0.8,-,2004,35.9,13.6,21.5,7.06,0,7.06,2003,2.05,74,0,74
2003,1,0,1,1,0,1,2,-,-,0,0,0,-,2003,50.5,26.7,34.3,2.91,2.91,5.83,2002,3.45,29,29,58
2002,1,0,1,3.31,0.19,3.5,4.5,-,-,0,0,0,-,2002,148.5,40.8,91.4,1.09,3.83,4.92,2001,6.43,15.6,54.4,70
2001,1,0,1,4.69,0.51,5.2,6.2,-,-,0,0,0,-,2001,266,82.5,174,0.57,2.98,3.56,2000,7.58,13.2,68.6,81.8
2000,0,0,0,4.47,1.33,5.8,5.8,-,-,0,0,0,-,2000,550,107,300,0,1.93,1.93,1999,5.86,0,99,99
1999,0,0,0,4,2,6,6,-,-,0,0,0,-,-,-,-,-,-,-,-,1998,6.5,0,92.3,92.3
1998,0,0,0,2.6,1.9,4.5,4.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1997,-,-,-,-
平均,1.37,0.02,1.39,0.96,0.28,1.24,2.63,,,,,,,平均,77.8,29,50.7,6,0.6,6.7,平均,2.92,71.5,17.2,88.6
累計,28.8,0.36,29.2,20.1,5.93,26,55.2,,,,,,,累計,,,,,,,累計,58.4,,,
