盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,16.2,12.55,14.7,0,0,0,2017,0.04,0,0,0
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,18.2,14.8,16.5,0,0,0,2016,0.27,0,0,0
2016,0,0,0,1,0,1,1,0,5.15,-,-,-,-,2016,21.55,14.5,16.9,0,5.93,5.93,2015,0.32,0,312,312
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,23,12.55,18.8,0,0,0,2014,0.22,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,26.3,18.35,21.1,0,0,0,2013,0.32,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,25.5,18.55,21.7,0,0,0,2012,0.22,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,28.8,17,23.1,0,0,0,2011,0.05,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,34.75,15,24.3,0,0,0,2010,-0.28,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,37.95,8.63,18.3,0,0,0,2009,0.23,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,10.8,6.14,8.72,0,0,0,2008,0.11,0,0,0
2008,0,0,0,0,0,0,0,-,-,0,0,0,0,2008,14.5,5.26,9.55,0,0,0,2007,0.11,0,0,0
2007,0,0,0,0,0,0,0,-,-,0,0,0,-,2007,19.65,9.32,13.7,0,0,0,2006,-0.02,0,0,0
2006,0,0,0,1,1,2,2,-,-,1.63,75.8,0,-,2006,18.6,7.92,12.3,0,16.3,16.3,2005,0.05,0,4000,4000
2005,0,0,0,0,0,0,0,-,-,0,0,0,-,2005,12.2,7.91,10.1,0,0,0,2004,0.12,0,0,0
2004,0,0,0,0,0,0,0,-,-,-,-,-,-,2004,16,10.75,12.3,0,0,0,2003,0.05,0,0,0
2003,0,0,0,0,0,0,0,-,-,-,-,-,-,2003,15,10.3,11.7,0,0,0,2002,0.07,0,0,0
2002,0,0,0,0,1,1,1,-,-,0,0,0,-,2002,19.7,8.6,12,0,8.36,8.36,2001,0.15,0,667,667
2001,0,0,0,0,0,0,0,-,-,-,-,-,-,2001,13.6,7.85,11.1,0,0,0,2000,0.4,0,0,0
2000,0,0,0,0,0,0,0,-,-,-,-,-,-,2000,22.8,7.15,12.6,0,0,0,1999,0.42,0,0,0
1999,0,0,0,0,0,0,0,-,-,-,-,-,-,1999,39.7,12.4,23.4,0,0,0,1998,0.15,0,0,0
1998,0,0,0,0.9,1,1.9,1.9,-,-,-,-,-,-,1998,69,28.5,46.2,0,4.11,4.11,1997,0.6,0,317,317
1997,0,0,0,0,0,0,0,-,-,-,-,-,-,1997,64.5,34.2,48.3,0,0,0,1996,0.5,0,0,0
1996,0,0,0,0,0,0,0,-,-,-,-,-,-,1996,51,36.79,42.6,0,0,0,1995,0.44,0,0,0
1995,0,0,0,0,0,0,0,-,-,0,0,0,-,1995,50.5,35.79,43.9,0,0,0,1994,0.49,0,0,0
1994,0,0,0,0,0,0,0,-,-,0,0,0,-,1994,64.5,44.1,49.5,0,0,0,1993,0.79,0,0,0
1993,0,0,0,0,0,0,0,-,-,-,-,-,-,1993,69,32.7,48.1,0,0,0,1992,0.93,0,0,0
1992,-,-,-,-,-,-,-,-,-,-,-,-,-,1992,82,36.9,61.3,-,-,-,1991,-4.28,-,-,-
1991,-,-,-,-,-,-,-,-,-,-,-,-,-,1991,110,34.9,64.4,-,-,-,1990,0.27,-,-,-
1990,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1989,-,-,-,-
1989,0,0,0,0,1.5,1.5,1.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1988,-,-,-,-
1986,0.2,0,0.2,0,0,0,0.2,-,-,-,-,-,-,-,-,-,-,-,-,-,1985,-,-,-,-
1984,0.9,0,0.9,0.7,0,0.7,1.6,-,-,-,-,-,-,-,-,-,-,-,-,-,1983,-,-,-,-
平均,0.03,0,0.03,0.11,0.14,0.25,0.29,,,,,,,平均,35.5,18.2,25.6,0,1.3,1.3,平均,0.1,0,204,204
累計,1.1,0,1.1,3.6,4.5,8.1,9.2,,,,,,,累計,,,,,,,累計,2.74,,,
