盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,2.9,0.1,3,0,0,0,3,1.75,0,-,-,-,-,2018,38.1,33.1,35.6,8.43,0,8.43,2017,2.71,111,0,111
2017,1.85,0.15,2,0,0,0,2,1.17,0,-,-,-,-,2017,38.5,33.7,35.2,5.68,0,5.68,2016,2.76,72.5,0,72.5
2016,2.82,0,2.82,0,0,0,2.82,1.65,0,-,-,-,-,2016,42.8,33.55,37.6,7.51,0,7.51,2015,3.2,88.3,0,88.3
2015,1.5,0,1.5,0.5,0,0.5,2,0.89,2.98,1.87,1.49,0.04,0,2015,51.9,33.1,42.7,3.51,1.17,4.69,2014,2.07,72.5,24.2,96.6
2014,2.85,0.15,3,0,0,0,3,1.83,0,3.66,1.98,0.05,0,2014,57.7,40.05,49.1,6.11,0,6.11,2013,3.03,99,0,99
2013,3,0,3,0,0,0,3,1.83,0,3.86,1.68,0.06,0,2013,68,51.5,59.3,5.06,0,5.06,2012,3.76,79.8,0,79.8
2012,2.4,0.6,3,0,0,0,3,1.83,0,3.09,1.73,0.05,0,2012,76.7,51,61.5,4.88,0,4.88,2011,2.92,103,0,103
2011,0.5,0,0.5,4.5,1,5.5,6,0.2,17.7,4.14,1.93,0.06,0,2011,109,53.8,70.4,0.71,7.81,8.52,2010,5.5,9.1,100,109
2010,2.28,0,2.28,0,0,0,2.28,0.89,0,1.87,2.41,0.03,0,2010,74.8,53.6,63.5,3.59,0,3.59,2009,2.14,106,0,106
2009,1.15,0,1.15,0,0.5,0.5,1.65,0.39,0,0.82,1.07,0.01,0,2009,94,40,64.7,1.78,0.77,2.55,2008,2.4,47.9,20.8,68.8
2008,1.5,0,1.5,0.25,0.25,0.5,2,-,-,1.1,1.68,0.02,0,2008,116.5,32.2,72.4,2.07,0.69,2.76,2007,2.27,66.1,22,88.1
2007,0.86,0,0.86,1,0,1,1.86,-,-,1.09,1.99,0.02,-,2007,85.8,49.1,65.9,1.3,1.52,2.82,2006,2.23,38.6,44.8,83.4
2006,1,0,1,1,0,1,2,-,-,0.94,1.64,0.01,-,2006,72.3,20,50.7,1.97,1.97,3.94,2005,2.55,39.2,39.2,78.4
2005,1,0,1,0.9,0,0.9,1.9,-,-,0.83,1.64,0.01,-,2005,24,17.8,20.9,4.78,4.31,9.09,2004,2.45,40.8,36.7,77.6
2004,0,0,0,0.62,0,0.62,0.62,-,-,0.25,2.13,0,-,2004,23.5,10.6,17.9,0,3.44,3.44,2003,0.84,0,73.5,73.5
2003,0.52,0,0.52,0,0,0,0.52,-,-,0.21,1.99,0,-,2003,15.4,6.65,9.45,5.51,0,5.51,2002,0.53,98.3,0,98.3
2002,0.35,0,0.35,0.35,0,0.35,0.7,-,-,0,0,0,-,2002,12.2,9.15,10.4,3.39,3.39,6.78,2001,0.87,40.4,40.4,80.9
2001,0,0,0,0,0,0,0,-,-,0,0,0,-,2001,12.6,10.15,11.3,0,0,0,2000,1.5,0,0,0
2000,0,0,0,0.5,0,0.5,0.5,-,-,0,0,0,-,-,-,-,-,-,-,-,1999,0.79,0,63.3,63.3
1999,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1998,-,-,-,-
平均,1.32,0.05,1.37,0.48,0.09,0.57,1.94,,,,,,,平均,56.3,32.2,43.3,3.7,1.4,5.1,平均,2.34,58.5,24.5,83
累計,26.5,1,27.5,9.62,1.75,11.4,38.9,,,,,,,累計,,,,,,,累計,44.5,,,
