盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.4,0,0.4,0,0,0,0.4,2.66,0,-,-,-,-,2018,46.2,18.9,28.2,1.42,0,1.42,2017,0.58,69,0,69
2017,0.28,0,0.28,0,0,0,0.28,1.86,0,-,-,-,-,2017,37.9,12.35,19.2,1.45,0,1.45,2016,0.35,80,0,80
2016,0.21,0,0.21,0,0,0,0.21,1.43,0,-,-,-,-,2016,14.2,7.82,11.6,1.77,0,1.77,2015,-0.57,-36.1,0,-36.1
2015,0.8,0,0.8,0,0,0,0.8,6,0,0.17,0.01,0.13,0,2015,21.5,9.68,14.3,5.58,0,5.58,2014,2.41,33.2,0,33.2
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,14.95,10.5,12.5,0,0,0,2013,-1.89,0,0,0
2013,0.21,0,0.21,0,0,0,0.21,0.95,0,1.43,1.35,0.11,0,2013,16.2,9.31,13,1.6,0,1.6,2012,0.22,94.9,0,94.9
2012,0.49,0,0.49,0,0,0,0.49,2.37,0,4.8,1.34,0.39,0,2012,22.75,13.8,16.7,2.94,0,2.94,2011,0.71,69.3,0,69.3
2011,1.65,0,1.65,0,0,0,1.65,8.2,0,13.5,1.31,1.11,0,2011,31.95,13.3,22.3,7.38,0,7.38,2010,2.25,73.2,0,73.2
2010,0.99,0,0.99,0,0,0,0.99,4.16,0,9.4,1.39,0.63,0,2010,46.5,26.5,34,2.9,0,2.9,2009,1.86,53,0,53
2009,0,0,0,0,0,0,0,-,-,-,-,-,-,2009,46,5.33,22.3,0,0,0,2008,-2.78,0,0,0
2008,0.18,0,0.18,0.37,0,0.37,0.55,-,-,2.94,-2.51,0.3,0,2008,20.95,4.05,12.9,1.39,2.86,4.25,2007,-0.44,-40.9,-84.1,-125
2007,1,0,1,0.5,0,0.5,1.5,-,-,5.6,0.98,0.4,-,2007,46.8,15.15,35,2.85,1.42,4.27,2006,2.47,40.4,20.2,60.6
2006,1.2,0,1.2,1.3,0,1.3,2.5,-,-,5.6,0.55,0.4,-,2006,66.5,28.8,45.1,2.66,2.88,5.54,2005,5.42,22.1,24,46.1
2005,0.99,0,0.99,1.48,0,1.48,2.47,-,-,5.6,0.82,0.4,-,2005,71.2,34.5,52.5,1.88,2.82,4.7,2004,5.9,16.8,25.1,41.9
2004,0.17,0,0.17,0.42,0,0.42,0.59,-,-,2.8,2.33,0,-,2004,43.8,24,31.4,0.54,1.34,1.88,2003,1.21,14,34.9,48.8
2003,0.2,0,0.2,1,0,1,1.2,-,-,2.8,1.33,0,-,2003,33.7,16,24.3,0.82,4.12,4.94,2002,2.45,8.2,40.8,49
2002,0,0,0,2,0,2,2,-,-,0,0,0,-,2002,138,22.7,59.4,0,3.37,3.37,2001,4.24,0,47.2,47.2
2001,0,0,0,1,0,1,1,-,-,0,0,0,-,-,-,-,-,-,-,-,2000,2.08,0,48.1,48.1
2000,0,0,0,0.5,0,0.5,0.5,-,-,0,0,0,-,-,-,-,-,-,-,-,1999,1.62,0,30.9,30.9
1999,0,0,0,2,0,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1998,-,-,-,-
平均,0.44,0,0.44,0.53,0,0.53,0.97,,,,,,,平均,42.3,16,26.7,2.1,1.1,3.2,平均,1.48,26.2,9.8,36
累計,8.75,0,8.75,10.6,0,10.6,19.3,,,,,,,累計,,,,,,,累計,28.1,,,
