盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,13.35,9.2,11.1,0,0,0,2017,-3.09,0,0,0
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,16.25,5.8,10.4,0,0,0,2016,-0.68,0,0,0
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,7.38,4,5,0,0,0,2015,-0.83,0,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,6.99,2.88,5.05,0,0,0,2014,-1.3,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,11.75,5.36,8.36,0,0,0,2013,-0.68,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,9.05,7,7.8,0,0,0,2012,0.2,0,0,0
2012,0.5,0,0.5,0,0,0,0.5,0.91,0,5.4,7.38,0.01,0,2012,9.58,6.52,7.81,6.4,0,6.4,2011,0.4,125,0,125
2011,0.5,0,0.5,0,0,0,0.5,0.91,0,0,0,0.01,0,2011,12.35,6.44,9.07,5.51,0,5.51,2010,0.71,70.4,0,70.4
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,11.2,7.41,8.76,0,0,0,2009,-0.31,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,11.9,4.35,8.08,0,0,0,2008,-0.22,0,0,0
2008,0.3,0,0.3,0.3,0,0.3,0.6,-,-,0,0,0.01,0,2008,12.6,5.03,8.73,3.43,3.43,6.87,2007,0.71,42.3,42.3,84.5
2007,0.5,0,0.5,0,0,0,0.5,-,-,0,0,0.01,-,2007,16.4,8.84,11.7,4.29,0,4.29,2006,0.46,109,0,109
2006,0.7,0,0.7,0,0,0,0.7,-,-,0,0,0.01,-,2006,12.25,8.13,9.93,7.05,0,7.05,2005,0.72,97.2,0,97.2
2005,0.7,0,0.7,0,0,0,0.7,-,-,0,0,0.01,-,2005,12.7,7.3,9.43,7.42,0,7.42,2004,0.98,71.4,0,71.4
2004,0.35,0,0.35,0,0,0,0.35,-,-,0,0,0.01,-,2004,11.3,7.6,9.45,3.7,0,3.7,2003,0.38,92.1,0,92.1
2003,0,0,0,0,0,0,0,-,-,0,0,0,-,2003,10.75,6.3,8,0,0,0,2002,0.06,0,0,0
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,8.7,3.28,5.39,0,0,0,2001,0.06,0,0,0
2001,0,0,0,0,0,0,0,-,-,-,-,-,-,2001,5.25,2.8,3.68,0,0,0,2000,-0.11,0,0,0
2000,0,0,0,0,0,0,0,-,-,0,0,0,-,2000,16.5,3.5,8.22,0,0,0,1999,-0.36,0,0,0
1999,0,0,0,0,1,1,1,-,-,0,0,0,-,1999,22.5,9.55,16.6,0,6.04,6.04,1998,0.25,0,400,400
1998,0,0,0,0,1,1,1,-,-,0,0,0,-,1998,34.4,15.5,25,0,4.01,4.01,1997,-0.21,0,-476,-476
1997,0,0,0,0.4,0.6,1,1,-,-,0,0,0,-,1997,39,15,23.6,0,4.24,4.24,1996,0.44,0,227,227
1996,0,0,0,0.5,0.5,1,1,-,-,0,0,0,-,1996,38.6,22,26.4,0,3.79,3.79,1995,0.64,0,156,156
1995,0,0,0,0.8,0.7,1.5,1.5,-,-,0,0,0,-,1995,56,18.2,30.1,0,4.98,4.98,1994,1.22,0,123,123
1994,0,0,0,1.5,0.5,2,2,-,-,0,0,0,-,1994,54,28.5,40.4,0,4.95,4.95,1993,1.58,0,126,126
1993,0,0,0,1.3,0.5,1.8,1.8,-,-,0,0,0,-,-,-,-,-,-,-,-,1992,1.52,0,118,118
1992,0,0,0,1,0.3,1.3,1.3,-,-,0,0,0,-,-,-,-,-,-,-,-,1991,1.36,0,95.3,95.3
1991,0,0,0,0.8,0.04,0.84,0.84,-,-,0,-,0,-,-,-,-,-,-,-,-,1990,-,-,-,-
1990,0,0,0,0.7,0.07,0.77,0.77,-,-,0,-,0,-,-,-,-,-,-,-,-,1989,-,-,-,-
1989,0,0,0,0,0,0,0,-,-,0,-,0,-,-,-,-,-,-,-,-,1988,-,-,-,-
平均,0.12,0,0.12,0.24,0.17,0.42,0.54,,,,,,,平均,18.4,8.82,12.7,1.5,1.3,2.8,平均,0.14,22.5,30.1,52.6
累計,3.55,0,3.55,7.3,5.21,12.5,16.1,,,,,,,累計,,,,,,,累計,3.9,,,
