盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.71,0,0.71,0,0,0,0.71,9.54,0,-,-,-,-,2018,16,13.5,14.6,4.88,0,4.88,2017,1.01,70.3,0,70.3
2017,0.84,0,0.84,0,0,0,0.84,11.3,0,-,-,-,-,2017,15.9,12.95,14.7,5.72,0,5.72,2016,1.22,68.9,0,68.9
2016,0.83,0,0.83,0,0,0,0.83,11.1,0,-,-,-,-,2016,13.05,11.3,12.3,6.73,0,6.73,2015,1.2,69.2,0,69.2
2015,0.72,0,0.72,0,0,0,0.72,9.67,0,20.2,1.45,0.2,0,2015,12,10.65,11.5,6.28,0,6.28,2014,1.03,69.9,0,69.9
2014,0.7,0,0.7,0,0,0,0.7,9.4,0,19.6,1.4,0.2,0,2014,11.95,11.1,11.4,6.12,0,6.12,2013,1.04,67.3,0,67.3
2013,0.8,0,0.8,0,0,0,0.8,10.7,0,22.4,1.93,0.22,0,2013,12.3,10.7,11.5,6.93,0,6.93,2012,0.87,92,0,92
2012,1.5,0,1.5,0,0,0,1.5,20.1,0,42,0.99,0.42,0,2012,13.25,10.2,11.3,13.2,0,13.2,2011,3.16,47.5,0,47.5
2011,0.81,0,0.81,0,0,0,0.81,10.9,0,22.8,1.46,0.23,0,2011,12.8,8.9,10.5,7.68,0,7.68,2010,1.14,71.1,0,71.1
2010,0.86,0,0.86,0,0,0,0.86,11.5,0,24.1,1.46,0.24,0,2010,10.8,8.38,9.2,9.35,0,9.35,2009,0.98,87.8,0,87.8
2009,0.89,0,0.89,0,0,0,0.89,14.9,0,31.2,2.71,0.31,0,2009,10.5,4.8,8.57,10.4,0,10.4,2008,0.69,129,0,129
2008,0,0,0,0,0,0,0,-,-,-,-,-,-,2008,8.65,3.13,6.37,0,0,0,2007,0.59,0,0,0
2007,0,0,0,0,0,0,0,-,-,-,-,-,-,2007,9.6,7,8.1,0,0,0,2006,-0.24,0,0,0
2006,0.88,0,0.88,0,0,0,0.88,-,-,26.4,1.17,0.79,-,2006,10.95,7.66,9.43,9.33,0,9.33,2005,1.35,65.2,0,65.2
2005,1.05,0,1.05,0,0,0,1.05,-,-,28.8,1.07,0.86,-,2005,11.6,10.05,10.8,9.75,0,9.75,2004,1.6,65.6,0,65.6
2004,1.03,0,1.03,0,0,0,1.03,-,-,28.2,1.1,0.85,-,2004,12.6,9.3,10.8,9.56,0,9.56,2003,1.53,67.3,0,67.3
2003,0,0,0,0,0,0,0,-,-,0,0,0,-,2003,11.8,7.9,9.36,0,0,0,2002,1.85,0,0,0
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,10.45,5.2,7.37,0,0,0,2001,-3.45,0,0,0
2001,0.57,0,0.57,0,0,0,0.57,-,-,0,0,0,-,2001,9.35,3.85,6.22,9.17,0,9.17,2000,0.88,64.8,0,64.8
2000,0.6,0,0.6,0.09,0.31,0.4,1,-,-,0,0,0,-,2000,13.35,4.49,8.81,6.81,4.54,11.4,1999,0.81,74.1,49.4,124
1999,0,0,0,0.83,0.57,1.4,1.4,-,-,-,-,-,-,1999,17.5,9,13.3,0,10.5,10.5,1998,0.98,0,143,143
1998,0,0,0,0.87,0.66,1.53,1.53,-,-,-,-,-,-,1998,18.8,10.6,15.5,0,9.92,9.92,1997,1.14,0,135,135
1997,0,0,0,1.04,0.59,1.63,1.63,-,-,-,-,-,-,1997,29.1,14.95,22.2,0,7.33,7.33,1996,1.47,0,111,111
1996,0,0,0,1.45,0.35,1.8,1.8,-,-,0,0,0,-,1996,38,24.1,29.6,0,6.07,6.07,1995,2.29,0,78.6,78.6
1995,0,0,0,1.75,0.25,2,2,-,-,0,0,0,-,1995,42.8,26.7,35.2,0,5.68,5.68,1994,2.51,0,79.7,79.7
1994,0,0,0,0,0,0,0,-,-,0,0,0,-,1994,51.5,37.6,40,0,0,0,1993,2.14,0,0,0
1993,0,0,0,2.19,0.28,2.47,2.47,-,-,0,0,0,-,-,-,-,-,-,-,-,1992,2.68,0,92.1,92.1
1992,0,0,0,3.26,0.04,3.31,3.31,-,-,0,-,0,-,-,-,-,-,-,-,-,1991,-,-,-,-
平均,0.47,0,0.47,0.43,0.11,0.54,1.01,,,,,,,平均,17,11.4,13.9,4.9,1.8,6.6,平均,1.17,42.7,26.5,69.1
累計,12.8,0,12.8,11.5,3.05,14.5,27.3,,,,,,,累計,,,,,,,累計,30.5,,,
