盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.3,0,0.3,0,0,0,0.3,0.33,0,-,-,-,-,2018,20.05,15.8,18.7,1.61,0,1.61,2017,0.44,68.2,0,68.2
2017,0.3,0,0.3,0,0,0,0.3,0.33,0,-,-,-,-,2017,24.4,17.65,20,1.5,0,1.5,2016,0.67,44.8,0,44.8
2016,0.3,0,0.3,0,0,0,0.3,0.33,0,-,-,-,-,2016,27.2,19,22.2,1.35,0,1.35,2015,0.62,48.4,0,48.4
2015,0.39,0,0.39,0,0,0,0.39,0.42,0,3.3,2.86,0.06,0,2015,47.2,24.3,35.8,1.09,0,1.09,2014,1.12,34.9,0,34.9
2014,0.38,0,0.38,0,0,0,0.38,0.4,0,3.2,3.03,0.07,0,2014,73.4,22.05,46.5,0.83,0,0.83,2013,1.05,36.6,0,36.6
2013,0.2,0,0.2,0,0,0,0.2,0.2,0,0.33,5.35,0.01,0,2013,29.85,16.4,21.3,0.94,0,0.94,2012,0.06,333,0,333
2012,0.2,0,0.2,0.5,0,0.5,0.7,0.19,4.8,2,3.8,0.04,0,2012,23.4,15.1,19.8,1.01,2.52,3.53,2011,0.55,36.4,90.9,127
2011,0.5,0,0.5,0,0,0,0.5,0.48,0,5.5,3.83,0.07,0,2011,27.5,21.3,23.6,2.11,0,2.11,2010,1.5,33.3,0,33.3
2010,0.2,0,0.2,0.55,0,0.55,0.75,0.18,5,4.56,3.13,0.11,0,2010,28.6,23.4,26,0.77,2.11,2.88,2009,1.6,12.5,34.4,46.9
2009,0.2,0,0.2,0,0,0,0.2,0.18,0,1.12,1.44,0.02,0,2009,28.3,13.25,18.9,1.06,0,1.06,2008,0.86,23.3,0,23.3
2008,4,0,4,0,0,0,4,-,-,18.3,1.8,0.18,0,2008,37.75,12.8,24.8,16.1,0,16.1,2007,11.21,35.7,0,35.7
2007,0.7,0,0.7,0.5,0,0.5,1.2,-,-,4.23,1.98,0.12,-,2007,47.4,27.7,36,1.94,1.39,3.33,2006,2.52,27.8,19.8,47.6
2006,0.5,0,0.5,0.5,0,0.5,1,-,-,4.21,2.7,0.13,-,2006,31.65,15.3,21.3,2.35,2.35,4.69,2005,1.93,25.9,25.9,51.8
2005,0.6,0,0.6,0.4,0,0.4,1,-,-,2.35,2.09,0.08,-,2005,21.4,14.45,16.8,3.57,2.38,5.95,2004,1.46,41.1,27.4,68.5
2004,0.6,0,0.6,0.6,0,0.6,1.2,-,-,3.86,2.7,0.06,-,2004,32.7,20.3,24.3,2.47,2.47,4.94,2003,2.11,28.4,28.4,56.9
2003,0.75,0,0.75,0.75,0,0.75,1.5,-,-,3.39,2.7,0.07,-,2003,30.9,24.5,27,2.78,2.78,5.55,2002,1.99,37.7,37.7,75.4
2002,0.5,0,0.5,0.5,0,0.5,1,-,-,0,0,0,-,2002,39.5,22.4,31.6,1.58,1.58,3.17,2001,1.66,30.1,30.1,60.2
2001,0.2,0,0.2,2.3,0.1,2.4,2.6,-,-,0,0,0,-,2001,49,20.5,32.5,0.61,7.37,7.99,2000,3.26,6.1,73.6,79.8
2000,0.5,0,0.5,2,0.5,2.5,3,-,-,0,0,0,-,-,-,-,-,-,-,-,1999,3.05,16.4,82,98.4
1999,0,0,0,1.6,0.2,1.8,1.8,-,-,0,-,0,-,-,-,-,-,-,-,-,1998,-,-,-,-
1998,0,0,0,3,0.25,3.25,3.25,-,-,-,-,-,-,-,-,-,-,-,-,-,1997,-,-,-,-
平均,0.54,0,0.54,0.63,0.05,0.68,1.22,,,,,,,平均,34.5,19.2,26,2.4,1.4,3.8,平均,1.98,48.5,23.7,72.2
累計,11.3,0,11.3,13.2,1.05,14.2,25.6,,,,,,,累計,,,,,,,累計,37.7,,,
