盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,12.4,7.18,9.11,0,0,0,2017,-7.42,0,0,0
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,12.95,3.77,6.02,0,0,0,2016,-1.47,0,0,0
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,6.21,4.03,4.94,0,0,0,2015,-1.46,0,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,7.68,2.66,6.03,0,0,0,2014,-1.32,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,8.69,5.96,6.81,0,0,0,2013,-1.01,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,6.89,5.1,5.83,0,0,0,2012,-1.61,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,9.28,5.21,6.87,0,0,0,2011,0.38,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,12.75,6.01,9.52,0,0,0,2010,-0.3,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,15.35,9.17,11.4,0,0,0,2009,2.74,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,14.6,1.57,5.96,0,0,0,2008,-3.61,0,0,0
2008,0,0,0,0,0,0,0,-,-,0,0,0,0,2008,4.64,1.21,2.66,0,0,0,2007,-1.5,0,0,0
2007,0,0,0,0,0,0,0,-,-,0,0,0,-,2007,8.89,3.17,5.38,0,0,0,2006,-0.76,0,0,0
2006,0,0,0,0,0,0,0,-,-,0,0,0,-,2006,7.71,2.4,3.59,0,0,0,2005,-2.55,0,0,0
2005,0,0,0,0,0,0,0,-,-,0,0,0,-,2005,5.6,2.28,3.27,0,0,0,2004,-0.21,0,0,0
2004,0,0,0,0,0,0,0,-,-,0,0,0,-,2004,7.85,3.97,5.16,0,0,0,2003,-0.63,0,0,0
2003,0,0,0,0,0,0,0,-,-,0,0,0,-,2003,6.7,2.4,3.93,0,0,0,2002,-0.9,0,0,0
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,6.05,2.6,4.09,0,0,0,2001,-2.06,0,0,0
2001,0.3,0,0.3,0,0,0,0.3,-,-,0,0,0,-,2001,9.1,2.66,4.85,6.19,0,6.19,2000,0.4,75,0,75
2000,0,0,0,0,0,0,0,-,-,0,0,0,-,2000,15.9,5.65,8.68,0,0,0,1999,-0.97,0,0,0
1999,0,0,0,0,0,0,0,-,-,0,0,0,-,1999,15,6.3,11.1,0,0,0,1998,0.38,0,0,0
1998,0.6,0,0.6,0,0,0,0.6,-,-,0,0,0,-,1998,28.3,14.3,20,3,0,3,1997,0.75,80,0,80
1997,0.5,0,0.5,0,0,0,0.5,-,-,0,0,0,-,1997,36.4,18.2,25.5,1.96,0,1.96,1996,0.65,76.9,0,76.9
1996,0.5,0,0.5,0.5,0,0.5,1,-,-,0,0,0,-,1996,34.29,22.7,27.8,1.8,1.8,3.59,1995,0.8,62.5,62.5,125
1995,1.1,0,1.1,0.4,0,0.4,1.5,-,-,0,0,0,-,1995,52.5,19,30.9,3.56,1.29,4.85,1994,1.72,64.1,23.3,87.4
1994,0,0,0,1,0,1,1,-,-,0,0,0,-,1994,88.5,29,49.3,0,2.03,2.03,1993,0.96,0,104,104
1993,0.75,0,0.75,0.5,0,0.5,1.25,-,-,0,0,0,-,1993,38.9,22,28.5,2.63,1.75,4.38,1992,1.48,50.5,33.7,84.2
1992,0.5,0,0.5,0.5,0,0.5,1,-,-,0,0,0,-,1992,57,27.5,40.5,1.24,1.24,2.47,1991,0.95,52.8,52.8,106
1991,0,0,0,0.7,0.1,0.8,0.8,-,-,0,0,0,-,1991,69,28,47.2,0,1.69,1.69,1990,0.43,0,187,187
1990,0,0,0,0.7,0.1,0.8,0.8,-,-,0,-,0,-,-,-,-,-,-,-,-,1989,-,-,-,-
1989,0,0,0,1,0.2,1.2,1.2,-,-,-,-,-,-,-,-,-,-,-,-,-,1988,-,-,-,-
1988,0.5,0,0.5,1.75,0.25,2,2.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1987,-,-,-,-
1987,1.5,0,1.5,0.75,0.25,1,2.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1986,-,-,-,-
1986,0.6,0,0.6,0.6,0.3,0.9,1.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1985,-,-,-,-
1985,0.9,0,0.9,0.37,0.23,0.6,1.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1984,-,-,-,-
1984,0.5,0,0.5,0.5,0.48,0.98,1.48,-,-,-,-,-,-,-,-,-,-,-,-,-,1983,-,-,-,-
平均,0.24,0,0.24,0.26,0.05,0.32,0.56,,,,,,,平均,21.4,9.43,14.1,0.7,0.4,1.1,平均,-0.58,16.5,16.6,33
累計,8.25,0,8.25,9.27,1.91,11.2,19.4,,,,,,,累計,,,,,,,累計,-16.1,,,
