盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,14.7,8.34,11.8,0,0,0,2017,-4.08,0,0,0
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,17.25,12.35,14.5,0,0,0,2016,-6.53,0,0,0
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,25.25,14.3,17.8,0,0,0,2015,-1.71,0,0,0
2015,0.2,0,0.2,0,0,0,0.2,1.71,0,4.31,1.97,0.32,0,2015,29.85,13.35,23.8,0.84,0,0.84,2014,0.28,71.5,0,71.5
2014,0.3,0,0.3,0,0,0,0.3,2.36,0,7,1.39,0.7,0,2014,44.8,25.15,33.7,0.89,0,0.89,2013,0.86,34.8,0,34.8
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,44.05,18.35,26.1,0,0,0,2012,-9.69,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,35.3,13.2,20.8,0,0,0,2011,-7.76,0,0,0
2011,4.61,0,4.61,0.51,0,0.51,5.12,14.4,16,40,1.46,3.7,0,2011,87,14.4,46.9,9.82,1.09,10.9,2010,11.55,39.9,4.4,44.3
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,90.6,51.7,71.3,0,0,0,2009,-5.99,0,0,0
2009,1.1,0,1.1,1.1,0,1.1,2.2,1.76,17.6,15,1.8,0.75,2.38,2009,87.5,31,43.4,2.53,2.53,5.07,2008,6.12,18,18,35.9
2008,0.2,0,0.2,1.8,0,1.8,2,-,-,9.95,1.82,0.65,3.48,-,-,-,-,-,-,-,2007,5.98,3.3,30.1,33.4
平均,0.58,0,0.58,0.31,0,0.31,0.89,,,,,,,平均,47.6,20.2,31,1.4,0.4,1.8,平均,-1,15.2,4.8,20
累計,6.41,0,6.41,3.41,0,3.41,9.82,,,,,,,累計,,,,,,,累計,-11,,,
