盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,40.6,20,29.3,0,0,0,2017,-1.21,0,0,0
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,31.55,17.45,21.7,0,0,0,2016,-1.43,0,0,0
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,24.7,12,15.3,0,0,0,2015,-6.38,0,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,27.3,10,19.2,0,0,0,2014,-1.97,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,32.9,18.65,26.9,0,0,0,2013,-2.24,0,0,0
2013,0.4,0,0.4,0,0,0,0.4,1.17,0,1.19,-1.21,0.01,0,2013,42.8,26,32.5,1.23,0,1.23,2012,-0.34,-118,0,-118
2012,6.35,0,6.35,0,0,0,6.35,18.5,0,97.8,4.19,0.05,0,2012,89.5,31.5,60.6,10.5,0,10.5,2011,8,79.4,0,79.4
2011,8.31,0,8.31,0,0,0,8.31,24.3,0,128,3.7,0.08,0,2011,154,58.1,99.2,8.37,0,8.37,2010,11.87,70,0,70
2010,1.02,0,1.02,0,0,0,1.02,2.98,0,15.7,3.44,0.01,0,2010,91.1,27.2,60.8,1.68,0,1.68,2009,1.57,65,0,65
2009,0.31,0,0.31,0,0,0,0.31,0.91,0,4.79,3.82,0,0,2009,33.3,17.5,25.8,1.2,0,1.2,2008,0.43,72.1,0,72.1
2008,6.5,0,6.5,0,0,0,6.5,-,-,100,4.16,0.05,0,2008,99.1,16.8,54.8,11.9,0,11.9,2007,8.76,74.2,0,74.2
2007,1.5,0,1.5,0,0,0,1.5,-,-,21.5,3.84,0.04,-,2007,131.5,80.6,100,1.5,0,1.5,2006,2.08,72.1,0,72.1
2006,0,0,0,0,0,0,0,-,-,0,0,0,-,-,-,-,-,-,-,-,2005,3.38,0,0,0
平均,1.88,0,1.88,0,0,0,1.88,,,,,,,平均,66.5,28,45.5,3,0,3,平均,1.73,24.2,0,24.2
累計,24.4,0,24.4,0,0,0,24.4,,,,,,,累計,,,,,,,累計,22.5,,,
