盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1.26,0.24,1.5,0,0,0,1.5,2.52,0,-,-,-,-,2018,38.9,28.95,33.3,4.5,0,4.5,2017,1.41,106,0,106
2017,1.48,0.32,1.8,0,0,0,1.8,3.02,0,-,-,-,-,2017,41.5,30.6,33.8,5.32,0,5.32,2016,1.67,108,0,108
2016,2.2,0,2.2,0,0,0,2.2,3.69,0,-,-,-,-,2016,41.5,30,33.7,6.52,0,6.52,2015,2.32,94.8,0,94.8
2015,3.2,0,3.2,0,0,0,3.2,5.37,0,8,1.53,1.1,0,2015,50.2,29.9,41.1,7.79,0,7.79,2014,3.12,103,0,103
2014,3.2,0,3.2,0,0,0,3.2,5.37,0,8,1.55,1.12,0,2014,66.2,41,51.4,6.23,0,6.23,2013,3.07,104,0,104
2013,3,0,3,0,0,0,3,5.04,0,8,1.49,1.14,0,2013,44.85,37.7,41,7.31,0,7.31,2012,3.2,93.8,0,93.8
2012,3.2,0,3.2,0,0,0,3.2,5.37,0,10,1.79,1.28,0,2012,54.8,35.1,43.6,7.34,0,7.34,2011,3.32,96.4,0,96.4
2011,4.2,0,4.2,0,0,0,4.2,7.05,0,10,1.25,1.74,0,2011,69.2,34.9,51.6,8.14,0,8.14,2010,4.78,87.9,0,87.9
2010,4,0,4,0,0,0,4,6.72,0,10,1.33,1.6,0,2010,88.5,61.3,71,5.63,0,5.63,2009,4.5,88.9,0,88.9
2009,2.99,0,2.99,0,0,0,2.99,5.02,0,12,1.63,1.65,0,2009,88.7,33.6,60.6,4.93,0,4.93,2008,4.43,67.5,0,67.5
2008,3.78,0,3.78,0.3,0,0.3,4.08,-,-,12,1.4,0.8,2.5,2008,95.1,25.2,63.1,5.99,0.47,6.46,2007,5.45,69.4,5.5,74.8
2007,3.7,0,3.7,0.3,0,0.3,4,-,-,12,1.61,0.85,-,2007,138,61.4,87.7,4.22,0.34,4.56,2006,4.98,74.3,6,80.3
2006,3,0,3,0.5,0,0.5,3.5,-,-,10,1.67,0.69,-,2006,89.4,37,57.1,5.25,0.88,6.13,2005,4.26,70.4,11.7,82.2
2005,2,0,2,0.5,0,0.5,2.5,-,-,10,1.83,0.25,-,2005,48,30.3,38.3,5.22,1.31,6.53,2004,4.14,48.3,12.1,60.4
2004,2.01,0,2.01,1.01,0,1.01,3.02,-,-,10,1.97,0.17,-,2004,70,35.3,50,4.02,2.01,6.03,2003,4.34,46.4,23.2,69.6
2003,2,0,2,2,0,2,4,-,-,9.32,1.95,0.1,-,2003,78,50,61.7,3.24,3.24,6.48,2002,5.04,39.7,39.7,79.4
2002,2,0,2,3.5,0,3.5,5.5,-,-,0,0,0,-,2002,170,50.5,106,1.89,3.3,5.18,2001,6.79,29.5,51.5,81
2001,1.5,0,1.5,5.5,0,5.5,7,-,-,0,0,0,-,2001,220,56,144,1.04,3.82,4.86,2000,9.67,15.5,56.9,72.4
2000,0,0,0,10,0,10,10,-,-,0,0,0,-,2000,194,129,158,0,6.32,6.32,1999,12.1,0,82.6,82.6
1999,0,0,0,12.5,0,12.5,12.5,-,-,0,0,0,-,-,-,-,-,-,-,-,1998,34.9,0,35.8,35.8
平均,2.44,0.03,2.46,1.81,0,1.81,4.27,,,,,,,平均,88.8,44.1,64.6,5,1.1,6.1,平均,6.17,67.2,16.3,83.4
累計,48.7,0.56,49.3,36.1,0,36.1,85.4,,,,,,,累計,,,,,,,累計,123,,,
