盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.09,0,0.09,0,0,0,0.09,-,-,-,-,-,-,2018,3.08,2.54,2.74,3.42,0,3.42,2017,-,-,-,-
2017,0.09,0,0.09,0,0,0,0.09,-,-,-,-,-,-,2017,3.55,2.86,3.01,3,0,3,2016,-,-,-,-
2016,0.12,0,0.12,0,0,0,0.12,-,-,-,-,-,-,2016,3.5,2.76,3.04,3.91,0,3.91,2015,-,-,-,-
2015,0,0,0.08,0.05,0,0.05,0.12,-,-,-,-,-,-,2015,5.29,2.6,3.69,2.15,1.23,3.38,2014,-,-,-,-
2014,0.08,0,0.08,0.04,0,0.04,0.12,-,-,-,-,-,-,2014,3.42,2.78,3.02,2.54,1.3,3.84,2013,-,-,-,-
2013,0.16,0,0.16,0,0,0,0.16,-,-,-,-,-,-,2013,4.01,2.75,3.21,4.89,0,4.89,2012,-,-,-,-
2012,0.16,0,0.16,0,0,0,0.16,-,-,-,-,-,-,2012,4.4,2.37,3.11,5.01,0,5.01,2011,-,-,-,-
2011,0.14,0,0.14,0,0,0,0.14,0,0,0,-,0,0,2011,5.27,2.23,3.8,3.81,0,3.81,2010,-,-,-,-
2010,0.11,0,0.11,0,0,0,0.11,1.97,0,19.4,-,0,0,2010,5.95,4.24,4.97,2.14,0,2.14,2009,-,-,-,-
2009,0.18,0,0.18,0,0,0,0.18,-,-,-,-,-,-,2009,6.2,4.42,5.32,3.48,0,3.48,2008,-,-,-,-
2008,0.4,0,0.4,0,0,0,0.4,-,-,-,-,-,-,2008,8.9,3.87,6.42,6.19,0,6.19,2007,-,-,-,-
2007,0.35,0,0.35,0,0,0,0.35,-,-,-,-,-,-,2007,12.95,5.82,9.12,3.84,0,3.84,2006,-,-,-,-
2006,0.24,0,0.24,0,0,0,0.24,-,-,-,-,-,-,2006,8.19,4.65,5.7,4.14,0,4.14,2005,-,-,-,-
2005,2.46,0,2.46,0,0,0,2.46,-,-,-,-,-,-,2005,53.8,3.59,14,17.5,0,17.5,2004,-,-,-,-
2004,1.27,0,1.27,0,0,0,1.27,-,-,-,-,-,-,2004,43.5,29.7,35.7,3.56,0,3.56,2003,-,-,-,-
2003,-,-,-,-,-,-,-,-,-,-,-,-,-,2003,37.7,28.5,32.4,-,-,-,-,-,-,-,-
平均,0.37,0,0.37,0.01,0,0.01,0.38,,,,,,,平均,13.1,6.61,8.7,4.6,0.2,4.8,平均,,,,
累計,5.85,0,5.92,0.08,0,0.08,6.01,,,,,,,累計,,,,,,,累計,,,,
