盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1.4,0.8,2.2,0,0,0,2.2,2.81,0,-,-,-,-,2018,25.5,17.05,21.2,10.4,0,10.4,2017,3.17,69.4,0,69.4
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,31.1,10.7,24.8,0,0,0,2016,-0.79,0,0,0
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,12.45,9.3,10.8,0,0,0,2015,-0.88,0,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,12.95,8.92,10.9,0,0,0,2014,-0.33,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,14.2,10.8,12.3,0,0,0,2013,-2.4,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,14.2,10.1,11.7,0,0,0,2012,-2.02,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,26.15,7.31,18.3,0,0,0,2011,-0.99,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,32.75,15,22.2,0,0,0,2010,-0.34,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,21.1,8.61,11.3,0,0,0,2009,0.08,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,9.24,3.17,6.19,0,0,0,2008,-0.35,0,0,0
2008,0,0,0,0,0,0,0,-,-,0,0,0,0,2008,8.19,3.22,5.83,0,0,0,2007,0.13,0,0,0
2007,0,0,0,0,0,0,0,-,-,0,0,0,-,2007,11.45,4.65,8.35,0,0,0,2006,0.61,0,0,0
2006,0,0,0,0,0,0,0,-,-,0,0,0,-,2006,11.85,2.1,4.45,0,0,0,2005,-0.68,0,0,0
2005,0,0,0,0,0,0,0,-,-,0,0,0,-,2005,3.6,1.35,2.22,0,0,0,2004,-0.05,0,0,0
2004,0,0,0,0,0,0,0,-,-,0,0,0,-,2004,6.65,2.82,4.2,0,0,0,2003,0.02,0,0,0
2003,0,0,0,0,0,0,0,-,-,-,-,-,-,2003,6.15,2.7,3.91,0,0,0,2002,0.02,0,0,0
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,6.15,1.81,3.33,0,0,0,2001,-1.68,0,0,0
2001,0,0,0,0,0,0,0,-,-,-,-,-,-,2001,4.58,1.26,2.58,0,0,0,2000,-3.35,0,0,0
2000,0,0,0,0,0,0,0,-,-,-,-,-,-,2000,29.2,2.47,11.3,0,0,0,1999,-0.53,0,0,0
1999,0,0,0,0,0,0,0,-,-,-,-,-,-,1999,13.25,5.5,9.66,0,0,0,1998,-0.68,0,0,0
1998,0,0,0,0,1,1,1,-,-,0,0,0,-,1998,21.7,10.19,15.9,0,6.28,6.28,1997,0.28,0,357,357
1997,0,0,0,0,0,0,0,-,-,-,-,-,-,1997,26,15.7,19.8,0,0,0,1996,-0.9,0,0,0
1996,0,0,0,0,0,0,0,-,-,-,-,-,-,1996,28.3,16.3,20.1,0,0,0,1995,-0.39,0,0,0
1995,0,0,0,0.5,1,1.5,1.5,-,-,0,0,0,-,1995,37.2,18.5,26.7,0,5.61,5.61,1994,0.98,0,153,153
1994,0,0,0,1.15,0.85,2,2,-,-,0,0,0,-,1994,57.5,30.2,43.7,0,4.58,4.58,1993,1.69,0,119,119
1993,0,0,0,3,0,3,3,-,-,0,0,0,-,1993,85,44.3,61.2,0,4.91,4.91,1992,3.95,0,76,76
1992,0,0,0,4,0,4,4,-,-,0,0,0,-,1992,81.5,63,71.7,0,5.58,5.58,1991,5.15,0,77.7,77.7
1991,0,0,0,3.27,0,3.27,3.27,-,-,0,0,0,-,-,-,-,-,-,-,-,1990,3.73,0,87.7,87.7
1990,0,0,0,2.6,0,2.6,2.6,-,-,0,-,0,-,-,-,-,-,-,-,-,1989,-,-,-,-
1989,0,0,0,1.33,0,1.33,1.33,-,-,-,-,-,-,-,-,-,-,-,-,-,1988,-,-,-,-
平均,0.05,0.03,0.07,0.53,0.1,0.62,0.7,,,,,,,平均,23.6,12.1,17.2,0.4,1,1.4,平均,0.12,2.5,31.1,33.6
累計,1.4,0.8,2.2,15.8,2.85,18.7,20.9,,,,,,,累計,,,,,,,累計,3.44,,,
