盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1.6,0,1.6,0,0,0,1.6,2.87,0,-,-,-,-,2018,42.6,39.15,40.4,3.97,0,3.97,2017,2.02,79.2,0,79.2
2017,1.6,0,1.6,0,0,0,1.6,2.87,0,-,-,-,-,2017,43.7,39.5,40.6,3.94,0,3.94,2016,1.7,94.1,0,94.1
2016,1.3,0,1.3,0.35,0,0.35,1.65,2.25,6.07,-,-,-,-,2016,45.95,39.05,41,3.17,0.85,4.02,2015,1.84,70.7,19,89.7
2015,1.2,0,1.2,0.4,0,0.4,1.6,2,6.67,7.21,2.71,0.14,0,2015,47.8,38,42.3,2.84,0.95,3.78,2014,1.6,75,25,100
2014,1.2,0,1.2,0.4,0,0.4,1.6,1.92,6.41,6.93,3.22,0.14,0,2014,48,39.5,42.8,2.8,0.93,3.74,2013,1.34,89.6,29.9,119
2013,1.2,0,1.2,0.6,0,0.6,1.8,1.82,9.08,6.83,2.25,0.14,0,2013,46.9,37.8,41,2.93,1.46,4.39,2012,2.01,59.7,29.9,89.6
2012,1.2,0,1.2,0.5,0,0.5,1.7,1.73,7.2,6.02,2.2,0.12,0,2012,41.8,36,38,3.15,1.31,4.47,2011,1.9,63.2,26.3,89.5
2011,1.3,0,1.3,0.7,0,0.7,2,1.75,9.43,6.82,2.2,0.14,0,2011,39.1,29.4,34.1,3.81,2.05,5.86,2010,2.3,56.5,30.4,87
2010,1.2,0,1.2,0.5,0,0.5,1.7,1.54,6.41,5.64,2.2,0.11,0,2010,32.8,25.1,28.3,4.25,1.77,6.02,2009,2,60,25,85
2009,1.1,0,1.1,0.4,0,0.4,1.5,1.36,4.93,5.53,2.2,0.11,0,2009,27.3,19.55,24,4.59,1.67,6.25,2008,2.04,53.9,19.6,73.5
2008,1,0,1,0.4,0,0.4,1.4,-,-,4.48,2.2,0.06,0.28,2008,28.05,17,20,4.99,2,6.99,2007,1.72,58.1,23.3,81.4
2007,0.9,0,0.9,0,0,0,0.9,-,-,2.95,2.2,0.06,-,2007,22,14.65,17.3,5.2,0,5.2,2006,1.13,79.6,0,79.6
2006,0.8,0,0.8,0,0,0,0.8,-,-,2.76,2.2,0.06,-,2006,16.05,13.3,14.2,5.65,0,5.65,2005,1.06,75.5,0,75.5
2005,0.9,0,0.9,0,0,0,0.9,-,-,2.88,2.12,0.06,-,2005,15.8,13.35,14.3,6.3,0,6.3,2004,1.15,78.3,0,78.3
2004,0.7,0,0.7,0,0,0,0.7,-,-,2.23,2.16,0.04,-,2004,15.4,12.05,13.4,5.22,0,5.22,2003,0.88,79.5,0,79.5
2003,0.6,0,0.6,0,0,0,0.6,-,-,1.91,2.3,0.04,-,2003,14.7,11.45,12.5,4.79,0,4.79,2002,0.7,85.7,0,85.7
2002,0.5,0,0.5,0.5,0,0.5,1,-,-,0,0,0,-,2002,14.65,11,12.3,4.06,4.06,8.12,2001,1.16,43.1,43.1,86.2
2001,0.3,0,0.3,0.7,0,0.7,1,-,-,0,0,0,-,2001,14.8,9.9,12.3,2.43,5.68,8.12,2000,1.18,25.4,59.3,84.7
2000,0.3,0,0.3,0.9,0,0.9,1.2,-,-,0,0,0,-,2000,28.1,10.3,17.1,1.75,5.26,7.01,1999,1.45,20.7,62.1,82.8
1999,0,0,0,1.5,0.02,1.52,1.52,-,-,0,0,0,-,1999,27.4,16,21.3,0,7.13,7.13,1998,1.7,0,89.2,89.2
1998,0,0,0,1.52,0,1.52,1.52,-,-,0,0,0,-,1998,45.5,24,30.1,0,5.04,5.04,1997,1.93,0,78.5,78.5
1997,0,0,0,1.52,0,1.52,1.52,-,-,0,0,0,-,-,-,-,-,-,-,-,1996,2.28,0,66.8,66.8
1996,0,0,0,1.5,0,1.5,1.5,-,-,0,-,0,-,-,-,-,-,-,-,-,1995,-,-,-,-
1995,0,0,0,1.5,0,1.5,1.5,-,-,0,-,0,-,-,-,-,-,-,-,-,1994,-,-,-,-
1994,0,0,0,1.5,0,1.5,1.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1993,-,-,-,-
1993,1,0,1,0,0,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1992,-,-,-,-
平均,0.77,0,0.77,0.59,0,0.59,1.36,,,,,,,平均,31.4,23.6,26.5,3.6,1.9,5.5,平均,1.59,56.7,28.5,85.2
累計,19.9,0,19.9,15.4,0.02,15.4,35.3,,,,,,,累計,,,,,,,累計,35.1,,,
