盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,11.5,6.6,8.86,0,0,0,2017,-0.81,0,0,0
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,11.3,6.5,8.42,0,0,0,2016,-0.08,0,0,0
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,15.8,7.8,12.7,0,0,0,2015,0.07,0,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,17.3,9.78,13.4,0,0,0,2014,0.04,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,12.15,2.34,6.85,0,0,0,2013,-0.27,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,4.68,2.07,3.14,0,0,0,2012,-3.81,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,4.24,1.36,1.99,0,0,0,2011,-0.48,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,6,1.61,3.6,0,0,0,2010,-0.63,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,6.35,1.02,1.56,0,0,0,2009,-3.7,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,2.15,0.38,0.91,0,0,0,2008,-8.03,0,0,0
2008,0.22,0,0.22,0,0,0,0.22,-,-,0,0,0,0,2008,9.6,0.4,4.93,4.57,0,4.57,2007,0.46,48.9,0,48.9
2007,0.3,0,0.3,0.3,0,0.3,0.6,-,-,0,0,0,-,2007,14.25,7.69,11,2.72,2.72,5.44,2006,0.42,71.4,71.4,143
2006,0.3,0,0.3,0,0,0,0.3,-,-,0,0,0,-,2006,13.85,8.01,10.5,2.9,0,2.9,2005,0.95,32,0,32
2005,0,0,0,0,0,0,0,-,-,-,-,-,-,2005,15.1,6.6,10.4,0,0,0,2004,0.45,0,0,0
2004,0,0,0,0,0,0,0,-,-,0,0,0,-,2004,18.3,7.3,11.7,0,0,0,2003,0.34,0,0,0
2003,0,0,0,0,0,0,0,-,-,-,-,-,-,2003,15.1,7.55,10.7,0,0,0,2002,-1.55,0,0,0
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,21.8,8.45,13.5,0,0,0,2001,-0.98,0,0,0
2001,0,0,0,0,1,1,1,-,-,0,0,0,-,2001,28.7,7.2,15.2,0,6.6,6.6,2000,0.2,0,500,500
2000,0,0,0,1.5,1.5,3,3,-,-,0,0,0,-,2000,90.5,10.35,44.7,0,6.72,6.72,1999,1.74,0,172,172
1999,0,0,0,2,1,3,3,-,-,0,0,0,-,1999,79,39.5,56.3,0,5.32,5.32,1998,2.53,0,119,119
1998,0,0,0,2,2,4,4,-,-,0,0,0,-,1998,163,57.5,99.9,0,4.01,4.01,1997,4.86,0,82.3,82.3
1997,0,0,0,3.3,0.2,3.5,3.5,-,-,0,0,0,-,1997,151,67,113,0,3.1,3.1,1996,3.73,0,93.8,93.8
1996,0,0,0,3,0,3,3,-,-,0,0,0,-,1996,63,42.8,52.4,0,5.73,5.73,1995,3.66,0,82,82
1995,0,0,0,2,0,2,2,-,-,0,0,0,-,-,-,-,-,-,-,-,1994,2.75,0,72.7,72.7
1994,0.5,0,0.5,0,0,0,0.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1993,-,-,-,-
1993,0.5,0,0.5,3.5,0,3.5,4,-,-,-,-,-,-,-,-,-,-,-,-,-,1992,-,-,-,-
平均,0.07,0,0.07,0.68,0.22,0.9,0.97,,,,,,,平均,33.7,13.5,22.4,0.4,1.5,1.9,平均,0.08,6.3,49.7,56.1
累計,1.83,0,1.83,17.6,5.7,23.3,25.1,,,,,,,累計,,,,,,,累計,1.86,,,
