盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1.1,0,1.1,0,0,0,1.1,2.18,0,-,-,-,-,2018,27.6,25.5,26.5,4.15,0,4.15,2017,0.9,122,0,122
2017,1.1,0,1.1,0,0,0,1.1,2.18,0,-,-,-,-,2017,27.6,24.75,25.7,4.29,0,4.29,2016,1.59,69.2,0,69.2
2016,1.1,0,1.1,0,0,0,1.1,2.18,0,-,-,-,-,2016,25.85,21.85,24.3,4.53,0,4.53,2015,1.34,82.1,0,82.1
2015,1.1,0,1.1,0,0,0,1.1,2.18,0,1.1,0.47,0.01,0,2015,28.9,20.9,25.3,4.34,0,4.34,2014,1.16,94.8,0,94.8
2014,1,0,1,0,0,0,1,2.2,0,1.11,0.64,0.01,0,2014,30.25,27,28.7,3.48,0,3.48,2013,0.82,122,0,122
2013,1,0,1,0,0,0,1,2.2,0,1.11,0.69,0.01,0,2013,32.3,27,29.4,3.41,0,3.41,2012,0.76,132,0,132
2012,1.7,0,1.7,0,0,0,1.7,3.74,0,1.89,0.3,0.02,0,2012,33.6,24.8,29.1,5.85,0,5.85,2011,2.95,57.6,0,57.6
2011,1,0,1,0,0,0,1,2.2,0,1.11,0.53,0.01,0,2011,38.35,24.2,28.2,3.55,0,3.55,2010,0.99,101,0,101
2010,1,0,1,0,0,0,1,2.2,0,1.11,0.99,0.01,0,2010,28.3,20.4,23.3,4.29,0,4.29,2009,0.53,189,0,189
2009,1,0,1,0,0,0,1,2.2,0,1.11,0.34,0.01,0,2009,25.35,13.15,19.8,5.05,0,5.05,2008,1.53,65.4,0,65.4
2008,1.2,0,1.2,0,0,0,1.2,-,-,1.33,0.38,0.01,0,2008,32.4,10.5,20.7,5.78,0,5.78,2007,1.59,75.5,0,75.5
2007,1,0,1,0,0,0,1,-,-,1.16,0.42,0.01,-,2007,28,19.1,23,4.34,0,4.34,2006,1.25,80,0,80
2006,1,0,1,0,0,0,1,-,-,1.16,0.43,0.01,-,2006,26.9,10.75,16,6.24,0,6.24,2005,1.19,84,0,84
2005,0.8,0,0.8,0,0,0,0.8,-,-,0.98,0.48,0.01,-,2005,11.7,8.82,10.1,7.9,0,7.9,2004,0.88,90.9,0,90.9
2004,0.5,0,0.5,0,0,0,0.5,-,-,0,0,0,-,2004,13.35,7.95,9.81,5.1,0,5.1,2003,0.65,76.9,0,76.9
2003,0.5,0,0.5,0,0,0,0.5,-,-,0,0,0,-,2003,11.25,7.8,9.28,5.39,0,5.39,2002,0.59,84.7,0,84.7
2002,1,0,1,0,0,0,1,-,-,0,0,0,-,2002,14.1,6.5,8.77,11.4,0,11.4,2001,0.78,128,0,128
2001,0.5,0,0.5,0,0,0,0.5,-,-,0,0,0,-,2001,8.25,5.2,6.47,7.73,0,7.73,2000,0.44,114,0,114
2000,1,0,1,0,0,0,1,-,-,0,0,0,-,2000,17.9,4.93,10.9,9.2,0,9.2,1999,1.28,78.1,0,78.1
1999,1,0,1,0,0,0,1,-,-,-,-,-,-,1999,23,12.75,17,5.87,0,5.87,1998,0.75,133,0,133
1998,1,0,1,0,0,0,1,-,-,-,-,-,-,1998,33.79,20.5,28,3.58,0,3.58,1997,1.34,74.6,0,74.6
1997,0,0,0,1,0,1,1,-,-,0,0,0,-,1997,45.5,24.3,33.8,0,2.96,2.96,1996,1.2,0,83.3,83.3
1996,0,0,0,1.5,0.49,1.99,1.99,-,-,-,-,-,-,1996,47.1,29,35.6,0,5.58,5.58,1995,1.02,0,195,195
1995,0,0,0,1,1,2,2,-,-,-,-,-,-,1995,55,25,39.1,0,5.11,5.11,1994,3.58,0,55.8,55.8
1994,0,0,0,1,1,2,2,-,-,-,-,-,-,1994,70,50,58.8,0,3.4,3.4,1993,1.58,0,126,126
1993,0,0,0,1,1,2,2,-,-,0,0,0,-,1993,80,49.6,60.3,0,3.32,3.32,1992,1.83,0,109,109
1992,0,0,0,2,0,2,2,-,-,0,0,0,-,1992,117.5,66,81.5,0,2.45,2.45,1991,2.27,0,88.1,88.1
1991,0,0,0,4.17,0,4.17,4.17,-,-,0,0,0,-,-,-,-,-,-,-,-,1990,2.53,0,165,165
1990,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1989,-,-,-,-
1989,1,0,1,2.3,0.2,2.5,3.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1988,-,-,-,-
1987,0,0,0,2.5,0.2,2.7,2.7,-,-,-,-,-,-,-,-,-,-,-,-,-,1986,-,-,-,-
平均,0.7,0,0.7,0.53,0.13,0.66,1.35,,,,,,,平均,34.6,21.8,27,4.3,0.8,5.1,平均,1.33,73.4,29.4,103
累計,21.6,0,21.6,16.5,3.89,20.4,42,,,,,,,累計,,,,,,,累計,37.3,,,
