盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1.5,0,1.5,0,0,0,1.5,2.97,0,-,-,-,-,2018,27.75,22.9,24.6,6.1,0,6.1,2017,0.94,160,0,160
2017,1.5,0,1.5,0,0,0,1.5,6,0,-,-,-,-,2017,36.15,20.1,25.6,5.87,0,5.87,2016,1.83,82,0,82
2016,1.5,0,1.5,0,0,0,1.5,6,0,-,-,-,-,2016,25.4,20.5,23.7,6.34,0,6.34,2015,1.69,88.8,0,88.8
2015,1.8,0,1.8,0,0,0,1.8,7.2,0,6.82,0.98,0.08,0,2015,28.9,17.1,23.9,7.54,0,7.54,2014,1.75,103,0,103
2014,2,0,2,0,0,0,2,8,0,6.82,0.86,0.08,0,2014,32.2,24.15,28.1,7.12,0,7.12,2013,1.89,106,0,106
2013,1.3,0,1.3,0,0,0,1.3,5.63,0,6.55,0.86,0.06,0,2013,34.45,20.2,26,4.99,0,4.99,2012,1.64,79.3,0,79.3
2012,1,0,1,0,0,0,1,4.81,0,9.1,1.2,0.05,0,2012,22.85,18.2,20.4,4.91,0,4.91,2011,1.44,69.4,0,69.4
2011,1.25,0,1.25,0,0,0,1.25,6.88,0,9.1,0.63,0.08,0,2011,25.4,19.45,22.7,5.51,0,5.51,2010,2.5,50,0,50
2010,1,0,1,0,0,0,1,5.91,0,9.1,0.75,0.11,0,2010,25.5,15.95,19.7,5.09,0,5.09,2009,2.07,48.3,0,48.3
2009,0.5,0,0.5,0,0,0,0.5,2.95,0,9.1,8.63,0.03,0,2009,18.2,7.5,13.1,3.82,0,3.82,2008,0.18,278,0,278
2008,1.5,0,1.5,0,0,0,1.5,-,-,9.1,0.72,0.09,0,2008,21.6,6.91,15.1,9.96,0,9.96,2007,2.12,70.8,0,70.8
2007,1.7,0,1.7,0,0,0,1.7,-,-,9.1,0.65,0.1,-,2007,25.5,18.5,21.5,7.91,0,7.91,2006,2.34,72.6,0,72.6
2006,1.5,0,1.5,0,0,0,1.5,-,-,10.4,0.76,0.09,-,2006,23.6,15.95,19,7.9,0,7.9,2005,2.27,66.1,0,66.1
2005,2,0,2,0,0,0,2,-,-,10.4,0.68,0.12,-,2005,32.5,20.1,26.2,7.63,0,7.63,2004,2.54,78.7,0,78.7
2004,2.2,0,2.2,0,0,0,2.2,-,-,10.4,0.53,0.13,-,2004,35.3,25.2,30.9,7.12,0,7.12,2003,3.27,67.3,0,67.3
2003,2.2,0,2.2,0,0,0,2.2,-,-,9.1,0.46,0.13,-,2003,38,30.5,34,6.47,0,6.47,2002,3.27,67.3,0,67.3
2002,2,0,2,0,0,0,2,-,-,0,0,0,-,2002,35.9,21.6,28.5,7.02,0,7.02,2001,2.61,76.6,0,76.6
2001,0,0,0,1.8,0.2,2,2,-,-,0,0,0,-,2001,37.4,16,26.9,0,7.42,7.42,2000,2.31,0,86.6,86.6
2000,0,0,0,3,0,3,3,-,-,0,0,0,-,2000,83,27.5,51.5,0,5.83,5.83,1999,3.33,0,90.1,90.1
1999,1,0,1,1.87,0.13,2,3,-,-,0,0,0,-,1999,88,54,64.7,1.55,3.09,4.64,1998,2.98,33.6,67.1,101
1998,0,0,0,1.8,1,2.8,2.8,-,-,0,0,0,-,1998,92.5,56.5,73.4,0,3.81,3.81,1997,3.14,0,89.2,89.2
1997,0,0,0,1.2,1.3,2.5,2.5,-,-,0,0,0,-,1997,80,41.5,54.1,0,4.62,4.62,1996,2.74,0,91.2,91.2
1996,0,0,0,1,1.5,2.5,2.5,-,-,0,0,0,-,1996,45.2,29.7,35.2,0,7.09,7.09,1995,2.14,0,117,117
1995,0,0,0,1.5,1,2.5,2.5,-,-,0,0,0,-,1995,51,25,36.4,0,6.86,6.86,1994,2.34,0,107,107
1994,0.5,0,0.5,1.5,0.5,2,2.5,-,-,0,0,0,-,1994,71.5,43,53.1,0.94,3.77,4.71,1993,2.01,24.9,99.5,124
1993,0,0,0,2.4,0,2.4,2.4,-,-,0,0,0,-,1993,81,43,62.6,0,3.83,3.83,1992,3.15,0,76.1,76.1
1992,0,0,0,1.65,0,1.65,1.65,-,-,0,0,0,-,1992,52.5,46,49.3,0,3.35,3.35,1991,2.64,0,62.6,62.6
1991,0,0,0,1.44,0,1.44,1.44,-,-,0,0,0,-,-,-,-,-,-,-,-,1990,1.69,0,85.4,85.4
1990,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1989,2.91,-,-,-
平均,0.96,0,0.96,0.66,0.19,0.85,1.82,,,,,,,平均,43.4,26.2,33.7,4.2,1.8,6.1,平均,2.27,57.9,34.7,92.6
累計,28,0,28,19.2,5.63,24.8,52.7,,,,,,,累計,,,,,,,累計,65.7,,,
