盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,3,0,3,0,0,0,3,7.09,0,-,-,-,-,2018,80.1,43.55,55.7,5.39,0,5.39,2017,2.52,119,0,119
2017,3,0,3,0,0,0,3,7.09,0,-,-,-,-,2017,45.05,35.6,40,7.49,0,7.49,2016,1.82,165,0,165
2016,4,0,4,0,0,0,4,9.45,0,-,-,-,-,2016,50.9,36.35,43.1,9.28,0,9.28,2015,4.23,94.6,0,94.6
2015,4.3,0,4.3,0,0,0,4.3,10.2,0,11.4,0.9,0.45,0,2015,73.5,45.1,56.4,7.62,0,7.62,2014,5.34,80.5,0,80.5
2014,3.3,0,3.3,0,0,0,3.3,7.8,0,7.24,0.9,0.29,0,2014,57.4,41.5,49.8,6.63,0,6.63,2013,3.41,96.8,0,96.8
2013,3.7,0,3.7,0.6,0,0.6,4.3,8.25,13.4,12.9,0.9,0.52,0,2013,56,37,45,8.22,1.33,9.56,2012,6.43,57.5,9.3,66.9
2012,2.7,0,2.7,0.3,0,0.3,3,5.84,6.49,8.69,0.9,0.45,0,2012,55.4,27.65,44.1,6.13,0.68,6.81,2011,4.45,60.7,6.7,67.4
2011,2.3,0,2.3,0.7,0,0.7,3,4.65,14.2,6.56,0.72,0.34,0,2011,62.8,26.2,43.1,5.33,1.62,6.96,2010,4.48,51.3,15.6,67
2010,0.5,0,0.5,0.5,0,0.5,1,0.96,9.63,2.6,1.33,0.33,0,2010,50.3,33.65,42.9,1.17,1.17,2.33,2009,1.02,49,49,98
2009,1,0,1,0.2,0,0.2,1.2,1.85,3.71,3.2,0.68,0.17,3.57,2009,39.5,13.2,22.7,4.41,0.88,5.29,2008,2.53,39.5,7.9,47.4
2008,1.2,0,1.2,1.8,0,1.8,3,-,-,5.32,0.69,0.25,3.82,2008,53.2,12.55,34.1,3.52,5.28,8.79,2007,5.03,23.9,35.8,59.6
2007,1.2,0,1.2,1.8,0,1.8,3,-,-,4.41,0.74,0.21,-,2007,80,37.2,50.4,2.38,3.57,5.95,2006,4.67,25.7,38.5,64.2
2006,1,0,1,1.5,0,1.5,2.5,-,-,3.14,0.9,0.15,-,2006,48.65,29.1,39.6,2.53,3.79,6.32,2005,3.19,31.3,47,78.4
2005,1,0,1,2,0,2,3,-,-,3.07,0.71,0.12,-,2005,39.4,22.3,30,3.33,6.66,9.99,2004,4.87,20.5,41.1,61.6
2004,0.2,0,0.2,1.5,0,1.5,1.7,-,-,1.5,0.91,0.02,-,2004,55,27.4,37.4,0.53,4.01,4.55,2003,2.17,9.2,69.1,78.3
2003,0.3,0,0.3,2,0,2,2.3,-,-,1.65,0.89,0.03,-,2003,39.7,23.8,30.9,0.97,6.47,7.44,2002,3.03,9.9,66,75.9
2002,0,0,0,1.95,0.05,2,2,-,-,0,0,0,-,2002,35,28.5,31.3,0,6.38,6.38,2001,2.49,0,80.3,80.3
2001,0,0,0,2.85,0.15,3,3,-,-,0,0,0,-,-,-,-,-,-,-,-,2000,3.69,0,81.3,81.3
2000,0,0,0,1.6,0.4,2,2,-,-,0,0,0,-,-,-,-,-,-,-,-,1999,2.06,0,97.1,97.1
1999,0,0,0,4.08,0.92,5,5,-,-,-,-,-,-,-,-,-,-,-,-,-,1998,-,-,-,-
1998,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1997,-,-,-,-
平均,1.56,0,1.56,1.11,0.07,1.19,2.74,,,,,,,平均,54.2,30.6,41,4.4,2.5,6.9,平均,3.55,49.2,33.9,83.1
累計,32.7,0,32.7,23.4,1.52,24.9,57.6,,,,,,,累計,,,,,,,累計,67.4,,,
