盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1.7,0,1.7,0,0,0,1.7,5.18,0,-,-,-,-,2018,27.95,24.4,26.1,6.5,0,6.5,2017,1.93,88.1,0,88.1
2017,1.5,0,1.5,0,0,0,1.5,4.58,0,-,-,-,-,2017,28.15,23.9,25.7,5.84,0,5.84,2016,1.93,77.7,0,77.7
2016,1.5,0,1.5,0,0,0,1.5,4.58,0,-,-,-,-,2016,29.55,22.1,25.6,5.87,0,5.87,2015,2.26,66.4,0,66.4
2015,2,0,2,0,0,0,2,6.1,0,7.03,0.9,0.07,0,2015,34.15,24.5,29.9,6.69,0,6.69,2014,2.56,78.1,0,78.1
2014,2,0,2,0,0,0,2,6.1,0,7.9,0.9,0.08,0,2014,41.55,27.3,34.8,5.74,0,5.74,2013,2.88,69.4,0,69.4
2013,2,0,2,0,0,0,2,6.1,0,7.45,0.9,0.07,0,2013,37.5,32,34.3,5.83,0,5.83,2012,2.72,73.5,0,73.5
2012,1.8,0,1.8,0,0,0,1.8,5.49,0,6.81,0.9,0.07,0,2012,42,29.05,34.8,5.17,0,5.17,2011,2.48,72.6,0,72.6
2011,1.5,0,1.5,0,0,0,1.5,4.58,0,5.95,0.9,0.06,0,2011,44.4,27.2,34.5,4.34,0,4.34,2010,2.17,69.1,0,69.1
2010,1,0,1,0,0,0,1,3.05,0,3.24,0.6,0.03,0,2010,36.85,18.7,25.8,3.87,0,3.87,2009,1.77,56.5,0,56.5
2009,0.9,0,0.9,0,0,0,0.9,2.74,0,3.24,1.14,0.03,0,2009,27.6,11.75,18.8,4.78,0,4.78,2008,0.93,96.8,0,96.8
2008,1,0,1,0,0,0,1,-,-,3.24,1.02,0.03,0,2008,18.3,10.15,14.1,7.09,0,7.09,2007,1.04,96.2,0,96.2
2007,1,0,1,0,0,0,1,-,-,3.42,0.93,0.03,-,2007,20.9,13.9,17.2,5.81,0,5.81,2006,1.21,82.6,0,82.6
2006,1,0,1,0,0,0,1,-,-,3.87,0.9,0.04,-,2006,19.4,13.05,15.2,6.57,0,6.57,2005,1.41,70.9,0,70.9
2005,1,0,1,0,0,0,1,-,-,3.87,0.93,0.04,-,2005,21.4,12.9,15.8,6.32,0,6.32,2004,1.37,73,0,73
2004,1.5,0,1.5,0,0,0,1.5,-,-,4.62,0.9,0.05,-,2004,25.2,17,19.9,7.55,0,7.55,2003,1.69,88.8,0,88.8
2003,1,0,1,0,0,0,1,-,-,3.15,0.92,0.03,-,2003,19.6,13.85,16.2,6.19,0,6.19,2002,1.13,88.5,0,88.5
2002,1,0,1,0,0,0,1,-,-,0,0,0,-,2002,17.1,8,12.4,8.06,0,8.06,2001,0.85,118,0,118
2001,1,0,1,0,0,0,1,-,-,0,0,0,-,2001,11.45,6.8,8.42,11.9,0,11.9,2000,0.84,119,0,119
2000,1.5,0,1.5,0,0,0,1.5,-,-,0,0,0,-,2000,18.7,7.3,12.5,12,0,12,1999,1.55,96.8,0,96.8
1999,1,0,1,0,0,0,1,-,-,0,0,0,-,1999,23.8,11,14.7,6.79,0,6.79,1998,0.85,118,0,118
1998,0.2,0,0.2,1.3,0,1.3,1.5,-,-,0,0,0,-,1998,36.2,21.9,27.4,0.73,4.75,5.48,1997,1.31,15.3,99.2,114
1997,0,0,0,2,0,2,2,-,-,0,0,0,-,1997,46.2,19.5,33.5,0,5.96,5.96,1996,1.87,0,107,107
1996,1.5,0,1.5,0,0,0,1.5,-,-,-,-,-,-,1996,35.2,28,31.2,4.8,0,4.8,1995,1.73,86.7,0,86.7
1995,0.5,0,0.5,2,0,2,2.5,-,-,-,-,-,-,1995,51,26.3,39.2,1.28,5.1,6.38,1994,2.61,19.2,76.8,96
1994,0.5,0,0.5,2,0,2,2.5,-,-,0,0,0,-,1994,86,44.2,56.8,0.88,3.52,4.4,1993,3.16,15.8,63.3,79.1
1993,2,0,2,0,0,0,2,-,-,0,0,0,-,1993,77,40.79,47.1,4.24,0,4.24,1992,2.37,84.3,0,84.3
1992,2,0,2,0,0,0,2,-,-,0,0,0,-,1992,71.5,41.1,54.7,3.66,0,3.66,1991,2.23,89.6,0,89.6
1991,3,0,3,1,0,1,4,-,-,0,0,0,-,1991,97,44.2,70.2,4.28,1.43,5.7,1990,3.2,93.8,31.3,125
1990,2.5,0,2.5,0,0,0,2.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1989,-,-,-,-
1989,0,0,0,5,0,5,5,-,-,-,-,-,-,-,-,-,-,-,-,-,1988,-,-,-,-
1988,1.5,0,1.5,0,0,0,1.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1987,-,-,-,-
1987,0,0,0,12.5,0,12.5,12.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1986,-,-,-,-
1985,0,0,0,11.6,0,11.6,11.6,-,-,-,-,-,-,-,-,-,-,-,-,-,1984,-,-,-,-
平均,1.23,0,1.23,1.13,0,1.13,2.36,,,,,,,平均,37.3,22.2,28.5,5.5,0.7,6.2,平均,1.86,75.1,13.5,88.6
累計,40.6,0,40.6,37.4,0,37.4,78,,,,,,,累計,,,,,,,累計,52,,,
