盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,6.04,2.97,4.05,0,0,0,2017,-0.66,0,0,0
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,6.78,3.46,4.37,0,0,0,2016,-0.84,0,0,0
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,7.11,3,4.56,0,0,0,2015,0.94,0,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,16.2,4.58,9.55,0,0,0,2014,1.65,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,7.45,4.37,5.66,0,0,0,2013,1.65,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,8.55,1.85,4.55,0,0,0,2012,0.33,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,3.17,1.37,2.02,0,0,0,2011,-3.92,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,5.81,1.21,2.67,0,0,0,2010,-5.45,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,11.1,2.28,4.88,0,0,0,2009,-3.2,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,2.26,0.73,1.36,0,0,0,2008,-7.44,0,0,0
2008,0,0,0,0,0,0,0,-,-,0,0,0,0,2008,14.45,0.67,6.43,0,0,0,2007,-4.17,0,0,0
2007,0,0,0,0,0,0,0,-,-,0,0,0,-,2007,23.9,9.82,17.4,0,0,0,2006,-2.78,0,0,0
2006,0,0,0,0,0,0,0,-,-,0,0,0,-,2006,64.1,21.3,31.9,0,0,0,2005,-3.98,0,0,0
2005,2.74,0,2.74,1.47,0,1.47,4.21,-,-,82.1,2.7,2.73,-,2005,96.7,38.95,69.4,3.95,2.13,6.07,2004,8.72,31.4,16.9,48.3
2004,1.01,0,1.01,2.01,0,2.01,3.02,-,-,37.7,2.7,0.57,-,2004,150,59,98.6,1.02,2.04,3.06,2003,5.66,17.8,35.5,53.3
2003,0.6,0,0.6,1.4,0,1.4,2,-,-,16,2.21,0.19,-,2003,116,37.3,69.6,0.86,2.01,2.87,2002,4.03,14.9,34.7,49.6
2002,0,0,0,0.75,0.75,1.5,1.5,-,-,0,0,0,-,2002,57.5,37.5,49.1,0,3.06,3.06,2001,1.85,0,81.1,81.1
2001,0.3,0,0.3,0,0.7,0.7,1,-,-,-,-,-,-,-,-,-,-,-,-,-,2000,-,-,-,-
2000,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1999,-,-,-,-
1999,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1998,-,-,-,-
平均,0.23,0,0.23,0.28,0.07,0.35,0.59,,,,,,,平均,35.1,13.6,22.7,0.3,0.5,0.9,平均,-0.45,3.8,9.9,13.7
累計,4.64,0,4.64,5.64,1.45,7.09,11.7,,,,,,,累計,,,,,,,累計,-7.61,,,
