盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,33.8,9.91,17.2,0,0,0,2017,-0.16,0,0,0
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,67.9,13,40,0,0,0,2016,-0.51,0,0,0
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,21.35,9,12.9,0,0,0,2015,-0.51,0,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,14.55,6.03,10.7,0,0,0,2014,-1.39,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,13.75,6.15,9.39,0,0,0,2013,-0.88,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,9.79,4,6.26,0,0,0,2012,-1.88,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,6.06,3.45,4.25,0,0,0,2011,-1.58,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,9.2,3.06,6.11,0,0,0,2010,-1.31,0,0,0
2010,0.05,0,0.05,0.25,0,0.25,0.3,0.05,2.37,1.31,0.9,0.03,0,2010,17.15,7.82,11.4,0.44,2.21,2.65,2009,1.53,3.3,16.4,19.7
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,14.45,2.87,8.24,0,0,0,2008,-1.92,0,0,0
2008,0,0,0,0,0.41,0.41,0.41,-,-,0,0,0,0,2008,28.4,12.6,20.1,0,2.02,2.02,2007,-1.22,0,-33.2,-33.2
2007,0.65,0,0.65,0.2,0,0.2,0.85,-,-,0.72,2.4,0,-,2007,27.8,18.4,22.3,2.92,0.9,3.81,2006,0.33,197,60.6,258
2006,0.65,0,0.65,0.2,0,0.2,0.85,-,-,2.76,1.04,0,-,2006,20.5,12.55,15.7,4.15,1.28,5.43,2005,2.88,22.6,6.9,29.5
2005,0.21,0,0.21,0.05,0,0.05,0.26,-,-,0.6,0.91,0,-,2005,15.5,9.42,11.9,1.74,0.43,2.17,2004,0.76,27.2,6.8,34
2004,1.2,0,1.2,0.3,0,0.3,1.5,-,-,3,2.29,0,-,2004,28.8,9.8,16.4,7.3,1.81,9.11,2003,1.72,69.8,17.3,87
2003,1.3,0,1.3,0.2,0,0.2,1.5,-,-,3,2.46,0,-,2003,23.7,17.1,19.8,6.55,1,7.55,2002,1.64,79.3,12.2,91.4
2002,0.6,0,0.6,0.9,0,0.9,1.5,-,-,0,0,0,-,2002,37.5,20.2,25.6,2.34,3.51,5.85,2001,1.87,32.1,48.1,80.2
2001,1,0,1,1.6,0,1.6,2.6,-,-,0,0,0,-,-,-,-,-,-,-,-,2000,3.2,31.3,50,81.2
2000,0,0,0,2,0,2,2,-,-,0,-,0,-,-,-,-,-,-,-,-,1999,-,-,-,-
1999,0,0,0,2.73,0.27,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,1998,-,-,-,-
平均,0.28,0,0.28,0.42,0.03,0.46,0.74,,,,,,,平均,23,9.73,15.2,1.5,0.8,2.3,平均,0.14,25.7,10.3,36
累計,5.66,0,5.66,8.43,0.68,9.1,14.8,,,,,,,累計,,,,,,,累計,2.57,,,
