盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.04,0.06,0.1,0,0,0,0.1,0.11,0,-,-,-,-,2018,41,14.15,25.5,0.41,0,0.41,2017,0.14,74.2,0,74.2
2017,0.43,0,0.43,0,0,0,0.43,0.43,0,-,-,-,-,2017,43,11.05,23.4,1.84,0,1.84,2016,0.62,69.2,0,69.2
2016,0.15,0,0.15,0,0,0,0.15,0.13,0,-,-,-,-,2016,16.85,9.4,12.9,1.16,0,1.16,2015,0.3,50,0,50
2015,0.5,0,0.5,0,0,0,0.5,0.43,0,0.87,1.8,0.07,0,2015,20.35,7.5,13.3,3.75,0,3.75,2014,0.57,87.7,0,87.7
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,17.15,7.28,11.3,0,0,0,2013,-1.46,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,8.54,5.73,6.64,0,0,0,2012,0.04,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,9.5,5.6,7.23,0,0,0,2011,0.09,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,12.85,4.79,8.24,0,0,0,2010,-1.02,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,18.2,10,13.1,0,0,0,2009,-1.54,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,16.8,4.65,10.4,0,0,0,2008,-0.26,0,0,0
2008,0.5,0,0.5,0,0,0,0.5,-,-,1.9,1.77,0.14,0,2008,18.4,4.65,10.7,4.68,0,4.68,2007,0.89,56.2,0,56.2
2007,0,0,0,0,0,0,0,-,-,0,0,0,-,2007,34.5,12.15,21.6,0,0,0,2006,-1.05,0,0,0
2006,0,0,0,0,0,0,0,-,-,0,0,0,-,2006,19.3,5.8,9.32,0,0,0,2005,-0.49,0,0,0
2005,0,0,0,0,0,0,0,-,-,-,-,-,-,2005,14.6,6.7,9.91,0,0,0,2004,-2.5,0,0,0
2004,0,0,0,0,0,0,0,-,-,0,0,0,-,2004,27.4,6.05,13.8,0,0,0,2003,-3.23,0,0,0
2003,0.3,0,0.3,0.2,0,0.2,0.5,-,-,1.89,1.8,0.07,-,2003,29.7,11.25,16.9,1.78,1.18,2.96,2002,0.92,32.6,21.7,54.3
2002,2,0,2,0.9,1,1.9,3.9,-,-,0,0,0,-,2002,88,23.5,48.9,4.09,3.89,7.98,2001,3.89,51.4,48.8,100
2001,2,0,2,1.5,1,2.5,4.5,-,-,0,0,0,-,2001,116,33.3,71.6,2.79,3.49,6.29,2000,4.81,41.6,52,93.6
2000,2.2,0,2.2,2.5,2.5,5,7.2,-,-,0,0,0,-,2000,100.5,66,83.9,2.62,5.96,8.58,1999,7.46,29.5,67,96.5
1999,0,0,0,5.5,1.5,7,7,-,-,-,-,-,-,-,-,-,-,-,-,-,1998,8.39,0,83.4,83.4
1998,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1997,-,-,-,-
平均,0.39,0,0.39,0.5,0.29,0.79,1.18,,,,,,,平均,34.3,13.1,22,1.2,0.8,2,平均,0.83,24.6,13.7,38.3
累計,8.12,0.06,8.18,10.6,6,16.6,24.8,,,,,,,累計,,,,,,,累計,16.6,,,
