盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.2,0,0.2,0,0,0,0.2,0.46,0,-,-,-,-,2018,33.9,21.95,27.2,0.74,0,0.74,2017,0.73,27.4,0,27.4
2017,0.12,0,0.12,0,0,0,0.12,0.26,0,-,-,-,-,2017,41.9,24.4,32.8,0.35,0,0.35,2016,0.81,14.3,0,14.3
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,29,9.2,15,0,0,0,2015,0.1,0,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,15.4,6.6,10.8,0,0,0,2014,-1.35,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,20.55,12.2,16.9,0,0,0,2013,-2.28,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,21.9,12.75,17.9,0,0,0,2012,-3.82,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,15.4,6.99,11.1,0,0,0,2011,-4.3,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,19.25,4.6,11.9,0,0,0,2010,-0.38,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,22.45,14.9,18.7,0,0,0,2009,-0.15,0,0,0
2009,0.43,0,0.43,0.11,0,0.11,0.54,1.76,4.49,3.19,0.9,0.22,0,2009,18.2,10,14.2,3.02,0.77,3.79,2008,0.85,50.6,12.9,63.5
2008,0.75,0,0.75,0,0,0,0.75,-,-,4.09,0.9,0.41,0,2008,21.95,8.19,15.5,4.84,0,4.84,2007,1.07,70.1,0,70.1
2007,0.65,0,0.65,0,0,0,0.65,-,-,7.16,1.69,0.72,-,2007,32,13.35,20.4,3.17,0,3.17,2006,1.01,64,0,64
2006,0,0,0,0,0,0,0,-,-,0,0,0,-,2006,16.15,8.7,12.6,0,0,0,2005,0.21,0,0,0
2005,0,0,0,0,0,0,0,-,-,-,-,-,-,2005,15.7,7.08,12,0,0,0,2004,0.8,0,0,0
2004,0,0,0,0,0,0,0,-,-,-,-,-,-,2004,23.7,11.3,15.4,0,0,0,2003,0.11,0,0,0
2003,0,0,0,0,0,0,0,-,-,0,0,0,-,2003,18.4,9,13,0,0,0,2002,-1.43,0,0,0
2002,0,0,0,1,0,1,1,-,-,0,0,0,-,2002,41.7,13.15,25.6,0,3.91,3.91,2001,1.76,0,56.8,56.8
2001,0,0,0,2,0,2,2,-,-,-,-,-,-,2001,81.5,21.4,44.3,0,4.52,4.52,2000,2.72,0,73.5,73.5
2000,0,0,0,2,0,2,2,-,-,0,0,0,-,2000,175,44.8,96.7,0,2.07,2.07,1999,2.81,0,71.2,71.2
1999,0,0,0,0,0,0,0,-,-,0,0,0,-,1999,69.5,22.5,36.3,0,0,0,1998,0.44,0,0,0
1998,0,0,0,0,0,0,0,-,-,0,0,0,-,1998,52,21.1,31.2,0,0,0,1997,-3.31,0,0,0
1997,0,0,0,0,1,1,1,-,-,-,-,-,-,1997,55,19.8,36,0,2.78,2.78,1996,-1,0,-100,-100
1996,0,0,0,1,1,2,2,-,-,0,0,0,-,1996,38.29,24.2,30.4,0,6.58,6.58,1995,1.09,0,184,184
1995,0,0,0,1,1,2,2,-,-,0,0,0,-,1995,64,28.7,42.2,0,4.74,4.74,1994,1.89,0,106,106
1994,0,0,0,1,1,2,2,-,-,0,0,0,-,1994,100,55.5,69.2,0,2.89,2.89,1993,2.39,0,83.8,83.8
1993,0,0,0,1,1,2,2,-,-,-,-,-,-,1993,93.5,48.2,61.1,0,3.28,3.28,1992,2.46,0,81.2,81.2
1992,0,0,0,2,1,3,3,-,-,0,0,0,-,1992,177,53,100,0,2.99,2.99,1991,4.49,0,66.8,66.8
1991,0,0,0,2.2,0,2.2,2.2,-,-,-,-,-,-,1991,242,98,166,0,1.33,1.33,1990,4.53,0,48.6,48.6
1990,0,0,0,1.8,0,1.8,1.8,-,-,-,-,-,-,-,-,-,-,-,-,-,1989,-,-,-,-
1989,0,0,0,4,2,6,6,-,-,-,-,-,-,-,-,-,-,-,-,-,1988,-,-,-,-
1988,0,0,0,20,0,20,20,-,-,-,-,-,-,-,-,-,-,-,-,-,1987,-,-,-,-
平均,0.07,0,0.07,1.26,0.26,1.52,1.59,,,,,,,平均,55.5,22.6,35.9,0.4,1.3,1.7,平均,0.44,8.1,24.4,32.5
累計,2.14,0,2.14,39.1,8,47.1,49.3,,,,,,,累計,,,,,,,累計,12.2,,,
