盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,31.45,18.85,23.3,0,0,0,2017,0.62,0,0,0
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,29,14,18.6,0,0,0,2016,-3.11,0,0,0
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,17.9,6.05,9.28,0,0,0,2015,-2.25,0,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,15.75,6.85,10.6,0,0,0,2014,-0.43,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,23.45,10,15,0,0,0,2013,-1.54,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,12.8,8.81,11,0,0,0,2012,-0.32,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,14.8,8.1,11.9,0,0,0,2011,-0.35,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,15.6,4.66,10.5,0,0,0,2010,0.42,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,19.9,10.05,15.2,0,0,0,2009,1.3,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,26.5,2.75,10.6,0,0,0,2008,0.3,0,0,0
2008,0,0,0,0,0,0,0,-,-,0,0,0,0,2008,8.79,2.81,5.64,0,0,0,2007,0.25,0,0,0
2007,0,0,0,0,0,0,0,-,-,0,0,0,-,2007,17.6,6.36,11.4,0,0,0,2006,0.15,0,0,0
2006,0,0,0,0,0,0,0,-,-,0,0,0,-,2006,14,5.81,7.95,0,0,0,2005,0.22,0,0,0
2005,0,0,0,0,0,0,0,-,-,0,0,0,-,2005,14.15,6.31,9.21,0,0,0,2004,0.41,0,0,0
2004,0,0,0,0,0,0,0,-,-,0,0,0,-,2004,29.5,9,17.3,0,0,0,2003,0.44,0,0,0
2003,0,0,0,0,0,0,0,-,-,0,0,0,-,2003,15.5,1.4,10.6,0,0,0,2002,-5.89,0,0,0
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,4.11,0.81,1.91,0,0,0,2001,-4.11,0,0,0
2001,0,0,0,0,0,0,0,-,-,0,0,0,-,2001,9.3,0.54,3.23,0,0,0,2000,-4.41,0,0,0
2000,0,0,0,0,0,0,0,-,-,0,0,0,-,2000,19.7,1.76,8.19,0,0,0,1999,-4.37,0,0,0
1999,0,0,0,0,0,0,0,-,-,0,0,0,-,1999,21.6,2.8,11.1,0,0,0,1998,2.59,0,0,0
1998,0,0,0,0.5,1,1.5,1.5,-,-,-,-,-,-,1998,35.4,14.55,23.6,0,6.37,6.37,1997,0.98,0,153,153
1997,0,0,0,1,0.5,1.5,1.5,-,-,0,0,0,-,1997,59,20.2,34.2,0,4.39,4.39,1996,1.19,0,126,126
1996,0,0,0,2,1,3,3,-,-,0,0,0,-,1996,34.1,29.9,31.2,0,9.61,9.61,1995,3.37,0,88.9,88.9
1995,0,0,0,2.2,1,3.2,3.2,-,-,0,0,0,-,-,-,-,-,-,-,-,1994,3.72,0,86.1,86.1
1994,0,0,0,3.5,1,4.5,4.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1993,-,-,-,-
1993,0,0,0,3,1,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-,1992,-,-,-,-
平均,0,0,0,0.47,0.21,0.68,0.68,,,,,,,平均,21.3,8.36,13.5,0,0.9,0.9,平均,-0.45,0,18.9,18.9
累計,0,0,0,12.2,5.5,17.7,17.7,,,,,,,累計,,,,,,,累計,-10.8,,,
