盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,3.75,0,3.75,0,0,0,3.75,9.21,0,-,-,-,-,2018,89.6,51.4,74.3,5.05,0,5.05,2017,5.38,69.7,0,69.7
2017,4.2,0,4.2,0,0,0,4.2,10.2,0,-,-,-,-,2017,89.3,73.5,79.7,5.27,0,5.27,2016,6.02,69.8,0,69.8
2016,3.85,0,3.85,0,0,0,3.85,9.36,0,-,-,-,-,2016,88.7,65.9,76.1,5.07,0,5.07,2015,5.57,69.2,0,69.2
2015,2.99,0,2.99,0,0,0,2.99,6.88,0,17.1,1.8,1.28,0,2015,89.8,60.1,71.7,4.18,0,4.18,2014,4.21,71.1,0,71.1
2014,2.72,0,2.72,0,0,0,2.72,6.06,0,15.2,1.8,1.14,0,2014,78.8,51.8,66,4.12,0,4.12,2013,4.19,64.9,0,64.9
2013,2.73,0,2.73,0,0,0,2.73,5.44,0,13.6,1.8,1.02,0,2013,51.1,38,41.9,6.51,0,6.51,2012,3.9,70,0,70
2012,2.4,0,2.4,0,0,0,2.4,4.69,0,10.5,1.8,0.79,0,2012,48.5,30.85,41.8,5.74,0,5.74,2011,3.29,72.9,0,72.9
2011,1.47,0,1.47,0,0,0,1.47,2.68,0,5.66,1.8,0.42,0,2011,47.9,27.1,34.9,4.21,0,4.21,2010,1.88,78.2,0,78.2
2010,1,0,1,0,0,0,1,1.66,0,3.7,1.8,0.28,0,2010,31.95,18.15,24.3,4.11,0,4.11,2009,1.24,80.6,0,80.6
2009,1.5,0,1.5,0,0,0,1.5,2.49,0,5.92,1.8,0.44,0,2009,27,10.6,17,8.83,0,8.83,2008,1.88,79.7,0,79.7
2008,2,0,2,0.4,0,0.4,2.4,-,-,9.25,1.72,0,6.94,2008,36.5,8.96,22.5,8.88,1.78,10.7,2007,3.65,54.8,11,65.8
2007,0.99,0,0.99,0.99,0,0.99,1.99,-,-,6.25,1.76,0.11,-,2007,49.8,24.5,37.4,2.66,2.66,5.32,2006,2.69,37,37,74
2006,1.07,0,1.07,1.07,0,1.07,2.13,-,-,5.99,1.84,0.14,-,2006,28.2,19.9,24.2,4.41,4.41,8.82,2005,2.76,38.7,38.7,77.3
2005,0.74,0,0.74,0.74,0.89,1.64,2.38,-,-,3.99,1.13,0,-,2005,35.6,20.4,28.4,2.62,5.76,8.38,2004,3.51,21.2,46.6,67.8
2004,0.81,0,0.81,1.22,0,1.22,2.03,-,-,4.17,1.8,0.12,-,2004,43.5,19.7,30,2.69,4.06,6.75,2003,2.78,29.1,43.9,72.9
2003,0.56,0,0.56,0.84,0,0.84,1.4,-,-,2.73,1.8,0.08,-,2003,38.6,25.5,30.6,1.83,2.75,4.58,2002,2.22,25.2,37.8,63.1
2002,0,0,0,0.93,0,0.93,0.93,-,-,0,0,0,-,2002,36.5,16.1,28.2,0,3.28,3.28,2001,1.25,0,74,74
2001,0,0,0,0.88,0,0.88,0.88,-,-,0,0,0,-,2001,33.1,10.7,20.1,0,4.38,4.38,2000,1.17,0,75.2,75.2
2000,0,0,0,0.82,0,0.82,0.82,-,-,0,0,0,-,2000,47.2,9.8,24.3,0,3.38,3.38,1999,0.98,0,83.7,83.7
1999,0,0,0,1.52,0.98,2.5,2.5,-,-,0,0,0,-,1999,75,18,36.9,0,6.78,6.78,1998,2,0,125,125
1998,0,0,0,3,1,4,4,-,-,0,0,0,-,-,-,-,-,-,-,-,1997,3.06,0,131,131
1997,0,0,0,0.8,0.7,1.5,1.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1996,-,-,-,-
平均,1.49,0,1.49,0.6,0.16,0.76,2.25,,,,,,,平均,53.3,30,40.5,3.8,2,5.8,平均,3.03,44.4,33.5,77.9
累計,32.8,0,32.8,13.2,3.57,16.8,49.6,,,,,,,累計,,,,,,,累計,63.6,,,
