盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.5,0,0.5,0,0,0,0.5,0.44,0,-,-,-,-,2018,44.85,33.5,38,1.31,0,1.31,2017,-1.62,-30.9,0,-30.9
2017,2.1,0,2.1,0,0,0,2.1,1.95,0,-,-,-,-,2017,49.4,36.05,40.6,5.18,0,5.18,2016,3.54,59.3,0,59.3
2016,1.5,0,1.5,0,0,0,1.5,1.23,0,-,-,-,-,2016,49.5,34.05,41,3.66,0,3.66,2015,3.13,47.9,0,47.9
2015,2,0,2,0.5,0,0.5,2.5,1.56,3.91,0,0,0.02,0,-,-,-,-,-,-,-,2014,4.02,49.8,12.4,62.2
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,2013,0.35,0,0,0
2013,0.45,0,0.45,0,0,0,0.45,0.31,0,0,0,0,0,-,-,-,-,-,-,-,2012,0.36,125,0,125
2012,0.05,0,0.05,0.45,0,0.45,0.5,0.03,2.91,0,0,0,0.42,-,-,-,-,-,-,-,2011,1.78,2.8,25.3,28.1
2011,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2010,3.71,-,-,-
平均,0.82,0,0.82,0.12,0,0.12,0.94,,,,,,,平均,47.9,34.5,39.9,3.4,0,3.4,平均,1.91,36.3,5.4,41.7
累計,6.6,0,6.6,0.95,0,0.95,7.55,,,,,,,累計,,,,,,,累計,15.3,,,
